"cycle","domain","option_id","aspiration","search_cost_per_option","raw_utility","implementation_risk","uncertainty_penalty","adjusted_utility","cumulative_search_cost","net_value","satisfies_aspiration"
5,"Public Policy",6,0.698633402779233,0.0230529870628379,0.654414061113531,0.0258178567048162,0.0157595590502024,0.612836645358512,0.138317922377028,0.474518722981485,FALSE
5,"Public Policy",7,0.698633402779233,0.0230529870628379,0.810668485999962,0.0144506222568452,0.0157595590502024,0.780458304692915,0.161370909439866,0.619087395253049,TRUE
5,"Public Policy",8,0.698633402779233,0.0230529870628379,0.795048235471155,0.0106258966960013,0.0157595590502024,0.768662779724951,0.184423896502703,0.584238883222248,TRUE
5,"Public Policy",9,0.698633402779233,0.0230529870628379,0.874896292630798,0.106374887283891,0.0157595590502024,0.752761846296704,0.207476883565541,0.545284962731163,TRUE
5,"Public Policy",10,0.698633402779233,0.0230529870628379,0.613335650772346,0.0224616483319551,0.0157595590502024,0.575114443390188,0.230529870628379,0.344584572761809,FALSE
5,"Public Policy",11,0.698633402779233,0.0230529870628379,0.771048798501683,0.148637543944642,0.0157595590502024,0.606651695506839,0.253582857691217,0.353068837815621,FALSE
5,"Public Policy",12,0.698633402779233,0.0230529870628379,0.8747554638946,0.146263095457107,0.0157595590502024,0.712732809387291,0.276635844754055,0.436096964633236,TRUE
6,"Healthcare",1,0.780021365948487,0.0182838880480267,0.659689080566093,0.049134829454124,0.0126304080337286,0.597923843078241,0.0182838880480267,0.579639955030214,FALSE
6,"Healthcare",2,0.780021365948487,0.0182838880480267,0.674590125798314,0.0702213844284415,0.0126304080337286,0.591738333336144,0.0365677760960534,0.55517055724009,FALSE
6,"Healthcare",3,0.780021365948487,0.0182838880480267,0.58979779506206,0.0318044763524085,0.0126304080337286,0.545362910675923,0.0548516641440801,0.490511246531842,FALSE
6,"Healthcare",4,0.780021365948487,0.0182838880480267,0.733897938375316,0.060819599358365,0.0126304080337286,0.660447930983223,0.0731355521921069,0.587312378791116,FALSE
6,"Healthcare",5,0.780021365948487,0.0182838880480267,0.463441041867098,0.00350966495461762,0.0126304080337286,0.447300968878751,0.0914194402401336,0.355881528638618,FALSE
6,"Healthcare",6,0.780021365948487,0.0182838880480267,0.818509569676439,0.199310535844415,0.0126304080337286,0.606568625798295,0.10970332828816,0.496865297510134,FALSE
6,"Healthcare",7,0.780021365948487,0.0182838880480267,0.62731929408127,0.160878662532195,0.0126304080337286,0.453810223515346,0.127987216336187,0.325823007179159,FALSE
6,"Healthcare",8,0.780021365948487,0.0182838880480267,0.853756273580689,0.0173161203507334,0.0126304080337286,0.823809745196227,0.146271104384214,0.677538640812013,TRUE
6,"Healthcare",9,0.780021365948487,0.0182838880480267,0.547317059304132,0.173986653937027,0.0126304080337286,0.360699997333377,0.16455499243224,0.196145004901136,FALSE
6,"Healthcare",10,0.780021365948487,0.0182838880480267,0.927516893057833,0.11091717267409,0.0126304080337286,0.803969312350015,0.182838880480267,0.621130431869748,TRUE
6,"Healthcare",11,0.780021365948487,0.0182838880480267,0.808425888856833,0.0842756843660027,0.0126304080337286,0.711519796457102,0.201122768528294,0.510397027928808,FALSE
6,"Healthcare",12,0.780021365948487,0.0182838880480267,0.554731442760386,0.0135273638181388,0.0126304080337286,0.528573670908519,0.219406656576321,0.309167014332198,FALSE
7,"Financial Risk",1,0.569094911452849,0.0113417581655085,0.673674633046961,0.177350719645619,0.04396963307634,0.452354280325002,0.0113417581655085,0.441012522159493,FALSE
7,"Financial Risk",2,0.569094911452849,0.0113417581655085,0.534646294737916,0.0272591650485992,0.04396963307634,0.463417496612977,0.022683516331017,0.44073398028196,FALSE
7,"Financial Risk",3,0.569094911452849,0.0113417581655085,0.89833463595876,0.157069888431579,0.04396963307634,0.697295114450841,0.0340252744965255,0.663269839954315,TRUE
7,"Financial Risk",4,0.569094911452849,0.0113417581655085,0.55628471564257,0.0906606828328222,0.04396963307634,0.421654399733408,0.045367032662034,0.376287367071374,FALSE
7,"Financial Risk",5,0.569094911452849,0.0113417581655085,0.690799657064931,0.0271484838798642,0.04396963307634,0.619681540108726,0.0567087908275426,0.562972749281184,TRUE
7,"Financial Risk",6,0.569094911452849,0.0113417581655085,0.797208190283805,0.177044207369909,0.04396963307634,0.576194349837557,0.0680505489930511,0.508143800844505,TRUE
7,"Financial Risk",7,0.569094911452849,0.0113417581655085,0.693989577808701,0.0673427080269903,0.04396963307634,0.582677236705371,0.0793923071585596,0.503284929546811,TRUE
7,"Financial Risk",8,0.569094911452849,0.0113417581655085,0.722381967119733,0.0638548230286688,0.04396963307634,0.614557511014724,0.0907340653240681,0.523823445690656,TRUE
7,"Financial Risk",9,0.569094911452849,0.0113417581655085,0.517789780984871,0.0807565629482269,0.04396963307634,0.393063584960305,0.102075823489577,0.290987761470728,FALSE
7,"Financial Risk",10,0.569094911452849,0.0113417581655085,0.904682270257559,0.0958154614083469,0.04396963307634,0.764897175772872,0.113417581655085,0.651479594117787,TRUE
7,"Financial Risk",11,0.569094911452849,0.0113417581655085,0.525719785656259,0.0735803640447557,0.04396963307634,0.408169788535163,0.124759339820594,0.283410448714569,FALSE
7,"Financial Risk",12,0.569094911452849,0.0113417581655085,0.564679339015371,0.0931381135247648,0.04396963307634,0.427571592414266,0.136101097986102,0.291470494428164,FALSE
8,"Organizational Strategy",1,0.600586312131491,0.034479782411363,0.546967080613032,0.0613931240513921,0.0262619255669415,0.459312030994699,0.034479782411363,0.424832248583336,FALSE
8,"Organizational Strategy",2,0.600586312131491,0.034479782411363,0.388569556965167,0.0215622508898377,0.0262619255669415,0.340745380508388,0.068959564822726,0.271785815685662,FALSE
8,"Organizational Strategy",3,0.600586312131491,0.034479782411363,0.415993026378507,0.195866860682145,0.0262619255669415,0.193864240129421,0.103439347234089,0.0904248928953319,FALSE
8,"Organizational Strategy",4,0.600586312131491,0.034479782411363,0.766517989559284,0.0993806856218725,0.0262619255669415,0.64087537837047,0.137919129645452,0.502956248725018,TRUE
8,"Organizational Strategy",5,0.600586312131491,0.034479782411363,0.639599754803544,0.0186149343848228,0.0262619255669415,0.59472289485178,0.172398912056815,0.422323982794965,FALSE
8,"Organizational Strategy",6,0.600586312131491,0.034479782411363,0.492102707197439,0.0423547316342592,0.0262619255669415,0.423486049996238,0.206878694468178,0.21660735552806,FALSE
8,"Organizational Strategy",7,0.600586312131491,0.034479782411363,0.716545354220168,0.186100149247795,0.0262619255669415,0.504183279405431,0.241358476879541,0.26282480252589,FALSE
8,"Organizational Strategy",8,0.600586312131491,0.034479782411363,0.421697521101209,0.059369281353429,0.0262619255669415,0.336066314180838,0.275838259290904,0.0602280548899343,FALSE
8,"Organizational Strategy",9,0.600586312131491,0.034479782411363,0.660484880542388,0.13064364977181,0.0262619255669415,0.503579305203637,0.310318041702267,0.19326126350137,FALSE
8,"Organizational Strategy",10,0.600586312131491,0.034479782411363,0.617446561998477,0.180214095581323,0.0262619255669415,0.410970540850212,0.34479782411363,0.0661727167365825,FALSE
8,"Organizational Strategy",11,0.600586312131491,0.034479782411363,0.887243560955533,0.198159158648923,0.0262619255669415,0.662822476739668,0.379277606524993,0.283544870214676,TRUE
8,"Organizational Strategy",12,0.600586312131491,0.034479782411363,0.540110767240209,0.0860666442662478,0.0262619255669415,0.42778219740702,0.413757388936356,0.0140248084706643,FALSE
9,"AI Governance",1,0.625547808012925,0.0219446666771546,0.629216621812087,0.0880152425728738,0.0748111604340374,0.466390218805176,0.0219446666771546,0.444445552128021,FALSE
9,"AI Governance",2,0.625547808012925,0.0219446666771546,0.762601896718227,0.115267300605774,0.0748111604340374,0.572523435678416,0.0438893333543092,0.528634102324107,FALSE
9,"AI Governance",3,0.625547808012925,0.0219446666771546,0.880539069882339,0.0147335590329021,0.0748111604340374,0.790994350415399,0.0658340000314638,0.725160350383935,TRUE
9,"AI Governance",4,0.625547808012925,0.0219446666771546,0.541023048444671,0.032925478881225,0.0748111604340374,0.433286409129409,0.0877786667086184,0.34550774242079,FALSE
9,"AI Governance",5,0.625547808012925,0.0219446666771546,0.74365104166124,0.147978155175224,0.0748111604340374,0.520861726051978,0.109723333385773,0.411138392666205,FALSE
9,"AI Governance",6,0.625547808012925,0.0219446666771546,0.691885728214988,0.0951422025449574,0.0748111604340374,0.521932365235993,0.131668000062928,0.390264365173066,FALSE
9,"AI Governance",7,0.625547808012925,0.0219446666771546,0.805379181517036,0.13710419065319,0.0748111604340374,0.593463830429809,0.153612666740082,0.439851163689727,FALSE
9,"AI Governance",8,0.625547808012925,0.0219446666771546,0.647831060547523,0.19030298856087,0.0748111604340374,0.382716911552615,0.175557333417237,0.207159578135378,FALSE
9,"AI Governance",9,0.625547808012925,0.0219446666771546,0.797126669584486,0.0994928975123912,0.0748111604340374,0.622822611638057,0.197502000094391,0.425320611543666,FALSE
9,"AI Governance",10,0.625547808012925,0.0219446666771546,0.435692179412863,0.0941001253202558,0.0748111604340374,0.26678089365857,0.219446666771546,0.0473342268870238,FALSE
9,"AI Governance",11,0.625547808012925,0.0219446666771546,0.916524248983872,0.112038390012458,0.0748111604340374,0.729674698537377,0.241391333448701,0.488283365088676,TRUE
9,"AI Governance",12,0.625547808012925,0.0219446666771546,0.801068916992601,0.130502024106681,0.0748111604340374,0.595755732451882,0.263336000125855,0.332419732326027,FALSE
10,"Financial Risk",1,0.814575049164705,0.0243159232405014,0.721251607560732,0.172242139140144,0.0466062748618424,0.502403193558746,0.0243159232405014,0.478087270318244,FALSE
10,"Financial Risk",2,0.814575049164705,0.0243159232405014,0.64090368773204,0.104958120407537,0.0466062748618424,0.489339292462661,0.0486318464810029,0.440707445981658,FALSE
10,"Financial Risk",3,0.814575049164705,0.0243159232405014,0.492926868314958,0.131362175056711,0.0466062748618424,0.314958418396405,0.0729477697215043,0.242010648674901,FALSE
10,"Financial Risk",4,0.814575049164705,0.0243159232405014,0.778104834581605,0.0459038745611906,0.0466062748618424,0.685594685158572,0.0972636929620057,0.588330992196566,FALSE
10,"Financial Risk",5,0.814575049164705,0.0243159232405014,0.757587527118365,0.144245206285268,0.0466062748618424,0.566736045971254,0.121579616202507,0.445156429768747,FALSE
10,"Financial Risk",6,0.814575049164705,0.0243159232405014,0.562917077007802,0.0981500789988786,0.0466062748618424,0.418160723147081,0.145895539443009,0.272265183704072,FALSE
10,"Financial Risk",7,0.814575049164705,0.0243159232405014,0.456757657319126,0.193051118496805,0.0466062748618424,0.217100263960478,0.17021146268351,0.0468888012769681,FALSE
10,"Financial Risk",8,0.814575049164705,0.0243159232405014,0.708694201282269,0.181388496095315,0.0466062748618424,0.480699430325112,0.194527385924011,0.2861720444011,FALSE
10,"Financial Risk",9,0.814575049164705,0.0243159232405014,0.631687683083795,0.110250105569139,0.0466062748618424,0.474831302652814,0.218843309164513,0.255987993488301,FALSE
10,"Financial Risk",10,0.814575049164705,0.0243159232405014,0.715365638471024,0.0151198199018836,0.0466062748618424,0.653639543707298,0.243159232405014,0.410480311302283,FALSE
10,"Financial Risk",11,0.814575049164705,0.0243159232405014,0.498839654832163,0.00454000225290656,0.0466062748618424,0.447693377717414,0.267475155645516,0.180218222071898,FALSE
10,"Financial Risk",12,0.814575049164705,0.0243159232405014,0.545716137786749,0.102647905563936,0.0466062748618424,0.396461957360971,0.291791078886017,0.104670878474954,FALSE
11,"AI Governance",1,0.787401805196423,0.00823961219051853,0.59206489441154,0.109102870803326,0.0784222957119346,0.404539727896279,0.00823961219051853,0.39630011570576,FALSE
11,"AI Governance",2,0.787401805196423,0.00823961219051853,0.639399654235434,0.0894914660137147,0.0784222957119346,0.471485892509784,0.0164792243810371,0.455006668128747,FALSE
11,"AI Governance",3,0.787401805196423,0.00823961219051853,0.708821961629006,0.0167769680730999,0.0784222957119346,0.613622697843972,0.0247188365715556,0.588903861272416,FALSE
11,"AI Governance",4,0.787401805196423,0.00823961219051853,0.762384264422652,0.186026738351211,0.0784222957119346,0.497935230359507,0.0329584487620741,0.464976781597433,FALSE
11,"AI Governance",5,0.787401805196423,0.00823961219051853,0.53659323793515,0.00328963724896312,0.0784222957119346,0.454881304974252,0.0411980609525926,0.41368324402166,FALSE
11,"AI Governance",6,0.787401805196423,0.00823961219051853,0.78711036013627,0.0828184798825532,0.0784222957119346,0.625869584541782,0.0494376731431112,0.576431911398671,FALSE
11,"AI Governance",7,0.787401805196423,0.00823961219051853,0.462388485037567,0.0453952186740935,0.0784222957119346,0.338570970651539,0.0576772853336297,0.280893685317909,FALSE
11,"AI Governance",8,0.787401805196423,0.00823961219051853,0.673947028011144,0.0199281174689531,0.0784222957119346,0.575596614830256,0.0659168975241482,0.509679717306108,FALSE
11,"AI Governance",9,0.787401805196423,0.00823961219051853,0.803689937495307,0.0965847750194371,0.0784222957119346,0.628682866763936,0.0741565097146668,0.554526357049269,FALSE
11,"AI Governance",10,0.787401805196423,0.00823961219051853,0.47582596182463,0.130025734286755,0.0784222957119346,0.26737793182594,0.0823961219051853,0.184981809920754,FALSE
11,"AI Governance",11,0.787401805196423,0.00823961219051853,0.622219109112492,0.184265955677256,0.0784222957119346,0.359530857723301,0.0906357340957038,0.268895123627597,FALSE
11,"AI Governance",12,0.787401805196423,0.00823961219051853,0.684969261448287,0.0725203614216298,0.0784222957119346,0.534026604314723,0.0988753462862223,0.435151258028501,FALSE
12,"Financial Risk",1,0.631244660913944,0.0189698727545328,0.80173299666946,0.000286779692396522,0.011418453194201,0.790027763782863,0.0189698727545328,0.77105789102833,TRUE
12,"Financial Risk",2,0.631244660913944,0.0189698727545328,0.464584524937236,0.182256890740246,0.011418453194201,0.27090918100279,0.0379397455090657,0.232969435493724,FALSE
12,"Financial Risk",3,0.631244660913944,0.0189698727545328,0.643390584308268,0.190344689786434,0.011418453194201,0.441627441327633,0.0569096182635985,0.384717823064035,FALSE
12,"Financial Risk",4,0.631244660913944,0.0189698727545328,0.737484985616136,0.09818379660137,0.011418453194201,0.627882735820565,0.0758794910181314,0.552003244802433,FALSE
12,"Financial Risk",5,0.631244660913944,0.0189698727545328,0.609356124540268,0.0927303430624306,0.011418453194201,0.505207328283637,0.0948493637726642,0.410357964510972,FALSE
12,"Financial Risk",6,0.631244660913944,0.0189698727545328,0.742582205213492,0.119294409360737,0.011418453194201,0.611869342658554,0.113819236527197,0.498050106131357,FALSE
12,"Financial Risk",7,0.631244660913944,0.0189698727545328,0.822564275303221,0.181210191454738,0.011418453194201,0.629935630654281,0.13278910928173,0.497146521372551,FALSE
12,"Financial Risk",8,0.631244660913944,0.0189698727545328,0.482391826250779,0.0346002358011901,0.011418453194201,0.436373137255387,0.151758982036263,0.284614155219125,FALSE
12,"Financial Risk",9,0.631244660913944,0.0189698727545328,0.476357828840183,0.157176215341315,0.011418453194201,0.307763160304667,0.170728854790796,0.137034305513872,FALSE
12,"Financial Risk",10,0.631244660913944,0.0189698727545328,0.730178343727776,0.0465868769213557,0.011418453194201,0.67217301361222,0.189698727545328,0.482474286066891,TRUE
12,"Financial Risk",11,0.631244660913944,0.0189698727545328,0.556448075613544,0.115409641806036,0.011418453194201,0.429619980613307,0.208668600299861,0.220951380313446,FALSE
12,"Financial Risk",12,0.631244660913944,0.0189698727545328,0.832525390049269,0.168175406660885,0.011418453194201,0.652931530194184,0.227638473054394,0.42529305713979,TRUE
13,"Public Policy",1,0.791890621185303,0.0185041202348657,0.584929503063864,0.153709431970492,0.0715314030274749,0.359688668065897,0.0185041202348657,0.341184547831032,FALSE
13,"Public Policy",2,0.791890621185303,0.0185041202348657,0.447855504708102,0.0460246662143618,0.0715314030274749,0.330299435466265,0.0370082404697314,0.293291194996534,FALSE
13,"Public Policy",3,0.791890621185303,0.0185041202348657,0.674442560244529,0.0610798656009138,0.0715314030274749,0.54183129161614,0.0555123607045971,0.486318930911543,FALSE
13,"Public Policy",4,0.791890621185303,0.0185041202348657,0.650406161750271,0.103713922435418,0.0715314030274749,0.475160836287378,0.0740164809394628,0.401144355347915,FALSE
13,"Public Policy",5,0.791890621185303,0.0185041202348657,0.553593121453109,0.0669199333526194,0.0715314030274749,0.415141785073014,0.0925206011743285,0.322621183898686,FALSE
13,"Public Policy",6,0.791890621185303,0.0185041202348657,0.608646983617297,0.030886993650347,0.0715314030274749,0.506228586939475,0.111024721409194,0.395203865530281,FALSE
13,"Public Policy",7,0.791890621185303,0.0185041202348657,0.422256866328464,0.0532739137299359,0.0715314030274749,0.297451549571053,0.12952884164406,0.167922707926993,FALSE
13,"Public Policy",8,0.791890621185303,0.0185041202348657,0.550313344712357,0.0701509233564138,0.0715314030274749,0.408631018328468,0.148032961878926,0.260598056449542,FALSE
13,"Public Policy",9,0.791890621185303,0.0185041202348657,0.80348475471438,0.115691675757989,0.0715314030274749,0.616261675928916,0.166537082113791,0.449724593815125,FALSE
13,"Public Policy",10,0.791890621185303,0.0185041202348657,0.854290603258431,0.161720359046012,0.0715314030274749,0.621038841184944,0.185041202348657,0.435997638836287,FALSE
13,"Public Policy",11,0.791890621185303,0.0185041202348657,0.53282530683524,0.186654062988237,0.0715314030274749,0.274639840819528,0.203545322583523,0.0710945182360058,FALSE
13,"Public Policy",12,0.791890621185303,0.0185041202348657,0.586890027083176,0.166772667504847,0.0715314030274749,0.348585956550854,0.222049442818388,0.126536513732466,FALSE
14,"Infrastructure",1,0.725352566908114,0.0257105497270823,0.877171724061859,0.0398396760225296,0.00256358595564961,0.834768462083679,0.0257105497270823,0.809057912356597,TRUE
14,"Infrastructure",2,0.725352566908114,0.0257105497270823,0.592728147716157,0.136192603316158,0.00256358595564961,0.45397195844435,0.0514210994541645,0.402550858990185,FALSE
14,"Infrastructure",3,0.725352566908114,0.0257105497270823,0.576167506960345,0.0275035517290235,0.00256358595564961,0.546100369275672,0.0771316491812468,0.468968720094425,FALSE
14,"Infrastructure",4,0.725352566908114,0.0257105497270823,0.732727882197644,0.0213989373762161,0.00256358595564961,0.708765358865779,0.102842198908329,0.60592315995745,FALSE
14,"Infrastructure",5,0.725352566908114,0.0257105497270823,0.496575450781444,0.0185718791559339,0.00256358595564961,0.47543998566986,0.128552748635411,0.346887237034449,FALSE
14,"Infrastructure",6,0.725352566908114,0.0257105497270823,0.69093678929791,0.18328979103826,0.00256358595564961,0.505083412304,0.154263298362494,0.350820113941507,FALSE
14,"Infrastructure",7,0.725352566908114,0.0257105497270823,0.568641652250382,0.0554120871704072,0.00256358595564961,0.510665979124325,0.179973848089576,0.330692131034749,FALSE
14,"Infrastructure",8,0.725352566908114,0.0257105497270823,0.927309292055878,0.177158775459975,0.00256358595564961,0.747586930640253,0.205684397816658,0.541902532823595,TRUE
14,"Infrastructure",9,0.725352566908114,0.0257105497270823,0.548900944073888,0.15457292990759,0.00256358595564961,0.391764428210648,0.23139494754374,0.160369480666908,FALSE
