"case_id","domain","gain_frame_score","loss_frame_score","frame_sensitivity_index","review_flag"
269,"Financial Risk",75.0974088509165,-285.892286668135,360.989695519051,"review"
35,"Healthcare",55.3829717842942,-304.834927491553,360.217899275848,"review"
31,"Healthcare",71.3814173053986,-288.300382396858,359.681799702257,"review"
45,"Healthcare",74.5553441847191,-282.550703230034,357.106047414753,"review"
482,"Public Policy",61.6301830899185,-292.014161451504,353.644344541423,"review"
303,"Healthcare",77.6281549027386,-275.949110622436,353.577265525175,"review"
698,"Healthcare",115.188861724802,-238.292836710776,353.481698435578,"review"
713,"AI Governance",144.294204681312,-208.996994648656,353.291199329967,"review"
171,"AI Governance",56.2377644492272,-295.001502797249,351.239267246477,"review"
620,"Infrastructure",75.1489410999183,-273.645191134368,348.794132234286,"review"
29,"Healthcare",80.6498699723551,-266.395711244518,347.045581216873,"review"
2,"AI Governance",63.9129073072819,-279.821308938242,343.734216245524,"review"
457,"Organizational Strategy",123.395114599593,-217.104961619243,340.500076218836,"review"
615,"Financial Risk",170.540586032788,-165.663673877505,336.204259910293,"review"
102,"Public Policy",74.1304536096265,-261.468223631699,335.598677241325,"review"
273,"Infrastructure",131.911248724849,-203.269921177595,335.181169902444,"review"
638,"Organizational Strategy",127.851950528313,-205.72140353435,333.573354062663,"review"
7,"Healthcare",81.0642200353209,-251.738604721638,332.802824756959,"review"
526,"Infrastructure",98.0488268822849,-232.353787661439,330.402614543723,"review"
153,"Public Policy",95.9852099684752,-233.354823738236,329.340033706712,"review"
14,"Infrastructure",69.7584630877935,-259.154176905635,328.912639993429,"review"
387,"Public Policy",72.392753280064,-256.150858631632,328.543611911696,"review"
217,"Public Policy",84.3723729861462,-243.90766644247,328.280039428616,"review"
206,"AI Governance",60.9382243308448,-266.990584618087,327.928808948932,"review"
510,"Healthcare",117.238693497651,-210.603960257945,327.842653755596,"review"
506,"AI Governance",186.346630106309,-139.798771015839,326.145401122148,"review"
248,"Healthcare",107.318597892424,-218.367283539727,325.685881432151,"review"
17,"Financial Risk",138.018349488757,-186.722550118938,324.740899607695,"review"
533,"Financial Risk",84.8497294329719,-239.814628422102,324.664357855074,"review"
244,"Organizational Strategy",108.866518813496,-214.644979394896,323.511498208392,"review"
532,"Public Policy",138.946292102447,-183.7552096965,322.701501798947,"review"
278,"Infrastructure",55.4413219410095,-265.362065394778,320.803387335787,"review"
449,"AI Governance",88.0106977381855,-232.221524633463,320.232222371649,"review"
151,"Infrastructure",85.6920953773324,-234.210390920592,319.902486297925,"review"
292,"Public Policy",59.1234685482493,-259.779241172628,318.902709720877,"review"
552,"AI Governance",146.459528255377,-172.164014167016,318.623542422392,"review"
597,"AI Governance",102.851720617233,-214.528899546621,317.380620163853,"review"
386,"Infrastructure",90.3445818920919,-225.031577672285,315.376159564377,"review"
499,"AI Governance",153.819233736259,-158.718291719018,312.537525455276,"review"
260,"Infrastructure",119.568447617741,-192.496589537597,312.065037155337,"review"
180,"Healthcare",127.289918411424,-183.806083291599,311.096001703023,"review"
613,"Infrastructure",51.7191549172502,-259.349794225404,311.068949142654,"review"
346,"Healthcare",196.745361220073,-114.100055445053,310.845416665127,"review"
477,"Healthcare",127.674554088324,-182.860269266449,310.534823354773,"review"
486,"Infrastructure",163.773391996852,-146.555745920933,310.329137917784,"review"
645,"AI Governance",98.8759634639391,-207.280064136212,306.156027600151,"review"
190,"Public Policy",123.561172973981,-182.184125445319,305.7452984193,"review"
118,"Healthcare",58.7139018631043,-246.792574677667,305.506476540771,"review"
24,"AI Governance",70.8940286104105,-233.888659118638,304.782687729049,"review"
258,"Public Policy",69.2464571713705,-235.055009291906,304.301466463276,"review"
232,"AI Governance",106.998656203484,-196.6688854728,303.667541676284,"review"
450,"Organizational Strategy",46.1108584540353,-255.560164009227,301.671022463263,"review"
574,"Healthcare",40.4048782897268,-260.447347455114,300.852225744841,"review"
168,"Public Policy",56.1106286240636,-242.445299169668,298.555927793731,"review"
398,"Infrastructure",103.687065249378,-192.631391667284,296.318456916661,"review"
712,"Financial Risk",101.810683277771,-194.315503948903,296.126187226674,"review"
152,"Healthcare",64.3361632165301,-230.61679879302,294.95296200955,"review"
282,"Healthcare",79.6780759993004,-214.986912567504,294.664988566804,"review"
495,"Healthcare",60.0062826369177,-234.446442023802,294.452724660719,"review"
580,"Healthcare",150.447035222371,-143.888994666166,294.336029888536,"review"
214,"AI Governance",67.2640754252244,-225.495656789234,292.759732214459,"review"
286,"Financial Risk",102.269442831373,-190.47489685211,292.744339683483,"review"
684,"Healthcare",120.143535089877,-171.218948129574,291.362483219451,"review"
6,"Infrastructure",55.7484715772882,-235.543797628541,291.292269205829,"review"
631,"Financial Risk",95.3559582818856,-192.672566781599,288.028525063484,"review"
570,"Financial Risk",109.518220348077,-178.496440843053,288.01466119113,"review"
233,"Public Policy",103.958380789403,-183.629672175263,287.588052964666,"review"
430,"Organizational Strategy",80.8203860505793,-204.632261494857,285.452647545437,"review"
581,"Financial Risk",117.45136694228,-167.745137007705,285.196503949985,"review"
468,"AI Governance",72.8113114023876,-211.631905731744,284.443217134132,"review"
277,"Financial Risk",46.4544908891919,-237.88089021786,284.335381107052,"review"
395,"Infrastructure",99.3406035057318,-184.99237109931,284.332974605042,"review"
461,"Financial Risk",92.1806843426669,-190.699491149249,282.880175491915,"review"
234,"Infrastructure",69.2533474959924,-211.207546171244,280.460893667236,"review"
366,"Organizational Strategy",88.669723609677,-191.10440026185,279.774123871527,"review"
139,"Healthcare",95.0833332352466,-184.652961824081,279.736295059328,"review"
562,"Infrastructure",150.183014999123,-129.395005430287,279.578020429411,"review"
556,"Infrastructure",70.5124796246373,-206.513473667833,277.02595329247,"review"
138,"Healthcare",128.59980680466,-148.055248228603,276.655055033263,"review"
635,"Healthcare",52.1981942345244,-224.159630441715,276.357824676239,"review"
681,"Public Policy",74.202396028892,-201.675663063346,275.878059092238,"review"
527,"Infrastructure",49.136547582083,-225.871927894924,275.008475477007,"review"
78,"Organizational Strategy",55.1726041793484,-219.746986513833,274.919590693181,"review"
312,"AI Governance",63.8108807412482,-210.038877868586,273.849758609834,"review"
412,"Public Policy",41.8390556771916,-231.54072185602,273.379777533212,"review"
528,"Infrastructure",60.3807906985335,-212.562785020566,272.943575719099,"review"
306,"Infrastructure",83.74384183501,-188.347269380786,272.091111215796,"review"
268,"Public Policy",68.6804978438059,-203.287178387706,271.967676231512,"review"
367,"AI Governance",120.508733135174,-150.281472995872,270.790206131046,"review"
700,"Infrastructure",112.925366317666,-157.747878081249,270.673244398916,"review"
74,"Financial Risk",70.6048279264132,-200.057483141112,270.662311067525,"review"
127,"Financial Risk",117.532192696287,-152.685152577508,270.217345273795,"review"
675,"Infrastructure",44.0026636656478,-225.312900291665,269.315563957313,"review"
515,"Healthcare",132.455554280464,-135.691218031459,268.146772311922,"review"
290,"Healthcare",57.577030784599,-210.456035578926,268.033066363525,"review"
677,"Healthcare",103.347071510304,-163.464198689126,266.81127019943,"review"
646,"Healthcare",48.0756736158559,-218.460076683965,266.535750299821,"review"
470,"Healthcare",101.286013066962,-165.227391432442,266.513404499403,"review"
170,"Organizational Strategy",63.4972913452972,-202.590387651522,266.087678996819,"review"
591,"Healthcare",83.6367388901426,-181.89042244227,265.527161332412,"review"
643,"Infrastructure",59.9901905392714,-205.155307923683,265.145498462954,"review"
489,"Public Policy",48.4478050901845,-215.639860747234,264.087665837419,"review"
91,"Infrastructure",66.6543252162884,-197.360311232722,264.01463644901,"review"
126,"Public Policy",61.2513821208483,-202.663601907166,263.914984028015,"review"
283,"Financial Risk",79.3131095018246,-184.592019104487,263.905128606312,"review"
551,"Healthcare",111.137927815564,-152.032761304091,263.170689119655,"review"
372,"Healthcare",84.2845644058624,-178.395663628814,262.680228034677,"review"
176,"Financial Risk",72.5602851985418,-190.049197639956,262.609482838497,"review"
10,"Infrastructure",76.7897961687831,-184.946119950868,261.735916119651,"acceptable"
639,"Infrastructure",81.2365114640028,-180.480583160176,261.717094624179,"review"
353,"Public Policy",101.439556150102,-160.079911912424,261.519468062526,"review"
209,"Public Policy",51.3108935834682,-210.071018359592,261.38191194306,"review"
49,"Healthcare",70.4054947159655,-190.064125269403,260.469619985369,"review"
288,"AI Governance",131.623571354845,-128.696641970831,260.320213325676,"acceptable"
419,"Financial Risk",96.8224602444019,-163.395681939544,260.218142183946,"review"
357,"Infrastructure",128.133731682573,-130.851943234471,258.985674917044,"review"
467,"Organizational Strategy",42.6054925866086,-215.177665737169,257.783158323778,"acceptable"
576,"AI Governance",106.090844126955,-150.087522072445,256.178366199401,"acceptable"
235,"Public Policy",129.951252224565,-125.865268242778,255.816520467342,"acceptable"
90,"Public Policy",55.5261595100008,-200.273353032068,255.799512542069,"review"
328,"Financial Risk",155.513380045772,-99.8836491805679,255.39702922634,"acceptable"
198,"Public Policy",68.8185317159334,-185.318760453126,254.13729216906,"acceptable"
376,"Organizational Strategy",43.3832648771149,-210.422387813809,253.805652690924,"review"
95,"AI Governance",69.2095018170357,-183.626832572454,252.836334389489,"acceptable"
478,"Healthcare",116.943328640082,-135.640842305962,252.584170946044,"review"
294,"Financial Risk",65.236599421395,-186.530387484153,251.766986905548,"acceptable"
437,"Public Policy",101.306056211112,-149.99014193237,251.296198143482,"review"
243,"Healthcare",113.767279951702,-137.337504290864,251.104784242567,"review"
344,"Organizational Strategy",94.3925534322231,-155.953098302555,250.345651734778,"review"
429,"Healthcare",42.0901238116509,-207.990884462147,250.081008273798,"review"
661,"AI Governance",98.0336452892982,-150.550615417332,248.58426070663,"acceptable"
298,"AI Governance",90.617865753624,-157.027097680089,247.644963433713,"review"
402,"Financial Risk",53.5405709352477,-193.27511953432,246.815690469568,"review"
213,"Financial Risk",74.3624865399677,-172.04431114724,246.406797687207,"review"
404,"Healthcare",51.2096613643761,-195.171343879698,246.381005244074,"review"
653,"Infrastructure",86.0765677602393,-160.202847320672,246.279415080912,"acceptable"
159,"Financial Risk",86.558584616293,-159.626191122942,246.184775739235,"review"
492,"Financial Risk",46.7026879600076,-198.258501335108,244.961189295115,"review"
105,"Public Policy",32.2887193377575,-212.54111156084,244.829830898598,"review"
5,"Healthcare",96.865230797824,-147.617312980925,244.482543778749,"acceptable"
341,"Healthcare",99.315627751711,-144.954326092585,244.269953844296,"review"
354,"Organizational Strategy",118.920799818128,-125.14231645203,244.063116270158,"acceptable"
441,"Financial Risk",46.5755355276121,-196.77063780113,243.346173328742,"acceptable"
350,"AI Governance",83.5983966875208,-159.146523700365,242.744920387886,"acceptable"
348,"Financial Risk",64.9781061416459,-177.109333374257,242.087439515903,"acceptable"
108,"Financial Risk",102.69509226927,-138.862640150224,241.557732419495,"acceptable"
101,"AI Governance",42.9196025749762,-198.57592852095,241.495531095926,"acceptable"
501,"Healthcare",112.487643249255,-128.666637170903,241.154280420158,"review"
96,"AI Governance",98.113919214371,-142.491709104985,240.605628319356,"review"
274,"Healthcare",81.0656468621619,-158.587346132441,239.652992994603,"review"
223,"Healthcare",65.5299579598025,-173.35584072643,238.885798686233,"review"
555,"Financial Risk",131.414664392603,-107.349507339924,238.764171732527,"review"
708,"Public Policy",55.1889234532419,-183.179559464125,238.368482917367,"review"
598,"AI Governance",66.3789742611202,-171.381254284017,237.760228545137,"review"
364,"Organizational Strategy",45.2480378297481,-192.122004408687,237.370042238435,"review"
163,"Healthcare",43.7483973943468,-192.036385860542,235.784783254889,"review"
301,"Organizational Strategy",111.216819255355,-123.894065598393,235.110884853748,"review"
514,"Financial Risk",79.0822959146941,-156.023875070297,235.106170984991,"review"
434,"Public Policy",73.3432605209962,-161.479653270724,234.82291379172,"review"
60,"Healthcare",98.0948534125931,-136.454191901289,234.549045313882,"review"
47,"Public Policy",75.1785023829811,-158.92198377363,234.100486156611,"acceptable"
718,"Healthcare",71.0192304293507,-162.955462676606,233.974693105957,"acceptable"
319,"Infrastructure",39.8415772802835,-193.957418202735,233.798995483018,"acceptable"
423,"Financial Risk",51.073987623869,-182.179597671208,233.253585295077,"review"
149,"Infrastructure",67.0691434915592,-165.668222245664,232.737365737224,"review"
371,"Public Policy",87.4665039630697,-144.644351519457,232.110855482527,"acceptable"
144,"Organizational Strategy",74.6632833119376,-156.885521488719,231.548804800657,"review"
361,"Healthcare",56.7350757524447,-174.633027210363,231.368102962808,"review"
695,"Public Policy",46.0497297099687,-185.28403176785,231.333761477818,"review"
325,"Financial Risk",114.806356423399,-116.220372279813,231.026728703213,"acceptable"
394,"Financial Risk",62.4650725463691,-167.603081605555,230.068154151924,"review"
497,"Healthcare",111.541739207415,-117.173433906162,228.715173113577,"acceptable"
672,"Public Policy",49.5237882025056,-178.584881112086,228.108669314592,"review"
240,"Financial Risk",47.6481785330331,-179.735360182089,227.383538715122,"acceptable"
520,"AI Governance",53.3994337206073,-173.704513629659,227.103947350266,"acceptable"
287,"Infrastructure",53.517952372794,-172.610434572013,226.128386944807,"acceptable"
55,"Financial Risk",56.8401332574247,-169.154043134898,225.994176392322,"acceptable"
19,"Public Policy",87.6187815847597,-137.141536086712,224.760317671472,"acceptable"
431,"Infrastructure",39.3208851633593,-185.288422181821,224.60930734518,"review"
82,"Healthcare",80.8543267803611,-143.599955800652,224.454282581013,"review"
32,"Organizational Strategy",62.8126418584837,-160.910151264937,223.72279312342,"review"
642,"AI Governance",61.3084142085422,-162.279507096958,223.5879213055,"acceptable"
662,"Financial Risk",128.082201358059,-94.7745975411463,222.856798899206,"review"
227,"Financial Risk",82.4756959874486,-138.768109013232,221.243805000681,"acceptable"
427,"Financial Risk",79.7881519354526,-140.430123033767,220.218274969219,"acceptable"
174,"Public Policy",88.3796339504369,-131.284572621985,219.664206572422,"acceptable"
52,"Organizational Strategy",34.4197845690994,-183.646357085421,218.066141654521,"review"
458,"Financial Risk",71.7901434560257,-145.440898007348,217.231041463374,"review"
124,"Public Policy",62.5340971452286,-154.271250201249,216.805347346477,"acceptable"
343,"Healthcare",85.2325397882263,-131.411246980435,216.643786768662,"review"
220,"Infrastructure",46.8635260029172,-169.333559132099,216.197085135017,"review"
507,"Financial Risk",36.574160692499,-179.395987950915,215.970148643414,"review"
162,"Organizational Strategy",53.6790070849363,-161.667432701309,215.346439786245,"acceptable"
517,"Organizational Strategy",61.6027342918959,-153.462323286161,215.065057578056,"review"
54,"Infrastructure",68.6349693332959,-145.841978265107,214.476947598402,"review"
249,"AI Governance",29.7811487861832,-184.345463683517,214.1266124697,"review"
157,"Public Policy",107.701434874604,-106.274184074582,213.975618949186,"review"
189,"Healthcare",45.736764813571,-167.772285205058,213.509050018629,"acceptable"
685,"AI Governance",73.2885503562547,-140.209861365501,213.498411721756,"acceptable"
43,"Infrastructure",78.3436777221029,-134.220855820471,212.564533542574,"review"
228,"Healthcare",103.166054579362,-109.396037504685,212.562092084048,"acceptable"
193,"Organizational Strategy",48.7452988120842,-163.746508030542,212.491806842626,"review"
690,"Infrastructure",42.1400314692279,-170.047088939742,212.18712040897,"review"
502,"Organizational Strategy",68.2753289602782,-143.824876647708,212.100205607986,"review"
299,"Infrastructure",31.6118328948247,-180.241421942748,211.853254837572,"acceptable"
120,"Healthcare",43.7961161669787,-167.889477529265,211.685593696244,"review"
717,"Organizational Strategy",99.3712482528428,-111.847557213893,211.218805466735,"review"
480,"Financial Risk",81.0840639549653,-129.754431551478,210.838495506444,"acceptable"
132,"Financial Risk",63.3190895508242,-146.902288430425,210.221377981249,"acceptable"
275,"Healthcare",68.704700220892,-139.64724379997,208.351944020862,"acceptable"
561,"Organizational Strategy",113.071854693244,-94.6957804614734,207.767635154717,"acceptable"
89,"Infrastructure",59.7035018683455,-147.79152086802,207.495022736366,"acceptable"
281,"Public Policy",32.5622172983137,-174.02551549339,206.587732791703,"review"
605,"Infrastructure",79.6656620513505,-126.809524805478,206.475186856828,"review"
666,"Healthcare",81.3251974064729,-125.071471414903,206.396668821376,"review"
63,"Public Policy",75.3827115260356,-130.944286852812,206.326998378847,"acceptable"
167,"Healthcare",94.0352441198929,-111.162898911032,205.198143030925,"acceptable"
549,"Organizational Strategy",58.4810268948697,-145.84084131462,204.321868209489,"review"
460,"Public Policy",72.5290384763307,-131.607044358623,204.136082834954,"acceptable"
370,"Healthcare",79.2600061800769,-124.250026088053,203.51003226813,"acceptable"
406,"Public Policy",79.7081164685725,-123.582272089345,203.290388557917,"review"
668,"Public Policy",77.4594281521639,-125.138914536938,202.598342689102,"review"
147,"Healthcare",77.7537728681055,-124.809934545731,202.563707413836,"review"
373,"Financial Risk",74.8186540863239,-127.599777929076,202.4184320154,"review"
51,"Organizational Strategy",86.1097170131198,-116.180264832539,202.289981845659,"review"
513,"AI Governance",87.9180643166697,-114.142659816913,202.060724133583,"review"
203,"Organizational Strategy",49.4758858073099,-152.477553675458,201.953439482768,"acceptable"
70,"Infrastructure",66.3851465832563,-135.453279755305,201.838426338562,"review"
103,"Infrastructure",84.5967721145614,-117.102124881005,201.698896995566,"acceptable"
66,"AI Governance",59.9893190322935,-141.10150650816,201.090825540453,"review"
61,"Healthcare",86.096705782022,-114.633477914415,200.730183696437,"review"
64,"Public Policy",41.8531288675744,-158.460314426894,200.313443294469,"acceptable"
446,"AI Governance",69.2524977502526,-130.945341661411,200.197839411663,"review"
474,"Public Policy",77.6650687671157,-121.873387412382,199.538456179497,"acceptable"
261,"Healthcare",72.2930719636853,-127.225957147268,199.519029110953,"review"
155,"Healthcare",41.5968994740046,-157.789493974301,199.386393448306,"acceptable"
347,"Infrastructure",36.5048977568832,-162.607289705053,199.112187461936,"review"
530,"Healthcare",52.7168368783864,-146.356070258966,199.072907137352,"acceptable"
465,"Infrastructure",52.7069748054425,-146.196031986754,198.903006792196,"acceptable"
538,"AI Governance",33.407510086282,-164.925812540303,198.333322626585,"review"
454,"Healthcare",90.9522457893179,-106.847504917893,197.799750707211,"acceptable"
368,"Infrastructure",99.5906808242174,-97.8147558812988,197.405436705516,"review"
195,"Infrastructure",56.626829962343,-140.162316925603,196.789146887945,"review"
374,"Organizational Strategy",42.0682898195616,-154.005375374155,196.073665193717,"review"
44,"Healthcare",90.4701833198685,-105.534556328192,196.004739648061,"acceptable"
443,"Healthcare",66.6688994542652,-129.216455490493,195.885354944758,"review"
271,"AI Governance",69.7332226402768,-126.11015017625,195.843372816526,"review"
183,"Financial Risk",63.3089677983972,-132.486319047061,195.795286845459,"acceptable"
218,"Organizational Strategy",41.3229203868093,-154.263237126459,195.586157513268,"review"
296,"Organizational Strategy",73.3005248973802,-121.344693816547,194.645218713927,"review"
136,"Organizational Strategy",45.1230638386403,-149.258410327002,194.381474165643,"review"
543,"Financial Risk",73.1824983979487,-120.761538245452,193.944036643401,"review"
650,"AI Governance",58.6277651365131,-134.805915396199,193.433680532712,"acceptable"
389,"AI Governance",65.4376810506457,-127.988843298741,193.426524349387,"review"
385,"Healthcare",59.1620326379232,-134.209864506566,193.371897144489,"review"
205,"Public Policy",40.0105100145258,-153.020782713324,193.03129272785,"review"
345,"Organizational Strategy",45.8515945978864,-146.900984359477,192.752578957364,"acceptable"
448,"Organizational Strategy",36.350637713005,-156.329537024244,192.680174737249,"review"
270,"Organizational Strategy",42.0954848461825,-150.119883057455,192.215367903638,"acceptable"
688,"Public Policy",84.3517889867173,-107.760323236967,192.112112223684,"review"
679,"AI Governance",34.1941329016876,-157.81868925953,192.012822161217,"acceptable"
134,"AI Governance",118.394520299625,-73.3374033812075,191.731923680832,"acceptable"
324,"Infrastructure",46.1193728612257,-145.506446205717,191.625819066943,"acceptable"
53,"Healthcare",47.3475026463903,-143.796223926646,191.143726573036,"acceptable"
40,"AI Governance",81.5014910145267,-109.606022425833,191.10751344036,"acceptable"
445,"Infrastructure",53.3760403684532,-137.561159587093,190.937199955546,"acceptable"
702,"Public Policy",91.4666038694934,-99.1938734112363,190.66047728073,"acceptable"
27,"Infrastructure",58.2248376676808,-132.367568842593,190.592406510274,"acceptable"
229,"AI Governance",66.3308596365371,-123.742303636959,190.073163273496,"review"
169,"Infrastructure",50.8315060920042,-139.209627593045,190.04113368505,"acceptable"
697,"Infrastructure",28.0172725635527,-161.945420304337,189.96269286789,"review"
329,"Organizational Strategy",63.9392776942414,-125.02251170504,188.961789399281,"acceptable"
37,"Infrastructure",83.7440719349634,-105.142272998177,188.88634493314,"review"
560,"Public Policy",46.2834597612745,-142.278181423291,188.561641184566,"acceptable"
257,"Organizational Strategy",79.6606490117056,-108.677682812323,188.338331824029,"review"
594,"AI Governance",54.3701159550682,-133.962544093892,188.33266004896,"acceptable"
242,"Organizational Strategy",46.2389681372453,-141.476871137865,187.715839275111,"review"
148,"Healthcare",47.6912184001838,-139.948223562777,187.639441962961,"acceptable"
94,"Financial Risk",30.9836338903933,-155.941693204689,186.925327095082,"review"
610,"Healthcare",95.0299652082268,-91.8238239872708,186.853789195498,"acceptable"
318,"Financial Risk",60.6607101794822,-125.786574922967,186.447285102449,"review"
358,"Healthcare",51.7080312306943,-134.699865523808,186.407896754502,"review"
573,"AI Governance",77.9154445144743,-108.445884805502,186.361329319976,"acceptable"
99,"Organizational Strategy",43.918033258904,-142.34536847749,186.263401736393,"review"
472,"Organizational Strategy",37.1246793732382,-148.826389237181,185.951068610419,"acceptable"
135,"Public Policy",27.1675910744012,-158.765113415253,185.932704489654,"review"
587,"Financial Risk",73.1675508289142,-112.751476968743,185.919027797658,"acceptable"
20,"Financial Risk",41.1560952651804,-144.665194088637,185.821289353817,"review"
529,"AI Governance",43.0366680541393,-142.014685380277,185.051353434416,"acceptable"
15,"Healthcare",77.9975741719128,-106.762911854988,184.760486026901,"review"
185,"Healthcare",51.9264048080886,-132.781925493907,184.708330301996,"acceptable"
583,"Healthcare",78.3890675868225,-106.19734348853,184.586411075353,"acceptable"
673,"Infrastructure",77.9708966384485,-106.547943264052,184.518839902501,"review"
548,"AI Governance",50.7751827212995,-133.688730250669,184.463912971969,"acceptable"
699,"AI Governance",72.3483079639765,-112.06861755222,184.416925516197,"review"
383,"Healthcare",74.7642791895722,-109.292187548873,184.056466738445,"acceptable"
199,"Public Policy",46.4684137526489,-136.725029685536,183.193443438185,"review"
415,"Public Policy",35.4459175287599,-146.382824291103,181.828741819863,"review"
439,"Organizational Strategy",46.9204790907371,-134.73395505276,181.654434143497,"acceptable"
720,"Infrastructure",64.7925631445652,-116.764262842855,181.55682598742,"review"
384,"Healthcare",57.0574764695466,-124.300291024215,181.357767493761,"acceptable"
11,"Public Policy",39.8836973007032,-141.034954737756,180.918652038459,"review"
378,"AI Governance",71.6513016013813,-109.115110104962,180.766411706344,"acceptable"
291,"Organizational Strategy",41.9354247282469,-138.609592042955,180.545016771202,"acceptable"
363,"Financial Risk",80.950842375059,-99.2310658606761,180.181908235735,"review"
628,"AI Governance",39.7149190917512,-139.573091662984,179.288010754735,"acceptable"
25,"Infrastructure",82.7505288992422,-96.0109662262718,178.761495125514,"acceptable"
705,"AI Governance",43.9799652633018,-134.133643493232,178.113608756534,"acceptable"
539,"Organizational Strategy",46.0421418149293,-132.047392976202,178.089534791131,"review"
262,"Healthcare",36.599063668455,-141.264850965695,177.86391463415,"review"
568,"AI Governance",40.0825649456169,-137.626519180764,177.709084126381,"review"
247,"Organizational Strategy",63.4916215351212,-113.829732433073,177.321353968194,"review"
178,"Organizational Strategy",75.628270561912,-101.521600209404,177.149870771316,"acceptable"
487,"Financial Risk",45.7520451219583,-131.211374236595,176.963419358553,"review"
603,"Healthcare",37.6043705731415,-138.872763696261,176.477134269402,"acceptable"
323,"AI Governance",36.3064276639566,-140.099368809852,176.405796473808,"acceptable"
710,"Infrastructure",49.8961847168455,-126.108313084091,176.004497800937,"review"
396,"Financial Risk",31.273747866038,-144.343908694465,175.617656560503,"review"
302,"Public Policy",82.0381250194597,-93.130670691741,175.168795711201,"review"
652,"Organizational Strategy",51.9219753387145,-123.094471882675,175.01644722139,"acceptable"
221,"AI Governance",69.4234249564848,-105.24369272927,174.667117685755,"review"
578,"Healthcare",67.5142165054388,-106.674261094047,174.188477599486,"acceptable"
137,"Public Policy",52.2524629084352,-121.877169369645,174.129632278081,"acceptable"
246,"Infrastructure",24.3222810432842,-149.149848391931,173.472129435215,"review"
253,"Healthcare",40.6209878495246,-132.831138838196,173.452126687721,"acceptable"
22,"AI Governance",52.8031795080284,-120.412896699317,173.216076207346,"review"
413,"Public Policy",51.2088806593015,-121.460664379234,172.669545038536,"review"
222,"Organizational Strategy",63.6407019704271,-108.577983454495,172.218685424922,"review"
438,"Financial Risk",84.3113485354618,-87.6602166342284,171.97156516969,"review"
504,"Organizational Strategy",36.3783231454842,-134.912869386771,171.291192532256,"acceptable"
519,"Public Policy",61.3460329419252,-109.383257444189,170.729290386114,"review"
252,"AI Governance",35.1146316192921,-135.219179659045,170.333811278337,"acceptable"
518,"Healthcare",42.0573710413859,-127.775702591221,169.833073632607,"acceptable"
360,"Infrastructure",47.8205211297112,-121.856114505773,169.676635635484,"acceptable"
569,"Infrastructure",35.0992013755281,-134.566571606544,169.665772982073,"acceptable"
399,"Public Policy",64.8600443224242,-104.764552080936,169.624596403361,"review"
