"case_id","domain","option_name","reference_point","outcome_high","probability_high","outcome_low","loss_aversion","alpha","beta","gamma","probability_low","expected_value","expected_utility","weighted_high","weighted_low","prospect_score","gain_frame_score","loss_frame_score","frame_sensitivity_index","probability_weight_distortion","eu_rank","prospect_rank","rank_divergence","review_flag"
22,"AI Governance","Status Quo",100,180,0.649313148856163,40,1.55878727510571,0.829165408713743,0.905544477980584,0.817659984342754,0.350686851143837,130.903840839863,10.9293884273348,0.606924527878918,0.366760248397783,-0.333081895120689,52.8031795080284,-120.412896699317,173.216076207346,0.0423886209772454,17,70,-53,"review"
23,"AI Governance","Balanced Alternative",-100,180,0.307075364328921,0,1.85400379262865,0.862648684578016,0.786384659679607,0.841343538090587,0.692924635671079,55.2735655792058,4.11984833312989,0.3289706714224,0.652412847707513,77.1403173394067,29.0178372847546,-36.205912778018,65.2237500627726,0.0218953070934795,72,13,59,"review"
24,"AI Governance","Status Quo",100,120,0.344875726662576,-160,2.68180830851197,0.858203602069989,0.89974620686844,0.87525140363723,0.655124273337424,-63.4347965344787,-4.50881511625434,0.359004450353538,0.629503745285083,-246.660804931811,70.8940286104105,-233.888659118638,304.782687729049,0.0141287236909618,106,116,-10,"review"
25,"Infrastructure","Status Quo",0,320,0.473298022337258,0,1.76347325146198,0.900223978888243,0.827645963151008,0.784439436905086,0.526701977662742,151.455367147923,8.46661241249858,0.459806066679554,0.500030417095167,82.7505288992422,82.7505288992422,-96.0109662262718,178.761495125514,0.0134919556577041,43,15,28,"acceptable"
26,"Healthcare","Balanced Alternative",0,80,0.390359176509082,-80,1.46754301525652,0.811406010435894,0.75722433514893,0.590309918951243,0.609640823490918,-17.5425317585468,-1.96131467547798,0.358315143426808,0.466181310762603,-6.34489652159794,28.8647264535019,-33.4076311595194,62.2723576130213,0.0320440330822739,122,92,30,"acceptable"
27,"Infrastructure","Cautious Alternative",-100,180,0.457480842620134,40,2.41603212803602,0.883598167169839,0.871021703258157,0.830248930491507,0.542519157379866,104.047317966819,9.56894199820647,0.453674123156553,0.522657802096854,107.090120226251,58.2248376676808,-132.367568842593,190.592406510274,0.00380671946358169,33,8,25,"acceptable"
28,"Financial Risk","Status Quo",0,120,0.886641495116055,40,2.2099068056792,0.823996094474569,0.86091850833036,0.767450681049377,0.113358504883945,110.931319609284,10.4296130810726,0.805427769397706,0.166137455193243,45.0881667158719,45.0881667158719,-118.542353950634,163.630520666506,0.081213725718349,16,34,-18,"acceptable"
29,"Healthcare","Cautious Alternative",100,120,0.794846956059337,-160,2.97562551908195,0.906493539037183,0.927916821744293,0.821180799882859,0.205153043940663,62.5571476966143,6.11210860088392,0.737010405632529,0.242354180403042,-114.441712857546,80.6498699723551,-266.395711244518,347.045581216873,0.0578365504268081,73,137,-64,"review"
30,"Public Policy","Loss-Avoidance Alternative",-100,80,0.540658530592918,0,1.83743365295231,0.901502314954996,0.761901002982631,0.757739168312401,0.459341469407082,43.2526824474335,4.83579690808366,0.503187604555258,0.444725001540539,82.5629947972595,26.1438752813725,-26.0560014893808,52.1998767707533,0.0374709260376609,76,8,68,"review"
31,"Healthcare","Status Quo",100,320,0.57562630623579,40,2.41089318841696,0.815663215285167,0.908865300845355,0.923483274132013,0.42437369376421,201.175365746021,12.9810913057501,0.567457653554017,0.428224484972644,3.53845134128318,71.3814173053986,-288.300382396858,359.681799702257,0.00816865268177358,6,83,-77,"review"
32,"Organizational Strategy","Status Quo",0,240,0.349169868789613,40,2.50925208441913,0.904139631474391,0.908215242205188,0.607200624141842,0.650830131210387,109.833973757923,9.52552751626053,0.343405096843221,0.501201708476064,62.8126418584837,62.8126418584837,-160.910151264937,223.72279312342,0.00576477194639208,22,23,-1,"review"
33,"Financial Risk","Cautious Alternative",0,120,0.59145777747035,-80,1.94083726257086,0.929645500192419,0.771211647428572,0.805183752719313,0.40854222252965,38.2915554940701,2.82498260562706,0.555839667818689,0.412636020796224,24.1173654176027,71.879798579677,-66.8033674543404,138.683166034017,0.0356181096516617,71,56,15,"acceptable"
34,"Organizational Strategy","High-Upside Alternative",0,180,0.324706842005253,40,1.57750434912741,0.904619698831811,0.858472660603002,0.723027396854013,0.675293157994747,85.4589578807354,8.62732836408087,0.346061492186912,0.587593044078972,54.491452852051,54.491452852051,-69.1183341674223,123.609787019473,0.021354650181659,36,29,7,"acceptable"
35,"Healthcare","High-Upside Alternative",-100,240,0.89236057382077,-80,2.71548223048449,0.764064530748874,0.895234316820279,0.687993024941534,0.10763942617923,205.555383622646,12.8616342688964,0.763890504864234,0.178263343033318,67.409917792929,55.3829717842942,-304.834927491553,360.217899275848,0.128470068956536,7,33,-26,"review"
36,"Infrastructure","Cautious Alternative",0,120,0.681419864110649,0,2.76527834869921,0.877331388555467,0.822818459803239,0.636823927611113,0.318580135889351,81.7703836932779,7.46458061411015,0.54087946945525,0.333291104042721,36.0770872386998,36.0770872386998,-76.8472022156247,112.924289454325,0.140540394655398,55,52,3,"review"
37,"Infrastructure","Balanced Alternative",100,80,0.629123247414827,-160,2.64542375057936,0.943215131480247,0.786348092928529,0.888791332859546,0.370876752585173,-9.01042062044143,0.935788312276345,0.609659010644236,0.381157039382037,-96.9190911912174,83.7440719349634,-105.142272998177,188.88634493314,0.0194642367705911,95,108,-13,"review"
38,"Organizational Strategy","Loss-Avoidance Alternative",0,120,0.618897315487266,0,2.99571717828512,0.924700437346473,0.873066117288545,0.711150665115565,0.381102684512734,74.2676778584719,6.77968040943534,0.540938107997968,0.383173878534581,45.2655065985017,45.2655065985017,-105.90368820123,151.169194799731,0.0779592074892976,56,39,17,"review"
39,"Healthcare","Loss-Avoidance Alternative",0,120,0.613202974386513,40,2.35715551413596,0.84345190403983,0.913206325797364,0.634641275368631,0.386797025613487,89.0562379509211,9.16362121424933,0.496638916278802,0.370711125818884,36.4896331762724,36.4896331762724,-118.091797245992,154.581430422264,0.116564058107712,42,57,-15,"review"
40,"AI Governance","Loss-Avoidance Alternative",0,180,0.678464307263494,-80,1.97160785496235,0.895968220289797,0.819678585557267,0.766023144777864,0.321535692736506,96.4007198885083,6.2266512034856,0.610536748445224,0.344581674366447,39.3647984271773,81.5014910145267,-109.606022425833,191.10751344036,0.0679275588182697,58,46,12,"acceptable"
41,"Infrastructure","Cautious Alternative",100,180,0.662021667510271,-80,1.80883257612586,0.8664041810669,0.78401486822404,0.703174192924052,0.337978332489729,92.1256335526705,5.85898260130814,0.567496985855633,0.353710869865239,-12.2339374954672,66.801300761026,-80.0560741656063,146.857374926632,0.0945246816546386,67,81,-14,"acceptable"
42,"AI Governance","Status Quo",0,80,0.400024532712996,-80,2.8400566007942,0.827375195361674,0.909176790434867,0.660282121784985,0.599975467287004,-15.9960747659206,-1.78841552748838,0.384920664578337,0.503050778252693,-62.3162554696969,33.3402190491728,-135.509967386645,168.850186435818,0.0151038681346593,98,97,1,"review"
43,"Infrastructure","Balanced Alternative",0,240,0.851355148665607,-160,2.55215223245323,0.845362198073417,0.771464574662968,0.553269220236689,0.148644851334393,180.542059466243,11.3089120792641,0.599750382733535,0.228356879628898,32.4390656504612,78.3436777221029,-134.220855820471,212.564533542574,0.251604765932072,18,56,-38,"review"
44,"Healthcare","Balanced Alternative",0,80,0.323862650804222,-160,1.40448130629957,0.930350948031992,0.892598120728508,0.80282651828602,0.676137349195778,-82.2729638069868,-5.65582052798304,0.345514536398629,0.623891597297169,-60.9157143615886,90.4701833198685,-105.534556328192,196.004739648061,0.0216518855944078,134,128,6,"acceptable"
45,"Healthcare","Status Quo",0,320,0.765477319434285,-80,2.60818810686469,0.789919935539365,0.856499551702291,0.780764546897262,0.234522680565715,226.190927773714,11.5956399478734,0.690947570526066,0.274365359163502,35.2876204945316,74.5553441847191,-282.550703230034,357.106047414753,0.074529748908219,18,60,-42,"review"
46,"Financial Risk","Loss-Avoidance Alternative",100,120,0.146195904351771,0,2.59204651005566,0.820203756913543,0.760892847599462,0.852169796079397,0.853804095648229,17.5435085222125,1.60149589256665,0.17977819618716,0.808834325698435,-67.6106734376545,9.12198361690386,-17.7997518415505,26.9217354584544,0.033582291835389,79,105,-26,"review"
47,"Public Policy","Balanced Alternative",0,240,0.605986189842224,-160,2.38368792720139,0.814086674200371,0.791617395542562,0.844332875777036,0.394013810157776,82.3944759368897,4.40397340652344,0.578577718985495,0.402265317980583,-3.15650271690218,75.1785023829811,-158.92198377363,234.100486156611,0.0274084708567288,77,79,-2,"acceptable"
48,"AI Governance","Loss-Avoidance Alternative",100,320,0.694251121208072,-160,1.80793891735375,0.87240955135785,0.928158090915531,0.829388560913503,0.305748878791928,173.240538179874,8.55169020771258,0.649302734552486,0.328896363870631,-31.9066530718199,127.071686126948,-314.274100580604,441.345786707552,0.0449483866555855,28,83,-55,"review"
49,"Healthcare","Balanced Alternative",100,320,0.316492272354662,0,2.9564234033227,0.937059415504336,0.921302660368383,0.567001307290047,0.683507727645338,101.277527153492,5.66158588270722,0.316324026418898,0.489470201802387,-51.1570684453158,70.4054947159655,-190.064125269403,260.469619985369,0.0001682459357642,77,119,-42,"review"
50,"Healthcare","Cautious Alternative",0,240,0.881482991203666,0,2.65226166509092,0.838275590818375,0.922877404233441,0.791414572484791,0.118517008796334,211.55591788888,13.6558757795876,0.811708594741377,0.165857520179947,80.2921577928717,80.2921577928717,-338.578740395937,418.870898188809,0.0697743964622892,3,23,-20,"review"
51,"Organizational Strategy","Status Quo",0,80,0.611578867025673,-160,2.98311729133129,0.946191710280254,0.77941692629829,0.94777689864859,0.388421132974327,-13.2210719138384,0.556945794918824,0.604766735275945,0.393309141224112,-23.0632844685036,86.1097170131198,-116.180264832539,202.289981845659,0.00681213174972817,88,79,9,"review"
52,"Organizational Strategy","Cautious Alternative",0,240,0.129074133560061,-80,2.84937048181891,0.767291723424569,0.90030504479073,0.914003291167319,0.870925866439939,-38.6962772607803,-5.79018988407334,0.148196535820164,0.848548249866444,-115.02990027315,34.4197845690994,-183.646357085421,218.066141654521,0.019122402260103,106,109,-3,"review"
53,"Healthcare","High-Upside Alternative",-100,320,0.545012757182121,40,1.65805409960449,0.77906271754764,0.889415209181607,0.62026444831863,0.454987242817879,192.603572010994,12.6270765765596,0.44965277585071,0.402016544426438,68.6116484619064,47.3475026463903,-143.796223926646,191.143726573036,0.0953599813314108,9,30,-21,"acceptable"
54,"Infrastructure","Status Quo",0,240,0.690658751130104,40,1.54167941920459,0.874415639881045,0.935152474185452,0.578516093734652,0.309341248869896,178.131750226021,12.6560852054969,0.503188819058725,0.316176589156364,68.6349693332959,68.6349693332959,-145.841978265107,214.476947598402,0.18746993207138,12,26,-14,"review"
55,"Financial Risk","Cautious Alternative",0,240,0.12652583271265,-80,2.44951562024653,0.877759679965675,0.917574271420017,0.58926950218156,0.87347416728735,-39.5117335319519,-5.85246068673367,0.211303347027099,0.659698117729454,-64.1335293563088,56.8401332574247,-169.154043134898,225.994176392322,0.0847775143144491,105,102,3,"acceptable"
56,"Organizational Strategy","High-Upside Alternative",100,320,0.167379701137543,0,1.99362562708557,0.761863476783037,0.912644911650568,0.810286450665444,0.832620298862457,53.5615043640137,2.99417911837716,0.209579899574717,0.768974641000445,-89.7656070966201,16.9797737950232,-80.7803287380896,97.7601025331128,0.0422001984371738,80,105,-25,"acceptable"
57,"AI Governance","Balanced Alternative",0,120,0.149323690496385,-160,1.57424329407513,0.809083480201662,0.822509553330019,0.698412169516087,0.850676309503615,-118.189366661012,-9.12453968521526,0.214729566777642,0.72383064005916,-63.7354025998805,54.2800497285534,-91.4083806351706,145.688430363724,0.0654058762812571,116,98,18,"acceptable"
58,"Healthcare","Cautious Alternative",100,120,0.38212918061763,0,2.74997072406113,0.926957611879334,0.795178697211668,0.923707871604711,0.617870819382369,45.8555016741157,4.18601544210484,0.389181828335919,0.606622931903667,-58.6998404223513,32.9204252444676,-48.1727299953483,81.0931552398159,0.00705264771828873,85,127,-42,"review"
59,"Organizational Strategy","Status Quo",0,80,0.129100832343102,-80,1.86877375282347,0.857196418661624,0.88485503513366,0.797058103326708,0.870899167656898,-59.3438668251038,-6.63484601343133,0.175294305296243,0.802712318191074,-64.9556845661341,41.8469410566907,-88.2789744149281,130.125915471619,0.0461934729531417,110,99,11,"acceptable"
60,"Healthcare","Cautious Alternative",100,320,0.457015304081142,-80,2.70680779442191,0.887767550023273,0.764489061385393,0.740927750896663,0.542984695918858,102.806121632457,3.31873553019889,0.439735961341724,0.499638041873843,-18.8442766062286,98.0948534125931,-136.454191901289,234.549045313882,0.0172793427394182,96,99,-3,"review"
61,"Healthcare","Status Quo",100,180,0.83711569160223,-160,1.9311211772263,0.877256403490901,0.805279829446226,0.681960249505937,0.16288430839777,124.619335144758,9.17074391017304,0.6984766079208,0.228739976938241,-6.2613944437142,86.096705782022,-114.633477914415,200.730183696437,0.13863908368143,41,91,-50,"review"
62,"AI Governance","Cautious Alternative",100,120,0.582197971083224,-160,1.73656406290829,0.873015168402344,0.851024407194927,0.677148664277047,0.417802028916776,3.01543190330267,1.09283514425426,0.500384092815195,0.399692754617664,-71.9756735674709,66.2638081689295,-103.241585242853,169.505393411783,0.0818138782680286,85,103,-18,"acceptable"
63,"Public Policy","High-Upside Alternative",0,320,0.685458949580789,40,2.11039379537106,0.810479391459376,0.775574933737516,0.826152903679758,0.314541050419211,231.928505882621,14.2511947302791,0.640520598612924,0.33654424716505,75.3827115260356,75.3827115260356,-130.944286852812,206.326998378847,0.0449383509678642,5,11,-6,"acceptable"
64,"Public Policy","High-Upside Alternative",100,120,0.38050184417516,-80,2.24010101035237,0.834621726162732,0.949056592816487,0.71352366572246,0.61949815582484,-3.89963116496801,-1.37277108889938,0.383113639345465,0.542461129057846,-163.21845809302,41.8531288675744,-158.460314426894,200.313443294469,0.00261179517030508,102,117,-15,"acceptable"
65,"Infrastructure","Status Quo",-100,120,0.107500181905925,-80,2.9370212290436,0.872611838392913,0.751954489154741,0.624631888978183,0.892499818094075,-58.499963618815,-6.80515556134251,0.190575172714115,0.714870359643896,30.8523632363751,45.1530094393739,-77.1306773296164,122.28368676899,0.0830749908081902,110,59,51,"review"
66,"AI Governance","Cautious Alternative",100,320,0.700875741057098,40,1.41831983551383,0.798504083929583,0.889237732952461,0.615815689228475,0.299124258942902,236.245207495987,14.4294743296128,0.538766999505149,0.318917886142136,22.7347238745244,59.9893190322935,-141.10150650816,201.090825540453,0.162108741551949,4,61,-57,"review"
67,"Healthcare","Loss-Avoidance Alternative",100,120,0.643809090182185,-80,1.72516707070172,0.940469915047288,0.78541356800124,0.85712231611833,0.356190909817815,48.7618180364371,3.86670687911269,0.614496820958506,0.369977696881295,-27.4163580823783,78.2553336586496,-65.4771076536403,143.73244131229,0.0293122692236788,89,107,-18,"acceptable"
68,"Public Policy","Status Quo",100,240,0.368225256726146,40,2.02730659879744,0.929148506233469,0.763992240466177,0.575724315270782,0.631774743273854,113.645051345229,9.7002154616403,0.342704254239612,0.467624551928846,12.1631420344558,70.1842420989652,-61.6179536299238,131.802195728889,0.0255210024865336,27,75,-48,"review"
69,"AI Governance","Status Quo",-100,80,0.520358382537961,-80,2.51443763747811,0.777972525823861,0.880728374654427,0.77021136181429,0.479641617462039,3.25734120607378,0.364181818134606,0.49177336045992,0.461860194244038,32.6948687751342,28.8358825446226,-113.743802737489,142.579685282111,0.028585022078041,88,52,36,"review"
70,"Infrastructure","Cautious Alternative",100,180,0.562605840526521,-160,2.21448593996465,0.851598481135443,0.835675451951101,0.601517175510526,0.437394159473479,31.2859857790172,2.01550230696981,0.448421299457063,0.385408780010115,-70.2652820305158,66.3851465832563,-135.453279755305,201.838426338562,0.114184541069458,86,100,-14,"review"
71,"Infrastructure","High-Upside Alternative",-100,80,0.419099891744554,-80,2.65503588542342,0.819073993247002,0.855912599898875,0.938222767040133,0.580900108255446,-12.9440173208714,-1.44718513157015,0.42284523329164,0.574389285864715,36.4262449577137,36.1051221226048,-112.65394301622,148.759065138825,0.00374534154708545,100,50,50,"review"
72,"Public Policy","Status Quo",-100,320,0.76933831833303,40,2.94424895197153,0.942142544593662,0.858956825081259,0.933361539337784,0.23066168166697,255.414729133248,15.2211747858889,0.752818707375329,0.24457376230778,248.654050098295,180.446328384179,-331.517850952534,511.964179336713,0.0165196109577007,2,1,1,"review"
73,"Financial Risk","Balanced Alternative",-100,80,0.282624284550548,0,2.35298548080027,0.873369291191921,0.779074288718402,0.809176424425095,0.717375715449452,22.6099427640438,2.52786844938907,0.31130685487258,0.661501212769486,65.9524719449528,14.2984524950681,-22.2564764162726,36.5549289113407,0.0286825703220323,73,19,54,"review"
74,"Financial Risk","Status Quo",0,180,0.768024673685431,0,2.56955191679299,0.875714177777991,0.894542503356934,0.920939595066011,0.231975326314569,138.244441263378,10.3041322725463,0.747928859967464,0.24833221183706,70.6048279264132,70.6048279264132,-200.057483141112,270.662311067525,0.0200958137179676,17,17,0,"review"
75,"AI Governance","High-Upside Alternative",0,240,0.181772821396589,40,2.53957105465233,0.8791170864366,0.84381824308075,0.742850777227432,0.818227178603411,76.3545642793179,7.99093549592884,0.235301151892242,0.719385797191092,47.5374312545078,47.5374312545078,-102.006906408197,149.544337662705,0.0535283304956528,36,41,-5,"review"
76,"AI Governance","Status Quo",-100,120,0.562302851676941,0,2.1408851288259,0.945997288404033,0.827501306589693,0.77173560326919,0.437697148323059,67.4763422012329,6.15971912025884,0.523331920420793,0.431335337404322,119.676869524236,48.4927759703315,-58.8702375630569,107.363013533388,0.038970931256148,60,4,56,"review"
77,"Infrastructure","Balanced Alternative",0,240,0.744663185998797,40,1.81233753487468,0.855388358561322,0.751569074438885,0.771642697788775,0.255336814001203,188.932637199759,13.1511642770975,0.668128923526584,0.292526291182777,79.4516149718529,79.4516149718529,-82.9532204156172,162.40483538747,0.0765342624722136,10,19,-9,"acceptable"
78,"Organizational Strategy","High-Upside Alternative",0,120,0.728046585060656,-160,2.75562935620546,0.864899142412469,0.939906787406653,0.552299045957625,0.271953414939344,43.8530438169837,4.53538191636975,0.503236545306025,0.292128139459343,-63.315961978569,55.1726041793484,-219.746986513833,274.919590693181,0.224810039754631,71,97,-26,"review"
79,"AI Governance","Balanced Alternative",0,80,0.325593429990113,-80,1.91733631305397,0.877113373018801,0.90817838232033,0.833574056625366,0.674406570009887,-27.9050512015819,-3.11987957011747,0.345313251361872,0.633618485157178,-48.8709664310411,45.7065126066169,-100.414375528396,146.120888135013,0.019719821371759,101,90,11,"acceptable"
80,"Infrastructure","Status Quo",0,80,0.79898490998894,40,2.38621999658644,0.784273130586371,0.889630594104528,0.586098641809076,0.20101509001106,71.9593963995576,8.4176693439247,0.585289605875369,0.260685024780408,22.8984682261262,22.8984682261262,-85.4458856733025,108.344353899429,0.213695304113571,44,66,-22,"review"
81,"Organizational Strategy","High-Upside Alternative",-100,320,0.457909132353961,0,1.79695726148784,0.836928136274219,0.788443712564185,0.633808860182762,0.542090867646039,146.530922353268,8.19132757969125,0.408921384064888,0.45508596214997,85.6131604202099,51.0822860273186,-69.3980583206168,120.480344347935,0.0489877482890733,41,11,30,"acceptable"
82,"Healthcare","Loss-Avoidance Alternative",100,120,0.373596055805683,-160,2.66773936860263,0.932131508551538,0.850265092030168,0.560898229200393,0.626403944194317,-55.3931043744087,-3.83091305267356,0.339418326440745,0.453555178478519,-131.277869038587,80.8543267803611,-143.599955800652,224.454282581013,0.0341777293649386,128,139,-11,"review"
83,"Healthcare","High-Upside Alternative",-100,180,0.677072338573635,40,1.42267835400999,0.865067739132792,0.840046225255355,0.61278733741492,0.322927661426365,134.790127400309,11.1262525075704,0.521216905091352,0.331122802048887,92.0278049208614,54.6082277475085,-68.609353087419,123.217580834928,0.155855433482282,23,16,7,"review"
84,"Public Policy","Loss-Avoidance Alternative",0,80,0.217358368448913,40,1.88651262335479,0.93168853414245,0.774903419334441,0.556053072027862,0.782641631551087,48.6943347379565,6.89397264406433,0.266787238843521,0.543933139763108,32.7325537723565,32.7325537723565,-32.9068687121886,65.6394224845451,0.049428870394608,55,54,1,"acceptable"
85,"Healthcare","Balanced Alternative",0,80,0.662940135970712,40,2.57494126670063,0.844522950518876,0.881903864117339,0.871843842789531,0.337059864029288,66.5176054388285,8.06127059249228,0.635527227337376,0.352383020836692,33.6670559281587,33.6670559281587,-101.503959504765,135.171015432924,0.0274129086333357,52,63,-11,"review"
86,"AI Governance","High-Upside Alternative",0,80,0.245600285753608,-80,2.69127132818103,0.805138790840283,0.865887804049999,0.747106492798775,0.754399714246392,-40.7039542794228,-4.55084043609164,0.287041611042316,0.663841086378424,-69.6348207153129,32.3875812790504,-113.748804064296,146.136385343347,0.0414413252887083,107,101,6,"review"
87,"Organizational Strategy","High-Upside Alternative",0,80,0.377606691978872,40,1.94224316962063,0.91405691858381,0.78950831159018,0.763454917632043,0.622393308021128,55.1042676791549,7.31377783568135,0.386321923089508,0.565767941437566,37.6892239835693,37.6892239835693,-44.0848502685875,81.7740742521567,0.0087152311106366,51,46,5,"acceptable"
