"case_id","domain","option_name","reference_point","expected_value","expected_utility","prospect_score","probability_weight_distortion","frame_sensitivity_index","rank_divergence","loss_aversion","review_flag"
165,"Healthcare","Balanced Alternative",0,55.1434871479869,7.31634643300977,27.5919806440081,0.00624293849005897,82.3221585306719,-4,2.60508667379618,"review"
168,"Public Policy","Status Quo",100,140.365323185921,7.88351645635228,-65.6731526451571,0.171404288292746,298.555927793731,-63,2.68501533158123,"review"
170,"Organizational Strategy","Cautious Alternative",0,266.38826816529,15.6743814972,63.4972913452972,0.234100102076976,266.087678996819,-21,1.45218585468829,"review"
171,"AI Governance","Balanced Alternative",100,-68.2336179316044,-6.81092300169298,-294.113866340078,0.0170253506166309,351.239267246477,-5,2.38947259895504,"review"
172,"Healthcare","Status Quo",0,52.6381944194436,7.15226750993664,17.9497627013532,0.0150084764141183,91.5177385848776,-10,2.63638536594808,"review"
175,"AI Governance","Cautious Alternative",0,65.7070497721434,7.34627149457373,26.2293862756735,0.104102242098427,153.521993553816,-9,2.87560630068183,"review"
176,"Financial Risk","Status Quo",-100,90.8166026808322,5.74640252384367,87.044503358606,0.0773976650727255,262.609482838497,44,2.4173081908375,"review"
177,"Organizational Strategy","Status Quo",100,73.7911137491465,8.53763385213196,-18.1972290666417,0.195042743673924,75.3307671522859,-37,1.62806317992508,"review"
179,"Infrastructure","Status Quo",100,92.7637545242906,8.50369621504341,-35.0962962729484,0.0418824853775721,133.933748699257,-50,1.91678518429399,"review"
180,"Healthcare","High-Upside Alternative",-100,188.595097370446,12.4615267385436,192.989193986935,0.0402424891774071,311.096001703023,11,2.45817051529884,"review"
181,"Public Policy","High-Upside Alternative",0,54.8716586753726,7.29854359402852,20.1536192318342,0.0120626821448496,102.649015510539,-17,2.85362404622138,"review"
182,"AI Governance","High-Upside Alternative",100,28.8139827847481,3.22150121046027,-57.3993644281131,0.175114171587978,85.9168448932491,-19,2.70940160676837,"review"
186,"AI Governance","Status Quo",100,132.510297052562,10.1452267889657,-15.2279323963686,0.0174959734145135,162.923695770029,-56,1.90719377174973,"review"
190,"Public Policy","Loss-Avoidance Alternative",-100,-35.0872572511435,-3.8611731580687,35.2609135250356,0.0251267854064398,305.7452984193,63,1.81161202937365,"review"
193,"Organizational Strategy","Loss-Avoidance Alternative",-100,105.884403064847,9.3444914775812,86.4748429996728,0.0197498731453842,212.491806842626,15,2.50747191049159,"review"
194,"Infrastructure","Status Quo",100,83.0153846740723,3.5040949840981,-117.447311638272,0.00974369854794321,370.529780608827,-35,2.96300245188177,"review"
195,"Infrastructure","High-Upside Alternative",100,-1.62212334573266,-1.50681364168989,-80.7326985658202,0.0244642653881949,196.789146887945,-3,2.6213971119374,"review"
196,"Infrastructure","Balanced Alternative",-100,108.258858248591,10.274947859709,125.123128805915,0.254704115213917,148.355308220454,21,1.99493414722383,"review"
197,"Financial Risk","High-Upside Alternative",-100,99.6544173359871,4.77470379045408,60.3465879278421,0.131639016747322,169.498324869452,36,2.22766528986394,"review"
199,"Public Policy","Loss-Avoidance Alternative",0,230.987784095109,14.2123429590928,46.4684137526489,0.206984521862196,183.193443438185,-32,1.95477958135307,"review"
200,"Public Policy","Cautious Alternative",-100,84.8441451340914,5.47666601879235,80.7376848614403,0.0157004172464751,70.4896957303212,59,1.41903642900288,"review"
201,"Organizational Strategy","Cautious Alternative",0,91.7699279710651,8.37740994172944,25.9071268779326,0.177490603485827,114.34071499254,-15,2.43684654161334,"review"
202,"AI Governance","Balanced Alternative",-100,90.3149758428335,9.23646903070601,50.242071711484,0.110392553974638,119.688598429173,-13,1.80114740952849,"review"
205,"Public Policy","Loss-Avoidance Alternative",0,183.801131673157,12.2635361521464,40.0105100145258,0.093090100630047,193.03129272785,-31,2.51273604594171,"review"
206,"AI Governance","High-Upside Alternative",0,183.957593739033,11.2123591829259,30.2943338273473,0.054822002036814,327.928808948932,-37,1.95815843939781,"review"
207,"Infrastructure","Loss-Avoidance Alternative",100,276.878905370831,14.9958928543477,67.858180516269,0.0651254826921641,400.972203462926,-25,1.61658746674657,"review"
209,"Public Policy","Balanced Alternative",0,140.147753022611,10.4606534068383,51.3108935834682,0.00787142235172239,261.38191194306,-11,2.94985159300268,"review"
210,"Public Policy","Balanced Alternative",0,161.31301574409,7.24349730177872,-9.70686592742643,0.0163376550958817,475.093226339912,-32,2.4877323884517,"review"
211,"Infrastructure","Cautious Alternative",-100,63.2768664881587,5.31086152583658,42.3336070275855,0.216865661137264,73.9637061330932,26,1.40546454079449,"review"
213,"Financial Risk","Cautious Alternative",100,-3.56398550793529,-2.3705748202524,-150.507366409109,0.0303681293207367,246.406797687207,-17,2.87503285929561,"review"
214,"AI Governance","Loss-Avoidance Alternative",0,-14.5138911008835,-3.94354690681688,-68.1747430954534,0.0588152431921827,292.759732214459,4,2.68466422371566,"review"
215,"AI Governance","High-Upside Alternative",100,102.825311422348,9.96048841231319,-2.03547476054844,0.18505047439297,101.098348375498,-52,1.80981480516493,"review"
217,"Public Policy","High-Upside Alternative",100,159.603562951088,7.68410429640961,-38.004158719899,0.0247813209993359,328.280039428616,-48,2.83162660561502,"review"
218,"Organizational Strategy","Loss-Avoidance Alternative",0,82.8430999517441,8.80404394284741,41.3229203868093,0.0117634079910316,195.586157513268,-10,2.85061046406627,"review"
219,"Financial Risk","Status Quo",-100,43.8126692175865,3.26560355487453,93.1754814828383,0.0415681896394169,72.6629109332334,58,1.51536886841059,"review"
220,"Infrastructure","Status Quo",0,91.0488472506404,8.66447573285261,46.8635260029172,0.0417958616673988,216.197085135017,-1,2.57963845543563,"review"
221,"AI Governance","Balanced Alternative",100,195.578167140484,13.4557747041252,29.0704440486902,0.0639363491905961,174.667117685755,-48,1.99267579615116,"review"
222,"Organizational Strategy","Balanced Alternative",100,47.7680584043265,3.7678341405743,-55.7290765480788,0.0439431932495858,172.218685424922,-19,2.91716844327748,"review"
223,"Healthcare","High-Upside Alternative",100,110.602427583188,8.09616166476595,-36.6477720289437,0.0784930917675364,238.885798686233,-62,2.33357643224299,"review"
226,"Public Policy","High-Upside Alternative",0,73.8944119885564,8.54439915491859,22.2679914685463,0.22529188558819,102.98132438894,-29,2.44004890993237,"review"
229,"AI Governance","Balanced Alternative",0,192.808610759676,12.6355446684587,66.3308596365371,0.0979070669136393,190.073163273496,-12,2.50355280786753,"review"
231,"Infrastructure","Balanced Alternative",0,259.433543384075,13.8256223955133,77.0097867072362,0.0242790886087543,492.50936962973,-15,2.53331783637404,"review"
232,"AI Governance","Loss-Avoidance Alternative",100,287.025491327047,16.5266979661554,63.0226202392185,0.152632377943589,303.667541676284,-23,1.503058270365,"review"
233,"Public Policy","Loss-Avoidance Alternative",100,18.236038312316,-0.109740137978128,-95.8419554405766,0.00217606837006301,287.588052964666,-14,1.57563488073647,"review"
234,"Infrastructure","Status Quo",100,48.9774461388588,4.96736101224539,-99.3945940553395,0.0346867841659256,280.460893667236,-37,2.77190833725035,"review"
236,"Organizational Strategy","High-Upside Alternative",100,11.3819523751736,1.27254096137766,-90.31464763965,0.1154249622951,114.056080622285,-20,2.19963325895369,"review"
237,"Public Policy","Cautious Alternative",-100,10.190196596086,0.0290768140094082,41.6023600043984,0.0196632172822845,164.317506390245,53,2.33129657618701,"review"
239,"Organizational Strategy","High-Upside Alternative",100,8.54945157468319,0.955857744566712,-77.9986944350563,0.0919092033124172,30.214032263845,-16,2.87490746639669,"review"
241,"Public Policy","Balanced Alternative",100,24.2398289144039,2.21278351441416,-93.0715324659448,0.0453279815142799,49.3615225446183,-20,2.63599231727421,"review"
242,"Organizational Strategy","Cautious Alternative",100,83.2466162443161,7.8561984197554,-43.0202804258784,0.100341442601567,187.715839275111,-45,2.38341801054776,"review"
243,"Healthcare","Status Quo",-100,108.874944671988,3.72584455599318,121.166839291326,0.093773986238665,251.104784242567,84,1.50292281471193,"review"
244,"Organizational Strategy","Status Quo",-100,34.6768728643656,-1.25151341484449,101.24858441714,0.0312610463796565,323.511498208392,89,2.5971921890974,"review"
245,"Organizational Strategy","Cautious Alternative",-100,59.0869192779064,6.60611840432208,90.8531116489407,0.10444653952373,84.8900503104456,48,1.77718515060842,"review"
246,"Infrastructure","Balanced Alternative",0,76.3547265306115,6.97020101549235,24.3222810432842,0.0708216718810862,173.472129435215,-1,2.98237926475704,"review"
247,"Organizational Strategy","Balanced Alternative",100,66.8767120689154,3.31225821605838,-39.7940208589939,0.131600004319037,177.321353968194,-9,1.45282493084669,"review"
248,"Healthcare","Cautious Alternative",0,217.44141279161,13.6528783806435,107.318597892424,0.129040194781143,325.685881432151,-6,2.3860700879246,"review"
249,"AI Governance","Loss-Avoidance Alternative",0,5.95541997253895,2.28230131692889,-83.5398330198961,0.145806556634792,214.1266124697,-24,2.65375370122492,"review"
250,"AI Governance","Status Quo",0,65.4762779995799,7.99307102329553,49.967182517024,0.0349288628926311,167.211801949016,-3,2.83129753507674,"review"
254,"Public Policy","Loss-Avoidance Alternative",-100,32.3980317562819,3.62221006721216,67.1529136263634,0.000323866336810641,47.061128632348,64,1.95236851163208,"review"
255,"Organizational Strategy","High-Upside Alternative",0,178.0660135746,10.7624596128978,107.598713630568,0.021878406695378,403.54887025534,8,2.56605551019311,"review"
256,"Public Policy","Loss-Avoidance Alternative",0,92.8011876493692,9.38035530164347,56.0120551383022,0.149852093249791,143.437224118326,5,2.57178823761642,"review"
257,"Organizational Strategy","Loss-Avoidance Alternative",0,177.033185362816,12.6057304083501,79.6606490117056,0.111784828764919,188.338331824029,-5,2.11532202139497,"review"
258,"Public Policy","Balanced Alternative",0,-68.9248059391975,-4.97161431702658,-141.056251683795,0.022036101047516,304.301466463276,-4,2.71339962854981,"review"
260,"Infrastructure","Balanced Alternative",-100,230.659935250878,14.1988028152917,170.849503799366,0.0947943206849414,312.065037155337,2,1.74202522300184,"review"
261,"Healthcare","Cautious Alternative",0,113.552482254803,7.70174761059937,34.1731586804919,0.108030739559957,199.519029110953,-4,2.27333185821772,"review"
262,"Healthcare","High-Upside Alternative",100,129.607790596783,10.4318977899599,-24.5012005607384,0.0017492405419734,177.86391463415,-74,2.83262084461749,"review"
264,"Healthcare","Loss-Avoidance Alternative",100,36.3114193975925,4.05974010662607,-65.2601734922527,0.16555518288082,126.636218339088,-43,1.71067635565996,"review"
265,"Infrastructure","Loss-Avoidance Alternative",-100,-39.0730007588863,-4.95572122860882,-40.9926712406493,0.0426476259598326,361.457744403144,13,2.98594022877514,"review"
267,"AI Governance","Cautious Alternative",-100,-44.6923701167107,-6.24807037155575,42.4840276715322,0.0320821170350849,113.599023204116,66,1.41005284115672,"review"
268,"Public Policy","Cautious Alternative",100,79.671071767807,1.76678920539276,-89.3453813422547,0.00711984396756099,271.967676231512,-14,2.32885439805686,"review"
269,"Financial Risk","Status Quo",-100,134.711727708578,8.69560463256919,129.819683469523,0.00576581049783265,360.989695519051,26,2.97796229608357,"review"
271,"AI Governance","High-Upside Alternative",-100,-108.01762932539,-9.34198632044892,-31.1907502639075,0.0156021237370408,195.843372816526,35,2.5458155091852,"review"
272,"Organizational Strategy","Cautious Alternative",100,177.322574675083,10.7056882829829,8.70598717938663,0.026607876292607,411.690460617674,-53,2.35138490200043,"review"
273,"Infrastructure","Loss-Avoidance Alternative",0,36.8938162922859,1.20288324090287,-6.81319767908998,0.0304738550812723,335.181169902444,16,1.847513378039,"review"
274,"Healthcare","Status Quo",0,155.722932256758,11.6289346739838,81.0656468621619,0.143098336277677,239.652992994603,-4,1.93860368542373,"review"
277,"Financial Risk","Loss-Avoidance Alternative",-100,152.988801002502,8.847484879667,52.3412477345009,0.137344715928987,284.335381107052,-1,2.16918860711157,"review"
278,"Infrastructure","High-Upside Alternative",100,232.93792604655,14.2928837415898,6.14140977542155,0.13648099737806,320.803387335787,-71,2.09368052855134,"review"
279,"Organizational Strategy","Balanced Alternative",-100,257.630976349115,15.3127057048771,164.390531582251,0.218050966614412,405.884923959699,0,2.98056586645544,"review"
281,"Public Policy","Balanced Alternative",-100,29.5435345470905,3.3030675771454,44.5287154223244,0.0437306901798071,206.587732791703,43,2.97820358835161,"review"
282,"Healthcare","High-Upside Alternative",100,203.441677093506,13.8162135473915,22.2285880537764,0.211378259450082,294.664988566804,-68,2.37492105178535,"review"
283,"Financial Risk","Loss-Avoidance Alternative",-100,-72.9570373445749,-5.97611077631022,-18.4812266626727,0.033102954669575,263.905128606312,26,2.64546105861664,"review"
