"strategy","simulated_return","loss","threshold_breach"
"Conservative Strategy",0.0358191339314756,0,FALSE
"Conservative Strategy",0.0496307641216402,0,FALSE
"Conservative Strategy",0.0595455931841377,0,FALSE
"Conservative Strategy",0.079993420682317,0,FALSE
"Conservative Strategy",0.0268176985131384,0,FALSE
"Conservative Strategy",0.0775635658011036,0,FALSE
"Conservative Strategy",0.0533962029938019,0,FALSE
"Conservative Strategy",0.0709626524674405,0,FALSE
"Conservative Strategy",0.0680182142072662,0,FALSE
"Conservative Strategy",0.0630219540716716,0,FALSE
"Conservative Strategy",0.0189220265358036,0,FALSE
"Conservative Strategy",0.0427453403347323,0,FALSE
"Conservative Strategy",0.0605879540499886,0,FALSE
"Conservative Strategy",0.0211619160556914,0,FALSE
"Conservative Strategy",0.0314292796356536,0,FALSE
"Conservative Strategy",0.0595249124420421,0,FALSE
"Conservative Strategy",0.0642044684458648,0,FALSE
"Conservative Strategy",0.0565941897135042,0,FALSE
"Conservative Strategy",0.022855592564758,0,FALSE
"Conservative Strategy",0.0175054775338036,0,FALSE
"Conservative Strategy",0.0828176752451232,0,FALSE
"Conservative Strategy",0.0514480359383008,0,FALSE
"Conservative Strategy",0.0472110057289897,0,FALSE
"Conservative Strategy",0.0419775865615228,0,FALSE
"Conservative Strategy",0.0151417776209868,0,FALSE
"Conservative Strategy",0.0602999224510097,0,FALSE
"Conservative Strategy",0.039571503856337,0,FALSE
"Conservative Strategy",0.040431082341702,0,FALSE
"Conservative Strategy",0.068333658214279,0,FALSE
"Conservative Strategy",0.0655443277627062,0,FALSE
"Conservative Strategy",0.0798029093983568,0,FALSE
"Conservative Strategy",0.0330956519236331,0,FALSE
"Conservative Strategy",0.0612587140181576,0,FALSE
"Conservative Strategy",0.07977776140975,0,FALSE
"Conservative Strategy",0.0172302780138025,0,FALSE
"Conservative Strategy",0.0234801853280539,0,FALSE
"Conservative Strategy",0.0167065329786558,0,FALSE
"Conservative Strategy",0.00851965001244011,0,FALSE
"Conservative Strategy",0.046999563831029,0,FALSE
"Conservative Strategy",0.0613301084912298,0,FALSE
"Conservative Strategy",0.0750241343899624,0,FALSE
"Conservative Strategy",0.0711187771791931,0,FALSE
"Conservative Strategy",0.0199197838290038,0,FALSE
"Conservative Strategy",0.0912120475418187,0,FALSE
"Conservative Strategy",0.0283306647810546,0,FALSE
"Conservative Strategy",0.0476378453114017,0,FALSE
"Conservative Strategy",0.0344436029532786,0,FALSE
"Conservative Strategy",0.0419412457011257,0,FALSE
"Conservative Strategy",0.0497048258625375,0,FALSE
"Conservative Strategy",0.0479790239499252,0,FALSE
"Conservative Strategy",0.0443726862283149,0,FALSE
"Conservative Strategy",0.00270181819855082,0,FALSE
"Conservative Strategy",0.0328641191038333,0,FALSE
"Conservative Strategy",0.0323945717328024,0,FALSE
"Conservative Strategy",0.0034725230021297,0,FALSE
"Conservative Strategy",0.0354416568281545,0,FALSE
"Conservative Strategy",0.032183743553055,0,FALSE
"Conservative Strategy",0.11254727500862,0,FALSE
"Conservative Strategy",0.010947094220257,0,FALSE
"Conservative Strategy",0.0484314054639652,0,FALSE
"Conservative Strategy",0.00765937331709274,0,FALSE
"Conservative Strategy",0.00823910646408009,0,FALSE
"Conservative Strategy",0.0481175596549252,0,FALSE
"Conservative Strategy",0.0200840216278991,0,FALSE
"Conservative Strategy",0.0449544346423823,0,FALSE
"Conservative Strategy",0.0342935279643546,0,FALSE
"Conservative Strategy",0.0296582098387626,0,FALSE
"Conservative Strategy",-0.00561694613547769,0.00561694613547769,FALSE
"Conservative Strategy",0.0143813012410004,0,FALSE
"Conservative Strategy",0.0494879110279485,0,FALSE
"Conservative Strategy",0.0591905148605884,0,FALSE
"Conservative Strategy",0.0326780661611631,0,FALSE
"Conservative Strategy",0.0450015721016338,0,FALSE
"Conservative Strategy",0.0730722410844992,0,FALSE
"Conservative Strategy",0.0809963935744047,0,FALSE
"Conservative Strategy",0.0175721557898545,0,FALSE
"Conservative Strategy",0.0420670109937456,0,FALSE
"Conservative Strategy",0.0750374600229925,0,FALSE
"Conservative Strategy",0.0332567604858425,0,FALSE
"Conservative Strategy",0.0436882628765251,0,FALSE
"Conservative Strategy",0.0428473175440728,0,FALSE
"Conservative Strategy",0.0228080245523392,0,FALSE
"Conservative Strategy",0.0338828998778816,0,FALSE
"Conservative Strategy",0.044263878022794,0,FALSE
"Conservative Strategy",0.0346532787735519,0,FALSE
"Conservative Strategy",0.0728346505842051,0,FALSE
"Conservative Strategy",0.0329751789586505,0,FALSE
"Conservative Strategy",0.0341707741849818,0,FALSE
"Conservative Strategy",0.0624215644138026,0,FALSE
"Conservative Strategy",0.0185907896707273,0,FALSE
"Conservative Strategy",0.0439825381212196,0,FALSE
"Conservative Strategy",0.00621137944131026,0,FALSE
"Conservative Strategy",0.074179238730892,0,FALSE
"Conservative Strategy",0.038158857465648,0,FALSE
"Conservative Strategy",0.0333038668831937,0,FALSE
"Conservative Strategy",0.0140436918003446,0,FALSE
"Conservative Strategy",0.0448059491555668,0,FALSE
"Conservative Strategy",0.0249929455512085,0,FALSE
"Conservative Strategy",0.0316626917512391,0,FALSE
"Conservative Strategy",0.0771918811396147,0,FALSE
"Conservative Strategy",0.0406118532439468,0,FALSE
"Conservative Strategy",0.0182054403962331,0,FALSE
"Conservative Strategy",0.0490801720616846,0,FALSE
"Conservative Strategy",0.0359315396093013,0,FALSE
"Conservative Strategy",0.0597503386996835,0,FALSE
"Conservative Strategy",0.0808105481932747,0,FALSE
"Conservative Strategy",0.0201826872222627,0,FALSE
"Conservative Strategy",0.0563662574395071,0,FALSE
"Conservative Strategy",0.0471224514669622,0,FALSE
"Conservative Strategy",0.0673891395566136,0,FALSE
"Conservative Strategy",0.0392555465263433,0,FALSE
"Conservative Strategy",0.0659154767115153,0,FALSE
"Conservative Strategy",0.00137360346658267,0,FALSE
"Conservative Strategy",0.0872364730328343,0,FALSE
"Conservative Strategy",0.0666194494629645,0,FALSE
"Conservative Strategy",0.0412306002778563,0,FALSE
"Conservative Strategy",0.00877482174652081,0,FALSE
"Conservative Strategy",0.0610752175010496,0,FALSE
"Conservative Strategy",0.0570798465953692,0,FALSE
"Conservative Strategy",0.0448411093394653,0,FALSE
"Conservative Strategy",0.0487863973215606,0,FALSE
"Conservative Strategy",0.0303972757412549,0,FALSE
"Conservative Strategy",0.0542201683157561,0,FALSE
"Conservative Strategy",0.0523663584929879,0,FALSE
"Conservative Strategy",0.0380185156664356,0,FALSE
"Conservative Strategy",0.0115940836276712,0,FALSE
"Conservative Strategy",0.0625187204610009,0,FALSE
"Conservative Strategy",0.0588549155568508,0,FALSE
"Conservative Strategy",0.0240923351799646,0,FALSE
"Conservative Strategy",0.00513529594984393,0,FALSE
"Conservative Strategy",0.0501239645146909,0,FALSE
"Conservative Strategy",0.0363728005506778,0,FALSE
"Conservative Strategy",0.0513152925841114,0,FALSE
"Conservative Strategy",0.0126499383628862,0,FALSE
"Conservative Strategy",0.0210207388904909,0,FALSE
"Conservative Strategy",0.0721443713419975,0,FALSE
"Conservative Strategy",0.0550943726178929,0,FALSE
"Conservative Strategy",0.0596621884179825,0,FALSE
"Conservative Strategy",0.0903807111538488,0,FALSE
"Conservative Strategy",0.0482205357150596,0,FALSE
"Conservative Strategy",-0.00502323094328778,0.00502323094328778,FALSE
"Conservative Strategy",0.0533444299358393,0,FALSE
"Conservative Strategy",0.0742831281839699,0,FALSE
"Conservative Strategy",0.0964884810574826,0,FALSE
"Conservative Strategy",0.010578460043987,0,FALSE
"Conservative Strategy",0.0162286108593224,0,FALSE
"Conservative Strategy",0.027354465130997,0,FALSE
"Conservative Strategy",0.0186486054480702,0,FALSE
"Conservative Strategy",0.0288564069214377,0,FALSE
"Conservative Strategy",0.0403655508080874,0,FALSE
"Conservative Strategy",0.0149694487315004,0,FALSE
"Conservative Strategy",0.0959243041745788,0,FALSE
"Conservative Strategy",0.0476943686221387,0,FALSE
"Conservative Strategy",0.0428972974873605,0,FALSE
"Conservative Strategy",0.0573904910401149,0,FALSE
"Conservative Strategy",0.0459353796529491,0,FALSE
"Conservative Strategy",0.0416977990761023,0,FALSE
"Conservative Strategy",0.0819196855888024,0,FALSE
"Conservative Strategy",0.0395742447476974,0,FALSE
"Conservative Strategy",0.0129099448976944,0,FALSE
"Conservative Strategy",0.0546416972610851,0,FALSE
"Conservative Strategy",0.0362121781617727,0,FALSE
"Conservative Strategy",0.0319550976660933,0,FALSE
"Conservative Strategy",0.0182967199828207,0,FALSE
"Conservative Strategy",0.0557091475816673,0,FALSE
"Conservative Strategy",0.0406495441393251,0,FALSE
"Conservative Strategy",0.0578916932162007,0,FALSE
"Conservative Strategy",0.039140868067352,0,FALSE
"Conservative Strategy",0.0285374143544557,0,FALSE
"Conservative Strategy",0.0762559151019679,0,FALSE
"Conservative Strategy",0.0382059071222151,0,FALSE
"Conservative Strategy",0.0686987998968799,0,FALSE
"Conservative Strategy",0.0149604392472766,0,FALSE
"Conservative Strategy",0.0333470975906124,0,FALSE
"Conservative Strategy",0.0382662151211705,0,FALSE
"Conservative Strategy",0.0352258647967285,0,FALSE
"Conservative Strategy",0.0787176752997928,0,FALSE
"Conservative Strategy",-0.000569117532460308,0.000569117532460308,FALSE
"Conservative Strategy",0.0511056462775863,0,FALSE
"Conservative Strategy",0.0214407073034019,0,FALSE
"Conservative Strategy",0.0267695680872606,0,FALSE
"Conservative Strategy",0.0699517227138712,0,FALSE
"Conservative Strategy",0.076462041614889,0,FALSE
"Conservative Strategy",0.0762215922202524,0,FALSE
"Conservative Strategy",0.0104840737618667,0,FALSE
"Conservative Strategy",0.0962490173409098,0,FALSE
"Conservative Strategy",0.0704218207449886,0,FALSE
"Conservative Strategy",0.0443320633965436,0,FALSE
"Conservative Strategy",0.0625901944699565,0,FALSE
"Conservative Strategy",0.0207153692712034,0,FALSE
"Conservative Strategy",0.0175960939610286,0,FALSE
"Conservative Strategy",0.0462262612734399,0,FALSE
"Conservative Strategy",0.0150376035860555,0,FALSE
"Conservative Strategy",0.0497504749639937,0,FALSE
"Conservative Strategy",0.0774426474901167,0,FALSE
"Conservative Strategy",0.0191531569258812,0,FALSE
"Conservative Strategy",0.0265389811446734,0,FALSE
"Conservative Strategy",0.0461640984862716,0,FALSE
"Conservative Strategy",0.0195600970043474,0,FALSE
"Conservative Strategy",0.035417901002843,0,FALSE
"Conservative Strategy",0.066818885291785,0,FALSE
"Conservative Strategy",0.0692386253492529,0,FALSE
"Conservative Strategy",0.0545961666256774,0,FALSE
"Conservative Strategy",-0.00128889157668661,0.00128889157668661,FALSE
"Conservative Strategy",0.0436500815793459,0,FALSE
"Conservative Strategy",0.0716193303584571,0,FALSE
"Conservative Strategy",0.0653298759352901,0,FALSE
"Conservative Strategy",0.040229588147393,0,FALSE
"Conservative Strategy",-0.0224982452140926,0.0224982452140926,FALSE
"Conservative Strategy",0.0465241659700279,0,FALSE
"Conservative Strategy",0.0593437924370895,0,FALSE
"Conservative Strategy",0.0461450894931275,0,FALSE
"Conservative Strategy",0.0489353135043969,0,FALSE
"Conservative Strategy",0.0557891343217193,0,FALSE
"Conservative Strategy",0.0350862565987447,0,FALSE
"Conservative Strategy",0.0777494556437887,0,FALSE
"Conservative Strategy",0.0567598349968486,0,FALSE
"Conservative Strategy",0.013933243235635,0,FALSE
"Conservative Strategy",0.0345393864096383,0,FALSE
"Conservative Strategy",0.0751114734252456,0,FALSE
"Conservative Strategy",0.065601849092047,0,FALSE
"Conservative Strategy",0.00343426494536014,0,FALSE
"Conservative Strategy",0.030767341409863,0,FALSE
"Conservative Strategy",0.0608878454322382,0,FALSE
"Conservative Strategy",0.0460930501894465,0,FALSE
"Conservative Strategy",0.0537003075915327,0,FALSE
"Conservative Strategy",0.10648983872176,0,FALSE
"Conservative Strategy",0.0245404918900083,0,FALSE
"Conservative Strategy",-0.00783000287322842,0.00783000287322842,FALSE
"Conservative Strategy",0.0518423818107604,0,FALSE
"Conservative Strategy",0.0278100789689147,0,FALSE
"Conservative Strategy",0.0561510263240467,0,FALSE
"Conservative Strategy",0.0246903819052351,0,FALSE
"Conservative Strategy",0.100301387008378,0,FALSE
"Conservative Strategy",0.0419073507105643,0,FALSE
"Conservative Strategy",0.0330666123492487,0,FALSE
"Conservative Strategy",0.0408434627128348,0,FALSE
"Conservative Strategy",0.0665640845906608,0,FALSE
"Conservative Strategy",0.0474335121300705,0,FALSE
"Conservative Strategy",0.0043595815197178,0,FALSE
"Conservative Strategy",0.0448844808043386,0,FALSE
"Conservative Strategy",0.0640060541915514,0,FALSE
"Conservative Strategy",0.0459747728218141,0,FALSE
"Conservative Strategy",0.063376803540361,0,FALSE
"Conservative Strategy",0.0413381843250283,0,FALSE
"Conservative Strategy",0.0435528166154679,0,FALSE
"Conservative Strategy",0.0570592366526133,0,FALSE
"Conservative Strategy",0.0698235909193934,0,FALSE
"Conservative Strategy",0.0138401125491989,0,FALSE
"Conservative Strategy",0.0441628118788598,0,FALSE
"Conservative Strategy",0.0432259454687501,0,FALSE
"Conservative Strategy",0.0260269836567262,0,FALSE
"Conservative Strategy",0.0191410159765212,0,FALSE
"Conservative Strategy",-0.0157682988492705,0.0157682988492705,FALSE
"Conservative Strategy",0.0596701930003249,0,FALSE
"Conservative Strategy",0.0345919335954087,0,FALSE
"Conservative Strategy",0.025377804762367,0,FALSE
"Conservative Strategy",0.0490854079871524,0,FALSE
"Conservative Strategy",0.0140821441222663,0,FALSE
"Conservative Strategy",0.0711468444059168,0,FALSE
"Conservative Strategy",0.0328851145945323,0,FALSE
"Conservative Strategy",0.0497282202920166,0,FALSE
"Conservative Strategy",0.0462751582893743,0,FALSE
"Conservative Strategy",0.044993983277839,0,FALSE
"Conservative Strategy",0.0902345510610716,0,FALSE
"Conservative Strategy",0.0243668010722514,0,FALSE
"Conservative Strategy",0.0736367613056996,0,FALSE
"Conservative Strategy",0.0457893296888311,0,FALSE
"Conservative Strategy",0.024119854867332,0,FALSE
"Conservative Strategy",0.0432809087745872,0,FALSE
"Conservative Strategy",0.0636692921753117,0,FALSE
"Conservative Strategy",0.0343620316401349,0,FALSE
"Conservative Strategy",0.0256979441201636,0,FALSE
"Conservative Strategy",0.00381910266869737,0,FALSE
"Conservative Strategy",0.06971492112947,0,FALSE
"Conservative Strategy",0.0431635416331957,0,FALSE
"Conservative Strategy",0.0103243361610065,0,FALSE
"Conservative Strategy",0.0123331023906159,0,FALSE
"Conservative Strategy",0.0257901168730515,0,FALSE
"Conservative Strategy",0.0318222968656386,0,FALSE
"Conservative Strategy",0.0444643233739594,0,FALSE
"Conservative Strategy",0.061762451774907,0,FALSE
"Conservative Strategy",0.0341345740356898,0,FALSE
"Conservative Strategy",0.0171530054171788,0,FALSE
"Conservative Strategy",0.0601776498719625,0,FALSE
"Conservative Strategy",0.0518864242184898,0,FALSE
"Conservative Strategy",0.0739336767353684,0,FALSE
"Conservative Strategy",0.00293797851304361,0,FALSE
"Conservative Strategy",0.0471829772223719,0,FALSE
"Conservative Strategy",0.0788340473485667,0,FALSE
"Conservative Strategy",0.0631043450170842,0,FALSE
"Conservative Strategy",0.0241861793558947,0,FALSE
"Conservative Strategy",0.0633132121692104,0,FALSE
"Conservative Strategy",0.0232018282500697,0,FALSE
"Conservative Strategy",0.0336650622192552,0,FALSE
"Conservative Strategy",0.0746883569657269,0,FALSE
"Conservative Strategy",0.037746367205248,0,FALSE
"Conservative Strategy",0.0657136536241359,0,FALSE
"Conservative Strategy",0.0377193072805208,0,FALSE
"Conservative Strategy",0.00559093988130235,0,FALSE
"Conservative Strategy",0.023779607576277,0,FALSE
"Conservative Strategy",0.0177870034510701,0,FALSE
"Conservative Strategy",0.0328927357220707,0,FALSE
"Conservative Strategy",0.0365922197747607,0,FALSE
"Conservative Strategy",0.0411660527334589,0,FALSE
"Conservative Strategy",0.0389188192856289,0,FALSE
"Conservative Strategy",0.0923050510400028,0,FALSE
"Conservative Strategy",0.0103500415678645,0,FALSE
"Conservative Strategy",0.0346293924823055,0,FALSE
"Conservative Strategy",0.0537270382026708,0,FALSE
"Conservative Strategy",0.0857110566453852,0,FALSE
"Conservative Strategy",0.0472130473928404,0,FALSE
"Conservative Strategy",0.0759787677100141,0,FALSE
"Conservative Strategy",0.00388611160615733,0,FALSE
"Conservative Strategy",0.036158913134462,0,FALSE
"Conservative Strategy",0.0277359957083704,0,FALSE
"Conservative Strategy",0.0380892228636537,0,FALSE
"Conservative Strategy",0.0172645310025141,0,FALSE
"Conservative Strategy",0.0483467329107363,0,FALSE
"Conservative Strategy",0.0896334762932888,0,FALSE
"Conservative Strategy",0.10555408388129,0,FALSE
"Conservative Strategy",0.0180792774470397,0,FALSE
"Conservative Strategy",0.0571485277600775,0,FALSE
"Conservative Strategy",0.0797130434686073,0,FALSE
"Conservative Strategy",0.0401085795678864,0,FALSE
"Conservative Strategy",0.0395456300573447,0,FALSE
"Conservative Strategy",0.0373805511363389,0,FALSE
"Conservative Strategy",0.0599458181027861,0,FALSE
"Conservative Strategy",0.079935735270394,0,FALSE
"Conservative Strategy",0.0621904940309991,0,FALSE
"Conservative Strategy",0.0530047003574242,0,FALSE
"Conservative Strategy",0.0374532518555685,0,FALSE
"Conservative Strategy",0.0574587171389487,0,FALSE
"Conservative Strategy",0.0312615770520811,0,FALSE
"Conservative Strategy",0.0380185874090689,0,FALSE
"Conservative Strategy",0.0724128360777933,0,FALSE
"Conservative Strategy",0.0560503272044703,0,FALSE
"Conservative Strategy",0.0510254073506528,0,FALSE
"Conservative Strategy",0.038609808616112,0,FALSE
"Conservative Strategy",0.0682758225371221,0,FALSE
"Conservative Strategy",0.0783728146343868,0,FALSE
"Conservative Strategy",0.023268205903114,0,FALSE
"Conservative Strategy",0.0463871738666276,0,FALSE
"Conservative Strategy",0.046226672829798,0,FALSE
"Conservative Strategy",0.0305411067909776,0,FALSE
"Conservative Strategy",0.0200315336000999,0,FALSE
"Conservative Strategy",0.044939180499835,0,FALSE
"Conservative Strategy",0.0613877970703242,0,FALSE
"Conservative Strategy",0.0819210569744138,0,FALSE
"Conservative Strategy",-0.00272881970698033,0.00272881970698033,FALSE
"Conservative Strategy",0.0274390131671898,0,FALSE
"Conservative Strategy",0.037214244549702,0,FALSE
"Conservative Strategy",0.0034210742333156,0,FALSE
"Conservative Strategy",0.0262366639551928,0,FALSE
"Conservative Strategy",0.0255662060204623,0,FALSE
"Conservative Strategy",0.0269357575035099,0,FALSE
"Conservative Strategy",-0.0097208649786767,0.0097208649786767,FALSE
"Conservative Strategy",0.0503354637571639,0,FALSE
"Conservative Strategy",0.0292019265936292,0,FALSE
"Conservative Strategy",0.0830122798458041,0,FALSE
"Conservative Strategy",0.0648988987353771,0,FALSE
"Conservative Strategy",0.00866176087168002,0,FALSE
"Conservative Strategy",0.047459885525146,0,FALSE
"Conservative Strategy",0.0301557253941712,0,FALSE
"Conservative Strategy",0.0672070292158629,0,FALSE
"Conservative Strategy",0.0463267603874667,0,FALSE
"Conservative Strategy",0.0310744093538836,0,FALSE
"Conservative Strategy",0.055959925904318,0,FALSE
"Conservative Strategy",0.0488152039660605,0,FALSE
"Conservative Strategy",0.0408845604562609,0,FALSE
"Conservative Strategy",0.0954972655368994,0,FALSE
"Conservative Strategy",0.0317653528420685,0,FALSE
"Conservative Strategy",0.0332303256753989,0,FALSE
"Conservative Strategy",0.00635157689956191,0,FALSE
"Conservative Strategy",0.0439868319176206,0,FALSE
"Conservative Strategy",0.0672589076367669,0,FALSE
"Conservative Strategy",-0.00678469627323035,0.00678469627323035,FALSE
"Conservative Strategy",0.0387483719981745,0,FALSE
"Conservative Strategy",0.015458739333667,0,FALSE
"Conservative Strategy",0.0810484316254227,0,FALSE
"Conservative Strategy",0.0789473884719716,0,FALSE
"Conservative Strategy",0.0533625711835162,0,FALSE
"Conservative Strategy",0.0807334520100057,0,FALSE
"Conservative Strategy",0.0233170537280329,0,FALSE
"Conservative Strategy",0.0687662931242971,0,FALSE
"Conservative Strategy",0.0303747122841691,0,FALSE
"Conservative Strategy",0.0530239380631407,0,FALSE
"Conservative Strategy",0.0375150995833773,0,FALSE
"Conservative Strategy",-0.00696357708232671,0.00696357708232671,FALSE
"Conservative Strategy",0.0586528789582383,0,FALSE
"Conservative Strategy",0.0124044711588782,0,FALSE
"Conservative Strategy",0.0387271383739385,0,FALSE
"Conservative Strategy",0.0492751843429477,0,FALSE
"Conservative Strategy",0.0349133130313123,0,FALSE
"Conservative Strategy",0.0476164860208932,0,FALSE
"Conservative Strategy",0.0370279803316498,0,FALSE
"Conservative Strategy",0.0854585983970857,0,FALSE
"Conservative Strategy",0.0628547150372154,0,FALSE
"Conservative Strategy",0.119146634245831,0,FALSE
"Conservative Strategy",0.0251230598860197,0,FALSE
"Conservative Strategy",0.0653591478669978,0,FALSE
"Conservative Strategy",0.0974507702532593,0,FALSE
"Conservative Strategy",0.0525245013788143,0,FALSE
"Conservative Strategy",0.0179231214540192,0,FALSE
"Conservative Strategy",0.0198419374549179,0,FALSE
"Conservative Strategy",0.0441146358770597,0,FALSE
"Conservative Strategy",0.0777281090213354,0,FALSE
"Conservative Strategy",0.063760012166168,0,FALSE
"Conservative Strategy",-0.00845920819031048,0.00845920819031048,FALSE
"Conservative Strategy",0.0274911472783341,0,FALSE
"Conservative Strategy",0.0447735881176754,0,FALSE
"Conservative Strategy",0.0085466628188808,0,FALSE
"Conservative Strategy",0.0623632411623717,0,FALSE
"Conservative Strategy",-0.0165333868796622,0.0165333868796622,FALSE
"Conservative Strategy",0.0485822441010114,0,FALSE
"Conservative Strategy",0.0352194470218236,0,FALSE
"Conservative Strategy",0.0327208978596481,0,FALSE
"Conservative Strategy",0.0379088136886987,0,FALSE
"Conservative Strategy",0.0528698701176961,0,FALSE
"Conservative Strategy",0.0549081644484747,0,FALSE
"Conservative Strategy",0.039359907224101,0,FALSE
"Conservative Strategy",-0.00312376075851399,0.00312376075851399,FALSE
"Conservative Strategy",0.00901926754195052,0,FALSE
"Conservative Strategy",0.00825855565068996,0,FALSE
"Conservative Strategy",0.0640465861722983,0,FALSE
"Conservative Strategy",0.038909625453218,0,FALSE
"Conservative Strategy",0.0517419151854502,0,FALSE
"Conservative Strategy",0.0060268119761046,0,FALSE
"Conservative Strategy",0.0316102998325922,0,FALSE
"Conservative Strategy",0.0590612993293374,0,FALSE
"Conservative Strategy",0.040541846914502,0,FALSE
"Conservative Strategy",0.0421216003449337,0,FALSE
"Conservative Strategy",0.0431984631973408,0,FALSE
"Conservative Strategy",0.0752727451731576,0,FALSE
"Conservative Strategy",0.0296275774800074,0,FALSE
"Conservative Strategy",0.0619031614578675,0,FALSE
"Conservative Strategy",0.0674649901384388,0,FALSE
"Conservative Strategy",0.0152670524119745,0,FALSE
"Conservative Strategy",0.0480314712454752,0,FALSE
"Conservative Strategy",0.0447194578467397,0,FALSE
"Conservative Strategy",0.070728517982844,0,FALSE
"Conservative Strategy",0.0678693716929903,0,FALSE
"Conservative Strategy",0.0449385933330109,0,FALSE
"Conservative Strategy",0.0484002388103432,0,FALSE
"Conservative Strategy",0.0269961613764219,0,FALSE
"Conservative Strategy",0.0400468917487196,0,FALSE
"Conservative Strategy",0.0192697798487932,0,FALSE
"Conservative Strategy",0.0208261026036846,0,FALSE
"Conservative Strategy",0.0144796727770226,0,FALSE
"Conservative Strategy",0.0659051925986209,0,FALSE
"Conservative Strategy",0.0728742949623851,0,FALSE
"Conservative Strategy",0.0346763786768227,0,FALSE
"Conservative Strategy",0.0167755650498292,0,FALSE
"Conservative Strategy",0.0428017167055737,0,FALSE
"Conservative Strategy",0.101047592332816,0,FALSE
"Conservative Strategy",0.0960328292687622,0,FALSE
"Conservative Strategy",0.00200499158196369,0,FALSE
"Conservative Strategy",0.0360773335969403,0,FALSE
"Conservative Strategy",0.0833320123040574,0,FALSE
"Conservative Strategy",0.0440438975847441,0,FALSE
"Conservative Strategy",0.0849353310581606,0,FALSE
"Conservative Strategy",0.0366603651672529,0,FALSE
"Conservative Strategy",0.0601246480978845,0,FALSE
"Conservative Strategy",0.0506060309812563,0,FALSE
"Conservative Strategy",0.125726737387001,0,FALSE
"Conservative Strategy",0.068011314169313,0,FALSE
"Conservative Strategy",0.014836523269602,0,FALSE
"Conservative Strategy",0.0299029707709183,0,FALSE
"Conservative Strategy",0.0542558821155516,0,FALSE
"Conservative Strategy",-0.00252501616699016,0.00252501616699016,FALSE
"Conservative Strategy",-0.000110248624081054,0.000110248624081054,FALSE
"Conservative Strategy",0.0169544348411195,0,FALSE
"Conservative Strategy",0.0363017598360215,0,FALSE
