"case_id","domain","ev_gain_difference","prospect_gain_difference","ev_loss_difference","prospect_loss_difference"
109,"Healthcare",60.422910721973,12.1182916838156,-60.422910721973,-34.0885431597347
110,"Public Policy",163.649320788682,42.6027988140739,-163.649320788682,-93.714767467072
111,"AI Governance",-28.045881194994,-15.3228632348948,28.045881194994,39.877884667036
112,"Organizational Strategy",-53.969306511804,-29.2920028898883,53.969306511804,36.134238456442
113,"Healthcare",186.260216422379,35.913198431373,-186.260216422379,-317.403172976594
114,"AI Governance",129.199451383203,68.2740735152323,-129.199451383203,-121.97805095269
115,"Organizational Strategy",90.003985382617,30.4900830267813,-90.003985382617,-56.139171777853
116,"AI Governance",43.640134498477,21.381108889775,-43.640134498477,-23.5558807541552
117,"Healthcare",30.424314178526,9.0021238473965,-30.424314178526,-13.200624335855
118,"Public Policy",18.338189246133,-8.47573199193075,-18.338189246133,-4.14096605410801
119,"Financial Risk",-23.483491623774,-19.7422905328439,23.483491623774,33.096114745092
120,"Public Policy",-70.787874080241,-49.9475950585575,70.787874080241,64.036313513643
121,"Public Policy",51.155023587868,30.9335398059895,-51.155023587868,-57.541117645973
122,"Healthcare",-76.6712272763252,-33.4785598709108,76.6712272763252,119.058667159565
123,"Financial Risk",-12.632851140574,-10.2980233092526,12.632851140574,26.131860722746
124,"Healthcare",116.609229603782,60.3577751339245,-116.609229603782,-113.050925505216
125,"AI Governance",-10.089482806623,-5.54132315110098,10.089482806623,6.1957708367804
126,"Healthcare",8.5089759677649,-1.7369425229833,-8.5089759677649,5.52874974222961
127,"Financial Risk",-9.14437607862101,-6.53983264140901,9.14437607862101,9.51400398904579
128,"Healthcare",-34.473764680326,-12.1725849919204,34.473764680326,21.5566830279471
129,"Organizational Strategy",58.010087609291,22.9429108534832,-58.010087609291,-37.7900235302
130,"Organizational Strategy",113.704412691295,35.1436382058955,-113.704412691295,-190.956500718793
131,"Organizational Strategy",29.831496458501,3.7302049990227,-29.831496458501,-27.650537498567
132,"Financial Risk",16.837570834905,2.0728530705328,-16.837570834905,-4.80118277692299
133,"Organizational Strategy",29.587087716907,20.471201698988,-29.587087716907,-57.4804983622758
134,"AI Governance",12.690614446998,6.588846406925,-12.690614446998,-2.82613927261299
135,"Healthcare",13.975644268095,-19.7755689680841,-13.975644268095,-10.274885043112
136,"Organizational Strategy",66.096477966756,22.3360779515446,-66.096477966756,-126.689666947973
137,"Healthcare",35.54601418227,22.927888733416,-35.54601418227,-13.329269361556
138,"Public Policy",120.097267977893,36.9381583300929,-120.097267977893,-114.73596541621
139,"Public Policy",-8.06179537065299,-6.2246734814201,8.06179537065299,9.42555428407499
140,"Organizational Strategy",-74.1212191805243,-51.7797796614846,74.1212191805243,79.1649588780949
141,"Organizational Strategy",116.950771864504,79.6651759753368,-116.950771864504,-46.8472547581818
142,"Organizational Strategy",-55.335386911407,-25.7308321924042,55.335386911407,30.8642457546097
143,"Organizational Strategy",30.942351363599,1.583623297867,-30.942351363599,-10.64674657258
144,"Organizational Strategy",86.839538015425,15.353819559329,-86.839538015425,-64.813812098412
145,"Infrastructure",-17.977361939847,-13.8744822606224,17.977361939847,17.3777117897554
146,"Infrastructure",166.938004987314,123.468255097281,-166.938004987314,-271.145990696127
147,"Public Policy",22.049191785976,6.04800259522429,-22.049191785976,-77.9789043094929
148,"Public Policy",53.772596053779,18.450021935102,-53.772596053779,-77.8985527577342
149,"Infrastructure",95.184189295396,17.6111011977637,-95.184189295396,-64.79950160731
150,"Organizational Strategy",40.925293313339,6.62270247110401,-40.925293313339,-12.5061919427516
151,"Infrastructure",-81.156975820661,-54.2608415544051,81.156975820661,102.42593091828
152,"Public Policy",206.866873644292,62.626964245009,-206.866873644292,-176.293321307468
153,"Healthcare",97.601052485406,37.5155315286939,-97.601052485406,-52.1372938852321
154,"Healthcare",37.842665217817,15.871753548886,-37.842665217817,-41.6231480235802
155,"Public Policy",-52.561158832163,-22.1017651815137,52.561158832163,25.4841787031111
156,"Public Policy",-71.098445141688,-30.9554572437334,71.098445141688,96.077409315132
157,"Healthcare",9.34358153492201,-23.3036484355732,-9.34358153492201,-2.947389363355
158,"Infrastructure",18.413396298885,9.377950294093,-18.413396298885,-7.35123919362601
159,"Financial Risk",103.469319477677,28.3614832478041,-103.469319477677,-45.982050263678
160,"AI Governance",95.573187246919,50.459237264309,-95.573187246919,-116.536203900404
161,"Organizational Strategy",-71.7028036620468,-29.0982222241139,71.7028036620468,85.704627171723
162,"Organizational Strategy",50.833867084235,21.908011143061,-50.833867084235,-57.625797438076
163,"Public Policy",148.527402468026,80.8373497733657,-148.527402468026,-100.280526792916
164,"Infrastructure",-77.326559808105,-15.6010287624063,77.326559808105,51.4235128306368
165,"Public Policy",155.810602027923,112.780162554091,-155.810602027923,-58.933385841371
166,"Financial Risk",55.614222444594,41.7068563739959,-55.614222444594,-22.315622110621
167,"Public Policy",58.407937269658,18.0970237617504,-58.407937269658,-30.8808815218456
168,"Healthcare",126.682411767542,29.2774416648231,-126.682411767542,-110.46112440554
169,"Infrastructure",-48.72756165266,-22.074254697229,48.72756165266,35.788334521404
170,"Organizational Strategy",-43.621566556394,-71.7263701407049,43.621566556394,52.82208073342
171,"AI Governance",75.015720315278,28.1469011105185,-75.015720315278,-36.6024257387603
172,"Public Policy",94.893229417503,23.4301436043483,-94.893229417503,-42.948151868075
173,"Healthcare",-1.07240322045999,-3.101218088016,1.07240322045999,4.3353479039842
174,"Healthcare",123.428068673238,42.3961303118834,-123.428068673238,-78.578205145262
175,"AI Governance",-41.345928393304,-20.8598583578927,41.345928393304,40.3158159606295
176,"Financial Risk",4.63178531639301,-2.2246971415032,-4.63178531639301,3.370744447752
177,"Organizational Strategy",128.840234704316,72.1566100507511,-128.840234704316,-61.196230556145
178,"Organizational Strategy",78.35041991435,14.6991934752518,-78.35041991435,-32.043801265576
179,"Infrastructure",-68.840976059437,-37.703207594959,68.840976059437,54.3574057674547
180,"Public Policy",-97.390222003683,-63.858151371634,97.390222003683,66.1827110743457
181,"Healthcare",-34.995829751715,-16.86902252193,34.995829751715,27.6151176923668
182,"AI Governance",16.507507219911,-36.1938546640648,-16.507507219911,-21.444660294442
183,"Financial Risk",-50.978678263724,-32.1553796721004,50.978678263724,94.138696014968
184,"Organizational Strategy",-51.078507974744,-30.9069413466197,51.078507974744,23.472583218811
185,"Public Policy",145.452948156744,37.5078339378833,-145.452948156744,-70.7599761548306
186,"AI Governance",-32.261096335947,-19.142491884045,32.261096335947,23.6734449694089
187,"Financial Risk",107.546631589532,45.2985027081134,-107.546631589532,-191.638491096381
188,"Infrastructure",2.91919291578201,-2.2440858283234,-2.91919291578201,0.830266091328014
189,"Public Policy",88.177629627287,41.382705988083,-88.177629627287,-48.6666252391235
190,"Healthcare",15.271364405751,-17.4291974957924,-15.271364405751,-6.131770466581
191,"Financial Risk",172.717204792425,62.3724238359721,-172.717204792425,-231.456617823867
192,"Financial Risk",76.060445100069,17.4762754407521,-76.060445100069,-31.957349662986
193,"Organizational Strategy",86.042267285287,29.4286971224626,-86.042267285287,-34.9289774803034
194,"Infrastructure",25.928359270096,5.51637621870759,-25.928359270096,-11.7417532927886
195,"Infrastructure",-77.945705726743,-30.6424013751571,77.945705726743,90.160463571794
196,"Infrastructure",19.6083297487348,-0.0984276418821963,-19.6083297487348,-22.758803525002
197,"Financial Risk",18.07439156808,-4.5035262863216,-18.07439156808,-11.357507233589
198,"Healthcare",57.671718671918,12.8313285098819,-57.671718671918,-34.9086584028476
199,"Healthcare",30.972816921771,11.854514051215,-30.972816921771,-15.4996315204027
200,"Healthcare",13.388545259833,1.5526948069989,-13.388545259833,-19.8851119672109
201,"Organizational Strategy",171.446382850409,139.741551857362,-171.446382850409,-176.254141614068
202,"AI Governance",29.876691000536,1.4896049545027,-29.876691000536,-5.00109151380241
203,"Organizational Strategy",23.973434872925,6.89508335373699,-23.973434872925,-34.8467108182977
204,"Infrastructure",122.531209308654,72.509203266622,-122.531209308654,-64.364219923691
205,"Healthcare",67.379694519565,26.473560238709,-67.379694519565,-55.7152524942246
206,"AI Governance",-31.022677198052,-12.8274749112959,31.022677198052,44.46938910912
207,"Infrastructure",178.441233385354,40.6378286549757,-178.441233385354,-173.125487380668
208,"Healthcare",-25.3570836056024,-11.2048956840633,25.3570836056024,11.2718696664024
209,"Healthcare",-111.748692385852,-64.230557900787,111.748692385852,76.0570619482708
210,"Healthcare",8.83754277974401,-19.8992573526009,-8.83754277974401,-0.370476724466982
211,"Infrastructure",-41.658048192039,-55.282194029207,41.658048192039,43.586669159088
212,"Public Policy",-17.726395232603,-11.0255120080548,17.726395232603,34.338637579449
213,"Financial Risk",221.740319725126,108.922730903278,-221.740319725126,-255.119978416506
214,"AI Governance",19.2572105173022,6.678054313694,-19.2572105173022,-4.01892865744389
215,"AI Governance",66.117295790464,35.899690162863,-66.117295790464,-71.7612577175196
216,"Infrastructure",-90.605515442789,-37.6525838717579,90.605515442789,120.548996186426
217,"Healthcare",-1.68953611701701,-3.62808885848901,1.68953611701701,21.0007854038893
218,"Organizational Strategy",156.712978575379,43.5232555814794,-156.712978575379,-163.789637390041
219,"Financial Risk",-61.706830907613,-26.9218239810038,61.706830907613,92.289344786851
220,"Infrastructure",103.556875027716,67.300581826263,-103.556875027716,-57.6416735011006
221,"AI Governance",45.145473867655,9.3760091616211,-45.145473867655,-27.749389796064
222,"Organizational Strategy",87.558609172702,18.5423819144655,-87.558609172702,-44.1172957782255
223,"Public Policy",1.24910616874701,-2.7127191507379,-1.24910616874701,5.70408782979611
224,"Healthcare",106.990520782769,30.864224299944,-106.990520782769,-86.8264593222698
225,"Healthcare",23.154435995966,-20.5266496879565,-23.154435995966,-19.919436513047
226,"Healthcare",-5.39480804652001,-5.97404461766899,5.39480804652001,-18.551966584468
227,"Financial Risk",-106.532806323841,-49.8828404703494,106.532806323841,94.6464639703495
228,"Public Policy",133.889164952561,27.0459814391641,-133.889164952561,-123.060807633055
229,"AI Governance",73.215756833553,3.5075488482067,-73.215756833553,-135.147335971164
230,"Infrastructure",-55.470492495224,-22.3562098424246,55.470492495224,31.0858818005618
231,"Infrastructure",35.066537197679,3.4448528892575,-35.066537197679,-15.993266135938
232,"AI Governance",-6.49388288706501,-5.3388482145975,6.49388288706501,13.933212758117
233,"Healthcare",-63.147862456739,-37.1475121652905,63.147862456739,46.795817513422
234,"Infrastructure",-111.949508922175,-49.8271386967553,111.949508922175,90.8782720188937
235,"Healthcare",17.233932251111,8.4615654145828,-17.233932251111,-2.71041949781102
236,"Organizational Strategy",103.651155112311,-1.95747629274603,-103.651155112311,-114.924263620791
237,"Healthcare",-37.333757072687,-25.9216710697749,37.333757072687,19.314174574848
238,"AI Governance",80.249706178904,53.0129765039925,-80.249706178904,-51.8380774401342
239,"Organizational Strategy",62.151073832065,14.2149635284896,-62.151073832065,-21.6928353819876
240,"Financial Risk",-65.375424705446,-41.6151776247731,65.375424705446,30.364264246817
241,"Healthcare",-19.962362729013,-5.51277739195611,19.962362729013,6.315108864529
242,"Organizational Strategy",45.516494095325,-0.8764643648773,-45.516494095325,-32.343746056385
243,"Public Policy",60.523812793195,27.1490791390702,-60.523812793195,-88.5605020462582
244,"Organizational Strategy",128.326491761953,24.0966144248577,-128.326491761953,-83.713537493448
245,"Organizational Strategy",-8.747740633786,-8.3140174413129,8.747740633786,15.1262019406499
246,"Infrastructure",115.565691180527,74.7150467129181,-115.565691180527,-68.646816668456
247,"Organizational Strategy",82.751303039491,26.4803804272428,-82.751303039491,-48.0210939913106
248,"Public Policy",144.768353931606,96.4482302689743,-144.768353931606,-109.512714348712
249,"AI Governance",143.048274584115,77.0949966843069,-143.048274584115,-59.214901704848
250,"AI Governance",141.518260939047,47.280860248095,-141.518260939047,-130.268270727622
251,"Financial Risk",-60.4397005345672,-46.1539980588882,60.4397005345672,102.676801763843
252,"AI Governance",76.16090746969,25.4267696380548,-76.16090746969,-60.973583781133
253,"Public Policy",49.500273261219,11.2083246913287,-49.500273261219,-42.327873036684
254,"Healthcare",217.184169858694,133.717227674617,-217.184169858694,-150.218549463254
255,"Organizational Strategy",29.623773207888,10.3295316472422,-29.623773207888,-68.3928742233277
256,"Healthcare",-68.6678613293916,-28.8227622926233,68.6678613293916,57.1250742190712
257,"Organizational Strategy",91.993273027241,38.7322699080923,-91.993273027241,-84.6024381402626
258,"Healthcare",-11.103375047445,-5.96058361209399,11.103375047445,14.213670804798
259,"Financial Risk",108.101288229227,27.8449397806499,-108.101288229227,-87.5826644573733
260,"Infrastructure",30.207350645214,-28.6015234815956,-30.207350645214,-21.199918285767
261,"Public Policy",-12.690442092717,-21.8923541900063,12.690442092717,12.089607585606
262,"Public Policy",-26.743288710713,-29.0297960765201,26.743288710713,20.613423148141
263,"Public Policy",44.149657450616,24.665241928833,-44.149657450616,-23.467172494197
264,"Public Policy",-32.409657515585,-38.6951673975152,32.409657515585,30.229494679081
265,"Infrastructure",81.625895993784,22.0635675747122,-81.625895993784,-97.671166147431
266,"Infrastructure",119.769607946277,80.3633777660294,-119.769607946277,-128.124283388705
267,"AI Governance",95.348644610494,21.2489759804334,-95.348644610494,-46.953820792937
268,"Healthcare",18.310588337481,-46.5686465227496,-18.310588337481,-18.980257898723
269,"Financial Risk",-52.381058316678,-24.013342854261,52.381058316678,48.0771576378898
270,"Organizational Strategy",-94.08854496479,-53.7217318710339,94.08854496479,122.518663423758
271,"AI Governance",-63.7288075350225,-31.8525417884415,63.7288075350225,21.6226403483487
272,"Organizational Strategy",47.41621077992,29.495051419868,-47.41621077992,-47.563590836273
273,"Infrastructure",-63.992436923087,-91.6270069326822,63.992436923087,103.356789071897
274,"Public Policy",3.594188079238,-0.195515146903006,-3.594188079238,-0.996516054772002
275,"Public Policy",32.601131396368,7.0083281541436,-32.601131396368,-37.0481298516085
276,"Healthcare",-17.694926567376,-4.9346060130899,17.694926567376,6.3845087840611
277,"Financial Risk",4.18095437809799,-0.150533278890308,-4.18095437809799,3.37051940893198
278,"Infrastructure",202.429170295596,109.962636628732,-202.429170295596,-126.906784399989
279,"Organizational Strategy",8.33522628247701,-1.1820132621168,-8.33522628247701,2.015994652643
280,"Public Policy",-46.302280100062,-11.1610999890091,46.302280100062,24.0366753177489
281,"Healthcare",-21.118444392458,-14.8372977550588,21.118444392458,9.72277324234
282,"Public Policy",-80.340313494205,-37.325271196757,80.340313494205,52.4328616170677
283,"Financial Risk",220.846037343144,114.535839641994,-220.846037343144,-122.950172441631
284,"Healthcare",159.295467019081,93.7433797348505,-159.295467019081,-140.555019781705
285,"Financial Risk",165.40301926434,119.130406556165,-165.40301926434,-246.46758623489
286,"Financial Risk",-0.0482729077340025,-17.6681048163261,0.0482729077340025,3.637419770533
287,"Infrastructure",-71.4036240838468,-24.371208982813,71.4036240838468,105.763047736541
288,"AI Governance",-38.797566983849,-15.3928214235778,38.797566983849,32.3417323980855
289,"Infrastructure",172.26420561783,52.5797621579086,-172.26420561783,-84.5116636094673
290,"Public Policy",113.256789889187,21.5287036996015,-113.256789889187,-94.445608453347
291,"Organizational Strategy",81.316955514252,17.0590897251219,-81.316955514252,-71.7374703105956
292,"Healthcare",94.42702857405,38.0230708617275,-94.42702857405,-26.650407598191
293,"Organizational Strategy",-58.447942957282,-40.308027085015,58.447942957282,53.8220944100514
294,"Financial Risk",-51.012058470398,-55.0560084654016,51.012058470398,81.024736427934
295,"Healthcare",40.951735571027,14.6883312509174,-40.951735571027,-22.946648398587
296,"Organizational Strategy",21.61825809069,5.2702111696341,-21.61825809069,-16.956351088731
297,"Financial Risk",54.918291764334,8.4271574964245,-54.918291764334,-98.662332959377
298,"AI Governance",2.72309564985301,-0.167133663562993,-2.72309564985301,-13.3238497548514
299,"Infrastructure",179.988777391613,29.5126337939307,-179.988777391613,-107.970316001356
300,"AI Governance",121.383890479803,33.979796383536,-121.383890479803,-109.87029347813
301,"Organizational Strategy",-5.66636365652101,-4.725297638961,5.66636365652101,1.74132835710019
302,"Healthcare",27.954184480011,10.847430462188,-27.954184480011,-23.5448171366974
303,"Public Policy",75.460325147957,29.322842370469,-75.460325147957,-145.416749807088
304,"Public Policy",64.095206549391,16.9709782024281,-64.095206549391,-61.386958149485
305,"Organizational Strategy",-9.633467316628,-36.8459460362071,9.633467316628,9.88358581435202
306,"Infrastructure",-2.75920888408999,-8.379342910405,2.75920888408999,12.318207494315
307,"AI Governance",119.412034386769,24.3311958317989,-119.412034386769,-113.441832095949
308,"Financial Risk",64.593050986528,32.002518357582,-64.593050986528,-80.6704291511688
309,"Public Policy",-105.518167003989,-71.4081584562479,105.518167003989,68.551156470797
310,"Healthcare",-6.28053809516101,-26.4866328970726,6.28053809516101,8.05788421362601
311,"Healthcare",111.986517906189,41.1036272307573,-111.986517906189,-70.1380354366363
312,"AI Governance",-14.144783519208,-6.9879727759351,14.144783519208,20.585544728216
313,"Public Policy",120.871143311262,0.356825609067,-120.871143311262,-88.075062027196
314,"Financial Risk",10.230073696002,-27.6165561432805,-10.230073696002,-4.15120132324705
315,"Public Policy",136.803017789498,71.523488290086,-136.803017789498,-186.941383966703
316,"Financial Risk",36.232609786093,5.187479021146,-36.232609786093,-9.331112769912
317,"Organizational Strategy",211.219546072185,83.1737861420634,-211.219546072185,-150.73567082872
318,"Financial Risk",44.917258415371,6.6289314736197,-44.917258415371,-39.165792326371
319,"Infrastructure",-21.882307194173,-17.9768602161058,21.882307194173,38.124727379615
320,"AI Governance",107.419713169336,20.7377141464287,-107.419713169336,-130.712588180402
321,"Organizational Strategy",93.664949899539,41.7183360926415,-93.664949899539,-72.054052176327
322,"Infrastructure",-58.99477481097,-37.9344912380073,58.99477481097,52.306284669422
323,"AI Governance",140.804251920432,81.3033604720596,-140.804251920432,-179.859134045094
324,"Infrastructure",102.105763304979,15.467703990591,-102.105763304979,-82.176261185279
325,"Financial Risk",-17.403412306681,-6.1876042532085,17.403412306681,31.702427730847
326,"Public Policy",-71.210639931262,-43.0789575089299,71.210639931262,30.509700190121
327,"Healthcare",-96.142170099542,-57.3225081037119,96.142170099542,67.7997585053001
328,"Financial Risk",39.974212020636,22.3061789345313,-39.974212020636,-18.3926493415208
329,"Organizational Strategy",31.984433226287,16.0464475962777,-31.984433226287,-33.666666627313
330,"Infrastructure",-16.969302728772,-15.180825514243,16.969302728772,19.2820827928002
331,"Healthcare",29.449392426759,10.85242305348,-29.449392426759,-19.179734698598
332,"AI Governance",31.480282999575,7.4594507708488,-31.480282999575,-30.022781768113
333,"Infrastructure",114.598657950759,0.613279808523103,-114.598657950759,-119.719232692567
334,"AI Governance",-42.572905454785,-26.4788387229365,42.572905454785,60.69537881271
335,"Organizational Strategy",57.679634831846,32.131679251897,-57.679634831846,-33.953206328725
336,"Organizational Strategy",-63.137982618064,-40.943152498628,63.137982618064,57.9607051663345
