"case_id","domain","reference_point","loss_aversion","gain_frame_choice","loss_frame_choice","frame_reversal","frame_sensitivity_index","review_flag"
57,"AI Governance",0,1.46864344123751,"risky option","sure option",TRUE,98.9362182854992,"review"
58,"Public Policy",100,1.503647229122,"risky option","sure option",TRUE,45.2862896349864,"review"
59,"Organizational Strategy",100,1.50875118067488,"sure option","risky option",TRUE,62.0753969600131,"review"
60,"Public Policy",0,2.76174840675667,"risky option","sure option",TRUE,15.2884531032643,"review"
61,"Public Policy",-100,1.54129549665377,"sure option","risky option",TRUE,43.8703262065783,"review"
62,"AI Governance",100,1.97819164614193,"sure option","risky option",TRUE,11.4227027271769,"review"
64,"Healthcare",0,1.43845644560643,"sure option","risky option",TRUE,28.6465158373278,"review"
65,"Infrastructure",-100,2.58310472923331,"risky option","sure option",TRUE,91.2789432925797,"review"
66,"AI Governance",0,2.30112482248805,"risky option","sure option",TRUE,346.254246190345,"review"
67,"Public Policy",-100,2.0389015105553,"sure option","risky option",TRUE,153.794485254823,"review"
68,"Healthcare",100,2.58990938081406,"risky option","sure option",TRUE,27.6097127887722,"review"
69,"AI Governance",0,2.57156415092759,"sure option","risky option",TRUE,78.5622948147801,"review"
70,"Infrastructure",100,2.05771498484537,"risky option","sure option",TRUE,89.8120502472926,"review"
72,"Healthcare",0,2.1647083111573,"risky option","sure option",TRUE,12.3799158447352,"review"
74,"Financial Risk",100,2.60111434967257,"sure option","risky option",TRUE,41.3728869203946,"review"
75,"AI Governance",0,2.74693346624263,"risky option","sure option",TRUE,83.761684014525,"review"
76,"AI Governance",100,2.09286367790774,"risky option","sure option",TRUE,45.6039487201255,"review"
77,"Infrastructure",100,1.5758220741991,"risky option","sure option",TRUE,43.9899250966731,"review"
78,"Organizational Strategy",0,1.74016781314276,"sure option","risky option",TRUE,61.1060446298266,"review"
79,"AI Governance",0,1.5963107614778,"risky option","sure option",TRUE,13.8204649224808,"review"
81,"Organizational Strategy",-100,2.60011980556883,"risky option","sure option",TRUE,261.654534911526,"review"
82,"Public Policy",0,2.66728030336089,"sure option","risky option",TRUE,44.2858626120703,"review"
83,"Public Policy",-100,2.5392323366832,"risky option","sure option",TRUE,126.122825628479,"review"
84,"Healthcare",-100,2.2325690893922,"risky option","sure option",TRUE,220.879395915952,"review"
85,"Public Policy",100,2.5310266346205,"risky option","sure option",TRUE,131.56678595396,"review"
86,"AI Governance",0,2.40750430361368,"sure option","risky option",TRUE,7.16045671170099,"review"
87,"Organizational Strategy",-100,2.36100508198142,"risky option","sure option",TRUE,98.3976802294302,"review"
88,"AI Governance",100,2.79037038376555,"risky option","sure option",TRUE,122.758266164437,"review"
90,"Healthcare",0,1.927958259359,"risky option","sure option",TRUE,22.7165653209414,"review"
91,"Infrastructure",-100,2.56038979650475,"risky option","sure option",TRUE,73.4622507270767,"review"
92,"Public Policy",-100,1.7127482578624,"risky option","sure option",TRUE,164.392735004386,"review"
94,"Financial Risk",-100,2.6483587583527,"risky option","sure option",TRUE,57.857490969972,"review"
95,"AI Governance",100,2.64962269058451,"sure option","risky option",TRUE,82.912163038477,"review"
96,"AI Governance",-100,1.5389900627546,"risky option","sure option",TRUE,26.3278078739824,"review"
97,"Organizational Strategy",100,1.51713525974192,"risky option","sure option",TRUE,18.8520469086211,"review"
98,"Financial Risk",0,2.7256342089735,"sure option","risky option",TRUE,14.586903550099,"review"
99,"Organizational Strategy",-100,2.35548789030872,"risky option","sure option",TRUE,20.8023217537954,"review"
101,"AI Governance",100,2.10689549939707,"sure option","risky option",TRUE,22.929626719484,"review"
102,"Healthcare",-100,2.10725342133082,"risky option","sure option",TRUE,51.9868848215066,"review"
103,"Infrastructure",0,2.14858553837985,"risky option","sure option",TRUE,84.406592312593,"review"
104,"Healthcare",0,2.7768716736231,"sure option","risky option",TRUE,132.7488193097,"review"
105,"Healthcare",0,1.99870565650053,"risky option","sure option",TRUE,138.723733201749,"review"
106,"AI Governance",100,1.80912093478255,"sure option","risky option",TRUE,54.1225019617114,"review"
107,"Organizational Strategy",100,1.54394180821255,"risky option","sure option",TRUE,94.9792124131028,"review"
108,"Financial Risk",0,1.98100019497797,"risky option","sure option",TRUE,102.903897881766,"review"
109,"Healthcare",0,2.28169897212647,"risky option","sure option",TRUE,46.2068348435504,"review"
110,"Public Policy",100,1.45916382204741,"risky option","sure option",TRUE,136.317566281146,"review"
111,"AI Governance",0,2.67647650465369,"sure option","risky option",TRUE,55.2007479019304,"review"
112,"Organizational Strategy",0,1.51282454282045,"sure option","risky option",TRUE,65.4262413463301,"review"
113,"Healthcare",0,2.72879513348453,"risky option","sure option",TRUE,353.316371407967,"review"
114,"AI Governance",100,1.61146867559291,"risky option","sure option",TRUE,190.252124467922,"review"
115,"Organizational Strategy",0,2.35810708664358,"risky option","sure option",TRUE,86.6292548046339,"review"
116,"AI Governance",-100,2.4074998610653,"risky option","sure option",TRUE,44.9369896439299,"review"
117,"Healthcare",0,1.72307692728937,"risky option","sure option",TRUE,22.2027481832514,"review"
119,"Financial Risk",0,1.79191747666337,"sure option","risky option",TRUE,52.838405277936,"review"
120,"Public Policy",0,2.14688684269786,"sure option","risky option",TRUE,113.9839085722,"review"
121,"Public Policy",0,1.7786395451054,"risky option","sure option",TRUE,88.4746574519626,"review"
122,"Healthcare",0,2.21073495177552,"sure option","risky option",TRUE,152.537227030476,"review"
123,"Financial Risk",0,2.41760691124946,"sure option","risky option",TRUE,36.4298840319985,"review"
124,"Healthcare",0,1.96568440855481,"risky option","sure option",TRUE,173.408700639141,"review"
125,"AI Governance",-100,1.96953141847625,"sure option","risky option",TRUE,11.7370939878821,"review"
126,"Healthcare",0,2.4945510502439,"sure option","risky option",TRUE,7.26569226521289,"review"
127,"Financial Risk",-100,2.7974227824714,"sure option","risky option",TRUE,16.0538366304546,"review"
128,"Healthcare",-100,2.3021947751753,"sure option","risky option",TRUE,33.7292680198672,"review"
129,"Organizational Strategy",100,1.95193258789368,"risky option","sure option",TRUE,60.7329343836825,"review"
130,"Organizational Strategy",-100,2.07789159263484,"risky option","sure option",TRUE,226.100138924689,"review"
131,"Organizational Strategy",0,2.18241135501303,"risky option","sure option",TRUE,31.3807424975892,"review"
132,"Financial Risk",100,2.18214686643332,"risky option","sure option",TRUE,6.87403584745544,"review"
133,"Organizational Strategy",-100,1.98531898567453,"risky option","sure option",TRUE,77.9517000612634,"review"
134,"AI Governance",0,1.5470482441131,"risky option","sure option",TRUE,9.41498567953812,"review"
136,"Organizational Strategy",0,2.73197460332885,"risky option","sure option",TRUE,149.025744899517,"review"
137,"Healthcare",0,2.52232646346092,"risky option","sure option",TRUE,36.2571580949722,"review"
138,"Public Policy",0,2.26569440523162,"risky option","sure option",TRUE,151.674123746302,"review"
139,"Public Policy",0,1.8184574435465,"sure option","risky option",TRUE,15.650227765495,"review"
140,"Organizational Strategy",0,2.1170252985321,"sure option","risky option",TRUE,130.94473853958,"review"
141,"Organizational Strategy",0,2.10132411215454,"risky option","sure option",TRUE,126.512430733518,"review"
142,"Organizational Strategy",0,1.91840872406028,"sure option","risky option",TRUE,56.5950779470136,"review"
143,"Organizational Strategy",100,1.94462474607863,"risky option","sure option",TRUE,12.2303698704473,"review"
144,"Organizational Strategy",0,1.7626079317648,"risky option","sure option",TRUE,80.1676316577414,"review"
145,"Infrastructure",0,1.40327392606996,"sure option","risky option",TRUE,31.2521940503777,"review"
146,"Infrastructure",100,2.6219464642927,"risky option","sure option",TRUE,394.614245793408,"review"
147,"Public Policy",-100,2.4394359732978,"risky option","sure option",TRUE,84.0269069047172,"review"
148,"Public Policy",-100,2.18810043474659,"risky option","sure option",TRUE,96.3485746928365,"review"
149,"Infrastructure",0,2.1877474045381,"risky option","sure option",TRUE,82.4106028050735,"review"
150,"Organizational Strategy",0,1.5728092007339,"risky option","sure option",TRUE,19.1288944138556,"review"
151,"Infrastructure",0,1.67539189467207,"sure option","risky option",TRUE,156.686772472686,"review"
152,"Public Policy",-100,2.52694502659142,"risky option","sure option",TRUE,238.920285552477,"review"
153,"Healthcare",0,2.67900432087481,"risky option","sure option",TRUE,89.6528254139256,"review"
154,"Healthcare",-100,2.49499652972445,"risky option","sure option",TRUE,57.4949015724668,"review"
155,"Public Policy",0,1.54463854348287,"sure option","risky option",TRUE,47.5859438846244,"review"
156,"Public Policy",0,1.99897800111212,"sure option","risky option",TRUE,127.032866558866,"review"
158,"Infrastructure",0,1.73268892718479,"risky option","sure option",TRUE,16.7291894877189,"review"
159,"Financial Risk",100,1.74449336235411,"risky option","sure option",TRUE,74.3435335114818,"review"
160,"AI Governance",-100,1.63372589871287,"risky option","sure option",TRUE,166.995441164713,"review"
161,"Organizational Strategy",0,1.56539618568495,"sure option","risky option",TRUE,114.802849395837,"review"
162,"Organizational Strategy",0,2.35381638286635,"risky option","sure option",TRUE,79.5338085811363,"review"
163,"Public Policy",0,2.4991986266803,"risky option","sure option",TRUE,181.117876566282,"review"
164,"Infrastructure",-100,2.21388424951583,"sure option","risky option",TRUE,67.024541593043,"review"
165,"Public Policy",100,2.14795334832743,"risky option","sure option",TRUE,171.713548395462,"review"
166,"Financial Risk",100,1.61578093301505,"risky option","sure option",TRUE,64.0224784846167,"review"
167,"Public Policy",0,1.89793569897301,"risky option","sure option",TRUE,48.9779052835956,"review"
168,"Healthcare",0,2.16585731408559,"risky option","sure option",TRUE,139.738566070363,"review"
169,"Infrastructure",-100,2.1052144640591,"sure option","risky option",TRUE,57.8625892186331,"review"
170,"Organizational Strategy",100,2.3680925634224,"sure option","risky option",TRUE,124.548450874125,"review"
171,"AI Governance",0,1.63910189042799,"risky option","sure option",TRUE,64.7493268492784,"review"
172,"Public Policy",0,2.18384187319316,"risky option","sure option",TRUE,66.3782954724235,"review"
173,"Healthcare",-100,2.20093701221049,"sure option","risky option",TRUE,7.43656599200038,"review"
174,"Healthcare",0,2.69092225665227,"risky option","sure option",TRUE,120.974335457145,"review"
175,"AI Governance",0,2.20567001309246,"sure option","risky option",TRUE,61.175674318522,"review"
176,"Financial Risk",0,2.75875627072528,"sure option","risky option",TRUE,5.59544158925492,"review"
177,"Organizational Strategy",100,2.05996686043218,"risky option","sure option",TRUE,133.352840606896,"review"
178,"Organizational Strategy",0,2.50308045693673,"risky option","sure option",TRUE,46.742994740828,"review"
179,"Infrastructure",-100,2.09840727550909,"sure option","risky option",TRUE,92.0606133624133,"review"
180,"Public Policy",-100,1.44426734321751,"sure option","risky option",TRUE,130.04086244598,"review"
181,"Healthcare",-100,1.58743708091788,"sure option","risky option",TRUE,44.4841402142967,"review"
183,"Financial Risk",0,2.55521737155505,"sure option","risky option",TRUE,126.294075687069,"review"
184,"Organizational Strategy",100,1.69881149139255,"sure option","risky option",TRUE,54.3795245654308,"review"
185,"Public Policy",-100,1.49612512015738,"risky option","sure option",TRUE,108.267810092714,"review"
186,"AI Governance",-100,1.47050501015037,"sure option","risky option",TRUE,42.8159368534539,"review"
187,"Financial Risk",0,2.78190891295671,"risky option","sure option",TRUE,236.936993804495,"review"
188,"Infrastructure",0,2.2884436563123,"sure option","risky option",TRUE,3.07435191965138,"review"
189,"Public Policy",-100,2.7269571300596,"risky option","sure option",TRUE,90.0493312272067,"review"
191,"Financial Risk",0,2.37774065034464,"risky option","sure option",TRUE,293.82904165984,"review"
192,"Financial Risk",0,2.09078765800223,"risky option","sure option",TRUE,49.4336251037386,"review"
193,"Organizational Strategy",0,1.52345630787313,"risky option","sure option",TRUE,64.357674602766,"review"
194,"Infrastructure",-100,1.78984727323987,"risky option","sure option",TRUE,17.2581295114962,"review"
195,"Infrastructure",0,2.33098766724579,"sure option","risky option",TRUE,120.802864946951,"review"
198,"Healthcare",0,2.28295378456824,"risky option","sure option",TRUE,47.7399869127294,"review"
199,"Healthcare",-100,1.95104254586622,"risky option","sure option",TRUE,27.3541455716171,"review"
200,"Healthcare",-100,1.61068994500674,"risky option","sure option",TRUE,21.4378067742098,"review"
201,"Organizational Strategy",100,2.49965381301008,"risky option","sure option",TRUE,315.995693471429,"review"
202,"AI Governance",0,1.52119657169096,"risky option","sure option",TRUE,6.49069646830515,"review"
203,"Organizational Strategy",-100,2.51960295247845,"risky option","sure option",TRUE,41.7417941720347,"review"
204,"Infrastructure",100,1.50574937071651,"risky option","sure option",TRUE,136.873423190312,"review"
205,"Healthcare",-100,2.11841075723059,"risky option","sure option",TRUE,82.1888127329335,"review"
206,"AI Governance",0,2.05619928212836,"sure option","risky option",TRUE,57.2968640204151,"review"
207,"Infrastructure",0,1.96822785926051,"risky option","sure option",TRUE,213.763316035644,"review"
208,"Healthcare",-100,2.42263319268823,"sure option","risky option",TRUE,22.4767653504658,"review"
209,"Healthcare",-100,2.24551254617982,"sure option","risky option",TRUE,140.287619849057,"review"
211,"Infrastructure",100,1.47800308098085,"sure option","risky option",TRUE,98.868863188295,"review"
212,"Public Policy",0,2.61863429625519,"sure option","risky option",TRUE,45.3641495875041,"review"
213,"Financial Risk",100,1.89471950158477,"risky option","sure option",TRUE,364.042709319784,"review"
214,"AI Governance",0,2.20896179638803,"risky option","sure option",TRUE,10.6969829711379,"review"
215,"AI Governance",-100,2.75106665529311,"risky option","sure option",TRUE,107.660947880383,"review"
216,"Infrastructure",0,2.016420028219,"sure option","risky option",TRUE,158.201580058184,"review"
217,"Healthcare",-100,1.45753526934423,"sure option","risky option",TRUE,24.6288742623786,"review"
218,"Organizational Strategy",-100,2.36828374098986,"risky option","sure option",TRUE,207.31289297152,"review"
219,"Financial Risk",0,2.72769735725597,"sure option","risky option",TRUE,119.211168767855,"review"
220,"Infrastructure",-100,2.22507445225492,"risky option","sure option",TRUE,124.942255327363,"review"
221,"AI Governance",100,2.38180169402622,"risky option","sure option",TRUE,37.1253989576856,"review"
222,"Organizational Strategy",-100,2.04789817593992,"risky option","sure option",TRUE,62.659677692691,"review"
223,"Public Policy",0,1.90296049434692,"sure option","risky option",TRUE,8.41680698053374,"review"
224,"Healthcare",-100,2.25375009807758,"risky option","sure option",TRUE,117.690683622214,"review"
227,"Financial Risk",0,2.07755377772264,"sure option","risky option",TRUE,144.529304440699,"review"
228,"Public Policy",0,2.79860195619985,"risky option","sure option",TRUE,150.106789072219,"review"
229,"AI Governance",100,2.75925414352678,"risky option","sure option",TRUE,138.65488481937,"review"
230,"Infrastructure",0,1.40610545855016,"sure option","risky option",TRUE,53.4420916429863,"review"
231,"Infrastructure",100,2.11385245127603,"risky option","sure option",TRUE,19.438119025195,"review"
232,"AI Governance",0,2.70703080962412,"sure option","risky option",TRUE,19.2720609727146,"review"
233,"Healthcare",0,2.39401949448511,"sure option","risky option",TRUE,83.9433296787123,"review"
234,"Infrastructure",-100,2.79188135121949,"sure option","risky option",TRUE,140.705410715649,"review"
235,"Healthcare",100,1.79601123430766,"risky option","sure option",TRUE,11.1719849123933,"review"
237,"Healthcare",100,1.64726294861175,"sure option","risky option",TRUE,45.235845644622,"review"
238,"AI Governance",0,2.5718564806506,"risky option","sure option",TRUE,104.851053944127,"review"
239,"Organizational Strategy",0,1.43181803999469,"risky option","sure option",TRUE,35.9077989104772,"review"
240,"Financial Risk",100,1.89518740796484,"sure option","risky option",TRUE,71.9794418715894,"review"
241,"Healthcare",-100,1.7737276812084,"sure option","risky option",TRUE,11.8278862564852,"review"
243,"Public Policy",-100,2.47300424338318,"risky option","sure option",TRUE,115.709581185329,"review"
244,"Organizational Strategy",0,2.59463614569977,"risky option","sure option",TRUE,107.810151918306,"review"
245,"Organizational Strategy",0,1.58926739715971,"sure option","risky option",TRUE,23.4402193819628,"review"
246,"Infrastructure",100,1.60808429731987,"risky option","sure option",TRUE,143.361863381374,"review"
247,"Organizational Strategy",0,1.57238732813857,"risky option","sure option",TRUE,74.5014744185537,"review"
248,"Public Policy",0,1.52960648820736,"risky option","sure option",TRUE,205.960944617686,"review"
249,"AI Governance",100,1.86251093489118,"risky option","sure option",TRUE,136.309898389155,"review"
250,"AI Governance",100,2.34503828505985,"risky option","sure option",TRUE,177.549130975717,"review"
251,"Financial Risk",0,2.18850580579601,"sure option","risky option",TRUE,148.830799822732,"review"
252,"AI Governance",100,1.60019037681632,"risky option","sure option",TRUE,86.4003534191887,"review"
253,"Public Policy",0,1.83461741097271,"risky option","sure option",TRUE,53.5361977280123,"review"
254,"Healthcare",0,2.68692771364003,"risky option","sure option",TRUE,283.935777137871,"review"
255,"Organizational Strategy",-100,2.64223987925798,"risky option","sure option",TRUE,78.722405870569,"review"
256,"Healthcare",0,2.38147092871368,"sure option","risky option",TRUE,85.9478365116944,"review"
257,"Organizational Strategy",0,2.26113781286404,"risky option","sure option",TRUE,123.334708048355,"review"
258,"Healthcare",0,2.404192374181,"sure option","risky option",TRUE,20.1742544168923,"review"
259,"Financial Risk",0,2.07987395036034,"risky option","sure option",TRUE,115.427604238023,"review"
261,"Public Policy",100,1.58913573846221,"sure option","risky option",TRUE,33.9819617756127,"review"
262,"Public Policy",100,2.318625436211,"sure option","risky option",TRUE,49.643219224662,"review"
263,"Public Policy",0,1.64462089152075,"risky option","sure option",TRUE,48.1324144230299,"review"
264,"Public Policy",100,2.64851689077914,"sure option","risky option",TRUE,68.9246620765962,"review"
265,"Infrastructure",0,2.34855927764438,"risky option","sure option",TRUE,119.734733722144,"review"
266,"Infrastructure",0,2.15718463072553,"risky option","sure option",TRUE,208.487661154733,"review"
267,"AI Governance",0,1.91773038026877,"risky option","sure option",TRUE,68.2027967733706,"review"
269,"Financial Risk",-100,2.61194089809433,"sure option","risky option",TRUE,72.0905004921505,"review"
270,"Organizational Strategy",0,2.18325397432782,"sure option","risky option",TRUE,176.240395294792,"review"
271,"AI Governance",100,1.47162624201737,"sure option","risky option",TRUE,53.4751821367907,"review"
272,"Organizational Strategy",0,2.57274700542912,"risky option","sure option",TRUE,77.0586422561421,"review"
273,"Infrastructure",100,2.28376424470916,"sure option","risky option",TRUE,194.983796004579,"review"
275,"Public Policy",-100,1.81987494765781,"risky option","sure option",TRUE,44.0564580057521,"review"
276,"Healthcare",-100,1.50392552549019,"sure option","risky option",TRUE,11.3191147971509,"review"
277,"Financial Risk",0,2.69964389051311,"sure option","risky option",TRUE,3.52105268782191,"review"
278,"Infrastructure",0,1.96160857137293,"risky option","sure option",TRUE,236.869421028722,"review"
279,"Organizational Strategy",0,2.33152524787001,"sure option","risky option",TRUE,3.19800791475964,"review"
280,"Public Policy",-100,1.43495449675247,"sure option","risky option",TRUE,35.197775306758,"review"
281,"Healthcare",100,1.61371136424132,"sure option","risky option",TRUE,24.5600709973989,"review"
282,"Public Policy",-100,1.60723346145824,"sure option","risky option",TRUE,89.7581328138249,"review"
283,"Financial Risk",-100,1.5335974664893,"risky option","sure option",TRUE,237.486012083625,"review"
284,"Healthcare",0,2.09211124405265,"risky option","sure option",TRUE,234.298399516556,"review"
285,"Financial Risk",0,2.22711920416914,"risky option","sure option",TRUE,365.597992791055,"review"
286,"Financial Risk",100,1.6098274233751,"sure option","risky option",TRUE,21.3055245868595,"review"
287,"Infrastructure",0,1.93117902185768,"sure option","risky option",TRUE,130.134256719354,"review"
288,"AI Governance",0,2.5041553508956,"sure option","risky option",TRUE,47.7345538216637,"review"
289,"Infrastructure",0,2.05323239094578,"risky option","sure option",TRUE,137.091425767376,"review"
290,"Public Policy",0,2.07105459445156,"risky option","sure option",TRUE,115.974312152949,"review"
291,"Organizational Strategy",0,2.00785759007558,"risky option","sure option",TRUE,88.7965600357172,"review"
292,"Healthcare",100,1.6333213171456,"risky option","sure option",TRUE,64.6734784599194,"review"
293,"Organizational Strategy",-100,2.441278226953,"sure option","risky option",TRUE,94.1301214950668,"review"
294,"Financial Risk",100,2.53917265776545,"sure option","risky option",TRUE,136.080744893336,"review"
295,"Healthcare",0,1.59771411651745,"risky option","sure option",TRUE,37.6349796495045,"review"
296,"Organizational Strategy",0,1.8944245214574,"risky option","sure option",TRUE,22.2265622583649,"review"
297,"Financial Risk",-100,2.79963690731674,"risky option","sure option",TRUE,107.089490455801,"review"
299,"Infrastructure",100,2.26191273294389,"risky option","sure option",TRUE,137.482949795286,"review"
300,"AI Governance",-100,2.17083665784448,"risky option","sure option",TRUE,143.850089861667,"review"
301,"Organizational Strategy",-100,1.81419014227577,"sure option","risky option",TRUE,6.4666259960603,"review"
302,"Healthcare",-100,2.03434905204922,"risky option","sure option",TRUE,34.3922475988856,"review"
303,"Public Policy",-100,2.01942280107178,"risky option","sure option",TRUE,174.739592177558,"review"
304,"Public Policy",0,1.61872759559192,"risky option","sure option",TRUE,78.3579363519137,"review"
305,"Organizational Strategy",100,2.3885899878107,"sure option","risky option",TRUE,46.7295318505602,"review"
306,"Infrastructure",0,1.40581302321516,"sure option","risky option",TRUE,20.6975504047205,"review"
307,"AI Governance",-100,2.43182345950045,"risky option","sure option",TRUE,137.773027927748,"review"
308,"Financial Risk",-100,1.43313766038045,"risky option","sure option",TRUE,112.672947508752,"review"
309,"Public Policy",100,1.45314516643994,"sure option","risky option",TRUE,139.959314927045,"review"
310,"Healthcare",100,1.48682096907869,"sure option","risky option",TRUE,34.5445171106982,"review"
311,"Healthcare",0,1.42717095674016,"risky option","sure option",TRUE,111.241662667394,"review"
312,"AI Governance",0,1.71646922933869,"sure option","risky option",TRUE,27.5735175041515,"review"
313,"Public Policy",100,2.04985283170827,"risky option","sure option",TRUE,88.4318876362629,"review"
315,"Public Policy",-100,2.51810736102052,"risky option","sure option",TRUE,258.464872256789,"review"
316,"Financial Risk",0,1.77922979937866,"risky option","sure option",TRUE,14.5185917910579,"review"
317,"Organizational Strategy",100,2.19242280712351,"risky option","sure option",TRUE,233.909456970784,"review"
318,"Financial Risk",100,1.44111513658427,"risky option","sure option",TRUE,45.7947237999899,"review"
319,"Infrastructure",0,2.58641931624152,"sure option","risky option",TRUE,56.101587595721,"review"
320,"AI Governance",-100,1.64364228211343,"risky option","sure option",TRUE,151.450302326831,"review"
321,"Organizational Strategy",0,2.3192332804203,"risky option","sure option",TRUE,113.772388268968,"review"
322,"Infrastructure",0,2.29785801121034,"sure option","risky option",TRUE,90.2407759074296,"review"
323,"AI Governance",100,2.32355311387218,"risky option","sure option",TRUE,261.162494517153,"review"
324,"Infrastructure",100,2.26394303622656,"risky option","sure option",TRUE,97.6439651758695,"review"
325,"Financial Risk",0,2.73495532153174,"sure option","risky option",TRUE,37.8900319840555,"review"
326,"Public Policy",100,1.64176758928224,"sure option","risky option",TRUE,73.5886576990507,"review"
327,"Healthcare",0,1.60173079795204,"sure option","risky option",TRUE,125.122266609012,"review"
328,"Financial Risk",0,1.8011919576209,"risky option","sure option",TRUE,40.6988282760521,"review"
