"trial","alternative","decision_quality_score","architecture_score","realized_outcome","favorable_outcome","process_profile"
43,"Fast Commitment",0.3998,0.471155006004805,68.4263519722573,FALSE,"fragile decision process"
44,"Fast Commitment",0.3998,0.471155006004805,99.5010943365227,TRUE,"fragile decision process"
45,"Fast Commitment",0.3998,0.471155006004805,81.2091027747489,TRUE,"fragile decision process"
46,"Fast Commitment",0.3998,0.471155006004805,49.466376156131,FALSE,"fragile decision process"
47,"Fast Commitment",0.3998,0.471155006004805,76.3031562868939,TRUE,"fragile decision process"
48,"Fast Commitment",0.3998,0.471155006004805,63.4197937917183,FALSE,"fragile decision process"
49,"Fast Commitment",0.3998,0.471155006004805,90.697223928548,TRUE,"fragile decision process"
50,"Fast Commitment",0.3998,0.471155006004805,92.533082871222,TRUE,"fragile decision process"
51,"Fast Commitment",0.3998,0.471155006004805,61.5673869493217,FALSE,"fragile decision process"
52,"Fast Commitment",0.3998,0.471155006004805,88.4928446004182,TRUE,"fragile decision process"
53,"Fast Commitment",0.3998,0.471155006004805,84.8325232804038,TRUE,"fragile decision process"
54,"Fast Commitment",0.3998,0.471155006004805,123.562373214869,TRUE,"fragile decision process"
55,"Fast Commitment",0.3998,0.471155006004805,81.1737124028219,TRUE,"fragile decision process"
56,"Fast Commitment",0.3998,0.471155006004805,105.372541428725,TRUE,"fragile decision process"
57,"Fast Commitment",0.3998,0.471155006004805,97.4857254596008,TRUE,"fragile decision process"
58,"Fast Commitment",0.3998,0.471155006004805,74.243631900274,FALSE,"fragile decision process"
59,"Fast Commitment",0.3998,0.471155006004805,118.123256921275,TRUE,"fragile decision process"
60,"Fast Commitment",0.3998,0.471155006004805,104.293519000258,TRUE,"fragile decision process"
61,"Fast Commitment",0.3998,0.471155006004805,81.294356439009,TRUE,"fragile decision process"
62,"Fast Commitment",0.3998,0.471155006004805,103.45654077265,TRUE,"fragile decision process"
63,"Fast Commitment",0.3998,0.471155006004805,114.198947065903,TRUE,"fragile decision process"
64,"Fast Commitment",0.3998,0.471155006004805,56.1329842264602,FALSE,"fragile decision process"
65,"Fast Commitment",0.3998,0.471155006004805,90.7485744695187,TRUE,"fragile decision process"
66,"Fast Commitment",0.3998,0.471155006004805,107.636587161772,TRUE,"fragile decision process"
67,"Fast Commitment",0.3998,0.471155006004805,141.765597244206,TRUE,"fragile decision process"
68,"Fast Commitment",0.3998,0.471155006004805,82.9149779272597,TRUE,"fragile decision process"
69,"Fast Commitment",0.3998,0.471155006004805,53.5827842707601,FALSE,"fragile decision process"
70,"Fast Commitment",0.3998,0.471155006004805,59.6666968549775,FALSE,"fragile decision process"
71,"Fast Commitment",0.3998,0.471155006004805,75.041321699298,TRUE,"fragile decision process"
72,"Fast Commitment",0.3998,0.471155006004805,87.9709033126474,TRUE,"fragile decision process"
73,"Fast Commitment",0.3998,0.471155006004805,97.237896217482,TRUE,"fragile decision process"
74,"Fast Commitment",0.3998,0.471155006004805,64.482799764221,FALSE,"fragile decision process"
75,"Fast Commitment",0.3998,0.471155006004805,62.0317197609125,FALSE,"fragile decision process"
76,"Fast Commitment",0.3998,0.471155006004805,88.7949711672039,TRUE,"fragile decision process"
77,"Fast Commitment",0.3998,0.471155006004805,84.3763607754336,TRUE,"fragile decision process"
78,"Fast Commitment",0.3998,0.471155006004805,101.992932925153,TRUE,"fragile decision process"
79,"Fast Commitment",0.3998,0.471155006004805,64.0571138850237,FALSE,"fragile decision process"
80,"Fast Commitment",0.3998,0.471155006004805,96.8328363806999,TRUE,"fragile decision process"
81,"Fast Commitment",0.3998,0.471155006004805,65.9293294053593,FALSE,"fragile decision process"
82,"Fast Commitment",0.3998,0.471155006004805,82.7242868154737,TRUE,"fragile decision process"
83,"Fast Commitment",0.3998,0.471155006004805,101.538394932565,TRUE,"fragile decision process"
84,"Fast Commitment",0.3998,0.471155006004805,55.6035046430747,FALSE,"fragile decision process"
85,"Fast Commitment",0.3998,0.471155006004805,48.7595418000495,FALSE,"fragile decision process"
86,"Fast Commitment",0.3998,0.471155006004805,57.1146505696086,FALSE,"fragile decision process"
87,"Fast Commitment",0.3998,0.471155006004805,52.2834310832895,FALSE,"fragile decision process"
88,"Fast Commitment",0.3998,0.471155006004805,125.200763627559,TRUE,"fragile decision process"
89,"Fast Commitment",0.3998,0.471155006004805,85.6460017408898,TRUE,"fragile decision process"
90,"Fast Commitment",0.3998,0.471155006004805,59.8300033720493,FALSE,"fragile decision process"
91,"Fast Commitment",0.3998,0.471155006004805,97.67891609193,TRUE,"fragile decision process"
92,"Fast Commitment",0.3998,0.471155006004805,79.8090519604062,TRUE,"fragile decision process"
93,"Fast Commitment",0.3998,0.471155006004805,73.1983791965626,FALSE,"fragile decision process"
94,"Fast Commitment",0.3998,0.471155006004805,133.890688323671,TRUE,"fragile decision process"
95,"Fast Commitment",0.3998,0.471155006004805,78.3543930653389,TRUE,"fragile decision process"
96,"Fast Commitment",0.3998,0.471155006004805,121.507675824677,TRUE,"fragile decision process"
97,"Fast Commitment",0.3998,0.471155006004805,48.6026009478883,FALSE,"fragile decision process"
98,"Fast Commitment",0.3998,0.471155006004805,68.0326461059787,FALSE,"fragile decision process"
99,"Fast Commitment",0.3998,0.471155006004805,81.295846274306,TRUE,"fragile decision process"
100,"Fast Commitment",0.3998,0.471155006004805,120.555118321404,TRUE,"fragile decision process"
101,"Fast Commitment",0.3998,0.471155006004805,91.8212887759931,TRUE,"fragile decision process"
102,"Fast Commitment",0.3998,0.471155006004805,101.782470999433,TRUE,"fragile decision process"
103,"Fast Commitment",0.3998,0.471155006004805,116.890641589377,TRUE,"fragile decision process"
104,"Fast Commitment",0.3998,0.471155006004805,92.2922857576615,TRUE,"fragile decision process"
105,"Fast Commitment",0.3998,0.471155006004805,52.7144673890458,FALSE,"fragile decision process"
106,"Fast Commitment",0.3998,0.471155006004805,69.1933924625123,FALSE,"fragile decision process"
107,"Fast Commitment",0.3998,0.471155006004805,72.0895444831336,FALSE,"fragile decision process"
108,"Fast Commitment",0.3998,0.471155006004805,90.7912238111506,TRUE,"fragile decision process"
109,"Fast Commitment",0.3998,0.471155006004805,108.289808481207,TRUE,"fragile decision process"
110,"Fast Commitment",0.3998,0.471155006004805,80.9013463521581,TRUE,"fragile decision process"
111,"Fast Commitment",0.3998,0.471155006004805,106.749466565198,TRUE,"fragile decision process"
112,"Fast Commitment",0.3998,0.471155006004805,98.2036001228976,TRUE,"fragile decision process"
113,"Fast Commitment",0.3998,0.471155006004805,52.7208111464404,FALSE,"fragile decision process"
114,"Fast Commitment",0.3998,0.471155006004805,67.9349634713451,FALSE,"fragile decision process"
115,"Fast Commitment",0.3998,0.471155006004805,61.8463166146853,FALSE,"fragile decision process"
116,"Fast Commitment",0.3998,0.471155006004805,116.118829867589,TRUE,"fragile decision process"
117,"Fast Commitment",0.3998,0.471155006004805,91.9289457645863,TRUE,"fragile decision process"
118,"Fast Commitment",0.3998,0.471155006004805,82.2391949037076,TRUE,"fragile decision process"
119,"Fast Commitment",0.3998,0.471155006004805,88.5657414125768,TRUE,"fragile decision process"
120,"Fast Commitment",0.3998,0.471155006004805,116.698193519006,TRUE,"fragile decision process"
121,"Fast Commitment",0.3998,0.471155006004805,63.5452001227251,FALSE,"fragile decision process"
122,"Fast Commitment",0.3998,0.471155006004805,79.9586533382438,TRUE,"fragile decision process"
123,"Fast Commitment",0.3998,0.471155006004805,120.792550419799,TRUE,"fragile decision process"
124,"Fast Commitment",0.3998,0.471155006004805,106.066898918537,TRUE,"fragile decision process"
125,"Fast Commitment",0.3998,0.471155006004805,86.2662858721039,TRUE,"fragile decision process"
126,"Fast Commitment",0.3998,0.471155006004805,79.5997778859577,TRUE,"fragile decision process"
127,"Fast Commitment",0.3998,0.471155006004805,79.9044095622549,TRUE,"fragile decision process"
128,"Fast Commitment",0.3998,0.471155006004805,52.9208617360252,FALSE,"fragile decision process"
129,"Fast Commitment",0.3998,0.471155006004805,83.1325933562818,TRUE,"fragile decision process"
130,"Fast Commitment",0.3998,0.471155006004805,103.868091137725,TRUE,"fragile decision process"
131,"Fast Commitment",0.3998,0.471155006004805,86.005227684692,TRUE,"fragile decision process"
132,"Fast Commitment",0.3998,0.471155006004805,61.2380251096874,FALSE,"fragile decision process"
133,"Fast Commitment",0.3998,0.471155006004805,100.356924702198,TRUE,"fragile decision process"
134,"Fast Commitment",0.3998,0.471155006004805,125.83134606054,TRUE,"fragile decision process"
135,"Fast Commitment",0.3998,0.471155006004805,93.4548659878355,TRUE,"fragile decision process"
136,"Fast Commitment",0.3998,0.471155006004805,57.8567118270931,FALSE,"fragile decision process"
137,"Fast Commitment",0.3998,0.471155006004805,110.265019511847,TRUE,"fragile decision process"
138,"Fast Commitment",0.3998,0.471155006004805,73.3584640126198,FALSE,"fragile decision process"
139,"Fast Commitment",0.3998,0.471155006004805,77.91770369913,TRUE,"fragile decision process"
140,"Fast Commitment",0.3998,0.471155006004805,71.0806502122169,FALSE,"fragile decision process"
141,"Fast Commitment",0.3998,0.471155006004805,91.1463908738927,TRUE,"fragile decision process"
142,"Fast Commitment",0.3998,0.471155006004805,79.7474432572997,TRUE,"fragile decision process"
143,"Fast Commitment",0.3998,0.471155006004805,75.989305218795,TRUE,"fragile decision process"
144,"Fast Commitment",0.3998,0.471155006004805,103.903168988321,TRUE,"fragile decision process"
145,"Fast Commitment",0.3998,0.471155006004805,63.88911095264,FALSE,"fragile decision process"
146,"Fast Commitment",0.3998,0.471155006004805,91.6673688800309,TRUE,"fragile decision process"
147,"Fast Commitment",0.3998,0.471155006004805,58.5604440958597,FALSE,"fragile decision process"
148,"Fast Commitment",0.3998,0.471155006004805,113.444096795237,TRUE,"fragile decision process"
149,"Fast Commitment",0.3998,0.471155006004805,99.3345387613665,TRUE,"fragile decision process"
150,"Fast Commitment",0.3998,0.471155006004805,72.0967036280644,FALSE,"fragile decision process"
151,"Fast Commitment",0.3998,0.471155006004805,53.8664272269351,FALSE,"fragile decision process"
152,"Fast Commitment",0.3998,0.471155006004805,81.2805122412952,TRUE,"fragile decision process"
153,"Fast Commitment",0.3998,0.471155006004805,98.7088640065652,TRUE,"fragile decision process"
154,"Fast Commitment",0.3998,0.471155006004805,54.8503605426694,FALSE,"fragile decision process"
155,"Fast Commitment",0.3998,0.471155006004805,93.9584147961706,TRUE,"fragile decision process"
156,"Fast Commitment",0.3998,0.471155006004805,88.6199817284338,TRUE,"fragile decision process"
157,"Fast Commitment",0.3998,0.471155006004805,33.6610928614415,FALSE,"fragile decision process"
158,"Fast Commitment",0.3998,0.471155006004805,74.2773004525741,FALSE,"fragile decision process"
159,"Fast Commitment",0.3998,0.471155006004805,91.0167127680424,TRUE,"fragile decision process"
160,"Fast Commitment",0.3998,0.471155006004805,78.6458201461507,TRUE,"fragile decision process"
161,"Fast Commitment",0.3998,0.471155006004805,79.846423694174,TRUE,"fragile decision process"
162,"Fast Commitment",0.3998,0.471155006004805,62.3503741715315,FALSE,"fragile decision process"
163,"Fast Commitment",0.3998,0.471155006004805,84.8873806206378,TRUE,"fragile decision process"
164,"Fast Commitment",0.3998,0.471155006004805,98.2864562083473,TRUE,"fragile decision process"
165,"Fast Commitment",0.3998,0.471155006004805,100.298723944843,TRUE,"fragile decision process"
166,"Fast Commitment",0.3998,0.471155006004805,119.843748949448,TRUE,"fragile decision process"
167,"Fast Commitment",0.3998,0.471155006004805,78.7946734152451,TRUE,"fragile decision process"
168,"Fast Commitment",0.3998,0.471155006004805,105.003384106934,TRUE,"fragile decision process"
169,"Fast Commitment",0.3998,0.471155006004805,78.7955369656307,TRUE,"fragile decision process"
170,"Fast Commitment",0.3998,0.471155006004805,47.0525266975459,FALSE,"fragile decision process"
171,"Fast Commitment",0.3998,0.471155006004805,118.419481052109,TRUE,"fragile decision process"
172,"Fast Commitment",0.3998,0.471155006004805,82.3791762277111,TRUE,"fragile decision process"
173,"Fast Commitment",0.3998,0.471155006004805,30.6256529593315,FALSE,"fragile decision process"
174,"Fast Commitment",0.3998,0.471155006004805,101.400385836158,TRUE,"fragile decision process"
175,"Fast Commitment",0.3998,0.471155006004805,69.9370647440742,FALSE,"fragile decision process"
176,"Fast Commitment",0.3998,0.471155006004805,102.687368879535,TRUE,"fragile decision process"
177,"Fast Commitment",0.3998,0.471155006004805,93.7371710882485,TRUE,"fragile decision process"
178,"Fast Commitment",0.3998,0.471155006004805,46.7143369230092,FALSE,"fragile decision process"
179,"Fast Commitment",0.3998,0.471155006004805,82.1146784605152,TRUE,"fragile decision process"
180,"Fast Commitment",0.3998,0.471155006004805,92.2604702036246,TRUE,"fragile decision process"
181,"Fast Commitment",0.3998,0.471155006004805,73.2395477654808,FALSE,"fragile decision process"
182,"Fast Commitment",0.3998,0.471155006004805,112.253009457909,TRUE,"fragile decision process"
183,"Fast Commitment",0.3998,0.471155006004805,97.2188529708553,TRUE,"fragile decision process"
184,"Fast Commitment",0.3998,0.471155006004805,100.846843339788,TRUE,"fragile decision process"
185,"Fast Commitment",0.3998,0.471155006004805,82.5012648021698,TRUE,"fragile decision process"
186,"Fast Commitment",0.3998,0.471155006004805,119.365663822377,TRUE,"fragile decision process"
187,"Fast Commitment",0.3998,0.471155006004805,87.9069280446396,TRUE,"fragile decision process"
188,"Fast Commitment",0.3998,0.471155006004805,95.1641676972826,TRUE,"fragile decision process"
189,"Fast Commitment",0.3998,0.471155006004805,30.3877554695765,FALSE,"fragile decision process"
190,"Fast Commitment",0.3998,0.471155006004805,83.0611531229274,TRUE,"fragile decision process"
191,"Fast Commitment",0.3998,0.471155006004805,79.2424301972409,TRUE,"fragile decision process"
192,"Fast Commitment",0.3998,0.471155006004805,30.6769115664876,FALSE,"fragile decision process"
193,"Fast Commitment",0.3998,0.471155006004805,128.326211791623,TRUE,"fragile decision process"
194,"Fast Commitment",0.3998,0.471155006004805,112.061390854255,TRUE,"fragile decision process"
195,"Fast Commitment",0.3998,0.471155006004805,33.9405768468964,FALSE,"fragile decision process"
196,"Fast Commitment",0.3998,0.471155006004805,75.5825765135389,TRUE,"fragile decision process"
197,"Fast Commitment",0.3998,0.471155006004805,82.0674650777828,TRUE,"fragile decision process"
198,"Fast Commitment",0.3998,0.471155006004805,95.5777150254047,TRUE,"fragile decision process"
199,"Fast Commitment",0.3998,0.471155006004805,86.2498363829334,TRUE,"fragile decision process"
200,"Fast Commitment",0.3998,0.471155006004805,92.6986157077646,TRUE,"fragile decision process"
201,"Fast Commitment",0.3998,0.471155006004805,74.531948542303,FALSE,"fragile decision process"
202,"Fast Commitment",0.3998,0.471155006004805,84.1155694376082,TRUE,"fragile decision process"
203,"Fast Commitment",0.3998,0.471155006004805,62.3984793692177,FALSE,"fragile decision process"
204,"Fast Commitment",0.3998,0.471155006004805,26.7283181546078,FALSE,"fragile decision process"
205,"Fast Commitment",0.3998,0.471155006004805,126.333534952318,TRUE,"fragile decision process"
206,"Fast Commitment",0.3998,0.471155006004805,90.1613032954768,TRUE,"fragile decision process"
207,"Fast Commitment",0.3998,0.471155006004805,85.9069059444664,TRUE,"fragile decision process"
208,"Fast Commitment",0.3998,0.471155006004805,93.8097708949961,TRUE,"fragile decision process"
209,"Fast Commitment",0.3998,0.471155006004805,75.8447466732575,TRUE,"fragile decision process"
210,"Fast Commitment",0.3998,0.471155006004805,101.739208933892,TRUE,"fragile decision process"
211,"Fast Commitment",0.3998,0.471155006004805,103.298531299031,TRUE,"fragile decision process"
212,"Fast Commitment",0.3998,0.471155006004805,129.585511842016,TRUE,"fragile decision process"
213,"Fast Commitment",0.3998,0.471155006004805,82.1035810370811,TRUE,"fragile decision process"
214,"Fast Commitment",0.3998,0.471155006004805,88.3303328688587,TRUE,"fragile decision process"
215,"Fast Commitment",0.3998,0.471155006004805,63.696372977914,FALSE,"fragile decision process"
216,"Fast Commitment",0.3998,0.471155006004805,24.1957012685959,FALSE,"fragile decision process"
217,"Fast Commitment",0.3998,0.471155006004805,87.2311032724423,TRUE,"fragile decision process"
218,"Fast Commitment",0.3998,0.471155006004805,70.9721198786693,FALSE,"fragile decision process"
219,"Fast Commitment",0.3998,0.471155006004805,108.792192491033,TRUE,"fragile decision process"
220,"Fast Commitment",0.3998,0.471155006004805,62.7264329588764,FALSE,"fragile decision process"
221,"Fast Commitment",0.3998,0.471155006004805,82.5731533955785,TRUE,"fragile decision process"
222,"Fast Commitment",0.3998,0.471155006004805,112.144947329501,TRUE,"fragile decision process"
223,"Fast Commitment",0.3998,0.471155006004805,126.173561155994,TRUE,"fragile decision process"
224,"Fast Commitment",0.3998,0.471155006004805,87.7004171530097,TRUE,"fragile decision process"
225,"Fast Commitment",0.3998,0.471155006004805,66.3698683374749,FALSE,"fragile decision process"
226,"Fast Commitment",0.3998,0.471155006004805,50.2606824140404,FALSE,"fragile decision process"
227,"Fast Commitment",0.3998,0.471155006004805,61.0261350435332,FALSE,"fragile decision process"
228,"Fast Commitment",0.3998,0.471155006004805,72.1990227938274,FALSE,"fragile decision process"
229,"Fast Commitment",0.3998,0.471155006004805,114.408808497096,TRUE,"fragile decision process"
230,"Fast Commitment",0.3998,0.471155006004805,86.1347339655213,TRUE,"fragile decision process"
231,"Fast Commitment",0.3998,0.471155006004805,51.2470606293964,FALSE,"fragile decision process"
232,"Fast Commitment",0.3998,0.471155006004805,62.408152628424,FALSE,"fragile decision process"
233,"Fast Commitment",0.3998,0.471155006004805,53.8850428972999,FALSE,"fragile decision process"
234,"Fast Commitment",0.3998,0.471155006004805,88.4379244175275,TRUE,"fragile decision process"
235,"Fast Commitment",0.3998,0.471155006004805,71.396771744163,FALSE,"fragile decision process"
236,"Fast Commitment",0.3998,0.471155006004805,73.4138100337026,FALSE,"fragile decision process"
237,"Fast Commitment",0.3998,0.471155006004805,100.413149171882,TRUE,"fragile decision process"
238,"Fast Commitment",0.3998,0.471155006004805,129.023402620753,TRUE,"fragile decision process"
239,"Fast Commitment",0.3998,0.471155006004805,85.4175809965476,TRUE,"fragile decision process"
240,"Fast Commitment",0.3998,0.471155006004805,84.336162649282,TRUE,"fragile decision process"
241,"Fast Commitment",0.3998,0.471155006004805,108.642585686789,TRUE,"fragile decision process"
242,"Fast Commitment",0.3998,0.471155006004805,80.8152006669006,TRUE,"fragile decision process"
243,"Fast Commitment",0.3998,0.471155006004805,99.009929218854,TRUE,"fragile decision process"
244,"Fast Commitment",0.3998,0.471155006004805,70.9760799099994,FALSE,"fragile decision process"
245,"Fast Commitment",0.3998,0.471155006004805,92.7139713404063,TRUE,"fragile decision process"
246,"Fast Commitment",0.3998,0.471155006004805,108.092764897825,TRUE,"fragile decision process"
247,"Fast Commitment",0.3998,0.471155006004805,116.602303685344,TRUE,"fragile decision process"
248,"Fast Commitment",0.3998,0.471155006004805,129.068340428183,TRUE,"fragile decision process"
249,"Fast Commitment",0.3998,0.471155006004805,47.0392270087317,FALSE,"fragile decision process"
250,"Fast Commitment",0.3998,0.471155006004805,87.0089350082484,TRUE,"fragile decision process"
251,"Fast Commitment",0.3998,0.471155006004805,38.5560089880861,FALSE,"fragile decision process"
252,"Fast Commitment",0.3998,0.471155006004805,69.0178431602656,FALSE,"fragile decision process"
253,"Fast Commitment",0.3998,0.471155006004805,104.267618509534,TRUE,"fragile decision process"
254,"Fast Commitment",0.3998,0.471155006004805,95.7518617877336,TRUE,"fragile decision process"
255,"Fast Commitment",0.3998,0.471155006004805,78.1607949743383,TRUE,"fragile decision process"
256,"Fast Commitment",0.3998,0.471155006004805,81.1447504931664,TRUE,"fragile decision process"
257,"Fast Commitment",0.3998,0.471155006004805,52.723281505068,FALSE,"fragile decision process"
258,"Fast Commitment",0.3998,0.471155006004805,73.4091773642584,FALSE,"fragile decision process"
259,"Fast Commitment",0.3998,0.471155006004805,101.918928248493,TRUE,"fragile decision process"
260,"Fast Commitment",0.3998,0.471155006004805,86.4605024402824,TRUE,"fragile decision process"
261,"Fast Commitment",0.3998,0.471155006004805,98.586445344222,TRUE,"fragile decision process"
262,"Fast Commitment",0.3998,0.471155006004805,71.6640898472983,FALSE,"fragile decision process"
263,"Fast Commitment",0.3998,0.471155006004805,75.7118762510644,TRUE,"fragile decision process"
264,"Fast Commitment",0.3998,0.471155006004805,127.786280689472,TRUE,"fragile decision process"
265,"Fast Commitment",0.3998,0.471155006004805,105.750324126548,TRUE,"fragile decision process"
266,"Fast Commitment",0.3998,0.471155006004805,56.0070203226328,FALSE,"fragile decision process"
267,"Fast Commitment",0.3998,0.471155006004805,73.7688194699303,FALSE,"fragile decision process"
268,"Fast Commitment",0.3998,0.471155006004805,105.87097150769,TRUE,"fragile decision process"
269,"Fast Commitment",0.3998,0.471155006004805,58.1055382547736,FALSE,"fragile decision process"
270,"Fast Commitment",0.3998,0.471155006004805,106.40996566125,TRUE,"fragile decision process"
271,"Fast Commitment",0.3998,0.471155006004805,64.9449991934086,FALSE,"fragile decision process"
272,"Fast Commitment",0.3998,0.471155006004805,82.7641622158978,TRUE,"fragile decision process"
273,"Fast Commitment",0.3998,0.471155006004805,102.270508557492,TRUE,"fragile decision process"
274,"Fast Commitment",0.3998,0.471155006004805,138.729056228801,TRUE,"fragile decision process"
275,"Fast Commitment",0.3998,0.471155006004805,78.3032762245251,TRUE,"fragile decision process"
276,"Fast Commitment",0.3998,0.471155006004805,110.138352060305,TRUE,"fragile decision process"
277,"Fast Commitment",0.3998,0.471155006004805,88.3956737068541,TRUE,"fragile decision process"
278,"Fast Commitment",0.3998,0.471155006004805,93.2667788804313,TRUE,"fragile decision process"
279,"Fast Commitment",0.3998,0.471155006004805,29.5680468864368,FALSE,"fragile decision process"
280,"Fast Commitment",0.3998,0.471155006004805,95.7803071437659,TRUE,"fragile decision process"
281,"Fast Commitment",0.3998,0.471155006004805,107.613948869925,TRUE,"fragile decision process"
282,"Fast Commitment",0.3998,0.471155006004805,91.0095890853053,TRUE,"fragile decision process"
283,"Fast Commitment",0.3998,0.471155006004805,49.5593704050281,FALSE,"fragile decision process"
284,"Fast Commitment",0.3998,0.471155006004805,88.4618574723809,TRUE,"fragile decision process"
285,"Fast Commitment",0.3998,0.471155006004805,67.5960355215813,FALSE,"fragile decision process"
286,"Fast Commitment",0.3998,0.471155006004805,88.0506066067737,TRUE,"fragile decision process"
287,"Fast Commitment",0.3998,0.471155006004805,106.145086846451,TRUE,"fragile decision process"
288,"Fast Commitment",0.3998,0.471155006004805,94.6364639291796,TRUE,"fragile decision process"
289,"Fast Commitment",0.3998,0.471155006004805,71.9390511469914,FALSE,"fragile decision process"
290,"Fast Commitment",0.3998,0.471155006004805,87.7463973539613,TRUE,"fragile decision process"
291,"Fast Commitment",0.3998,0.471155006004805,82.6302320771145,TRUE,"fragile decision process"
292,"Fast Commitment",0.3998,0.471155006004805,93.0307832114316,TRUE,"fragile decision process"
293,"Fast Commitment",0.3998,0.471155006004805,69.742670251869,FALSE,"fragile decision process"
294,"Fast Commitment",0.3998,0.471155006004805,42.8265265888997,FALSE,"fragile decision process"
295,"Fast Commitment",0.3998,0.471155006004805,134.660205152594,TRUE,"fragile decision process"
296,"Fast Commitment",0.3998,0.471155006004805,143.958716033166,TRUE,"fragile decision process"
297,"Fast Commitment",0.3998,0.471155006004805,100.997427586946,TRUE,"fragile decision process"
298,"Fast Commitment",0.3998,0.471155006004805,111.651365987783,TRUE,"fragile decision process"
299,"Fast Commitment",0.3998,0.471155006004805,53.1763591142009,FALSE,"fragile decision process"
300,"Fast Commitment",0.3998,0.471155006004805,66.3765278896374,FALSE,"fragile decision process"
301,"Fast Commitment",0.3998,0.471155006004805,104.015645966697,TRUE,"fragile decision process"
302,"Fast Commitment",0.3998,0.471155006004805,108.682862230974,TRUE,"fragile decision process"
303,"Fast Commitment",0.3998,0.471155006004805,86.8059259675593,TRUE,"fragile decision process"
304,"Fast Commitment",0.3998,0.471155006004805,51.853568590654,FALSE,"fragile decision process"
