"group_id","domain","dissent_ratio","collective_error","social_influence_error_change","review_flag"
70,"Infrastructure",0.285714285714286,0.0303510949784149,-0.00286486415235931,"review"
82,"Healthcare",0.285714285714286,0.0875678649676862,-0.00679652015855942,"review"
96,"AI Governance",0.285714285714286,0.0127919389890166,-0.00142832748127836,"review"
111,"AI Governance",0.285714285714286,0.00829326529150937,0.00148873045316572,"review"
115,"Organizational Strategy",0.285714285714286,0.0084887064068605,0.00495571223711533,"acceptable"
118,"Healthcare",0.285714285714286,0.0128201957450682,-0.000540459782712305,"review"
129,"Organizational Strategy",0.285714285714286,0.0257943040409683,0.00267779962925568,"review"
131,"Organizational Strategy",0.285714285714286,0.0275659665679245,-0.0244270460575556,"acceptable"
132,"Financial Risk",0.285714285714286,0.0152178714856052,0.00339398182538364,"acceptable"
139,"Healthcare",0.285714285714286,0.0309916274274167,0.00264414934770857,"acceptable"
141,"Organizational Strategy",0.285714285714286,0.0404510737457346,0.00337938833818341,"acceptable"
146,"Infrastructure",0.285714285714286,0.0691964970477836,-0.000777432611501094,"review"
153,"Public Policy",0.285714285714286,0.0418679392542736,-0.00633839848707107,"review"
154,"Public Policy",0.285714285714286,0.00952764304280768,-0.00923784918230097,"acceptable"
156,"Healthcare",0.285714285714286,0.030936063954274,0.000756449530530556,"review"
161,"Organizational Strategy",0.285714285714286,0.0021902124472562,-0.000103767148732892,"acceptable"
174,"Public Policy",0.285714285714286,0.0218007448471054,0.00733051817605235,"acceptable"
175,"AI Governance",0.285714285714286,0.0742644494800001,-0.00439296680191814,"acceptable"
181,"Public Policy",0.285714285714286,0.0116133980577423,-0.00162153859488173,"review"
182,"AI Governance",0.285714285714286,0.0670925882575124,-0.0107467873420714,"review"
185,"Healthcare",0.285714285714286,0.00866239962972293,0.00138318575782692,"review"
188,"Infrastructure",0.285714285714286,0.0401723559457872,-0.00707781279915387,"acceptable"
189,"Healthcare",0.285714285714286,0.00364663003301302,-0.00279116917345934,"acceptable"
191,"Financial Risk",0.285714285714286,0.0227294672954302,0.00150213475184174,"acceptable"
200,"Public Policy",0.285714285714286,0.00985716335316378,-0.0207735137032979,"review"
201,"Organizational Strategy",0.285714285714286,0.0385059153113988,-0.00219228306122765,"review"
204,"Infrastructure",0.285714285714286,0.0294532863805218,-0.00297022855715556,"acceptable"
218,"Organizational Strategy",0.285714285714286,0.0608084902150832,-0.0093439022116657,"acceptable"
221,"AI Governance",0.285714285714286,0.0558695450806678,-0.0100546058891858,"acceptable"
226,"Public Policy",0.285714285714286,0.0130113728809828,-0.00507892648236241,"review"
229,"AI Governance",0.285714285714286,0.0436516430520533,0.00348632236639626,"acceptable"
232,"AI Governance",0.285714285714286,0.0352767547905168,0.0104768097141913,"acceptable"
233,"Public Policy",0.285714285714286,0.0142902152689666,-0.00149600535920802,"review"
238,"AI Governance",0.285714285714286,0.0156856680138932,-0.00420712646208132,"review"
1,"Public Policy",0.142857142857143,0.00973658920666698,0.00450844650481957,"review"
2,"AI Governance",0.142857142857143,0.0560211703207694,-0.0102535579442937,"acceptable"
3,"Public Policy",0.142857142857143,0.0100231269487996,0.00508869835906495,"review"
5,"Healthcare",0.142857142857143,0.0693125377087291,-0.000182532210021846,"acceptable"
14,"Infrastructure",0.142857142857143,0.0476482346427019,-0.0024641917038008,"review"
15,"Healthcare",0.142857142857143,0.0336084594512377,-0.00935459444714459,"review"
19,"Public Policy",0.142857142857143,0.0484353328111457,-0.00641012934032614,"acceptable"
21,"Infrastructure",0.142857142857143,0.00824902499263258,-0.00704317574348823,"review"
24,"AI Governance",0.142857142857143,0.0265734449411604,-0.00389644329135791,"review"
25,"Infrastructure",0.142857142857143,2.26558720643477e-05,-0.00348363847717309,"acceptable"
29,"Healthcare",0.142857142857143,0.0070919044861435,-0.00293804951744048,"review"
30,"Public Policy",0.142857142857143,0.00723173906674235,-0.00941613275413355,"review"
37,"Infrastructure",0.142857142857143,0.0301315419763528,0.00887181329314293,"acceptable"
39,"Healthcare",0.142857142857143,0.00799032008984624,-0.00420041048184494,"acceptable"
44,"Healthcare",0.142857142857143,0.0176387219282552,0.00102691375874009,"acceptable"
47,"Public Policy",0.142857142857143,0.0216434857784407,0.00261218893691528,"acceptable"
48,"AI Governance",0.142857142857143,0.0286931380466005,-0.00203653900464768,"acceptable"
50,"Healthcare",0.142857142857143,0.00575980428319678,-0.000668683178909668,"acceptable"
51,"Organizational Strategy",0.142857142857143,0.0686616723163674,-0.00410456348598343,"review"
52,"Organizational Strategy",0.142857142857143,0.0131151033897391,-0.00352063092071758,"review"
55,"Financial Risk",0.142857142857143,0.0395360332762678,-0.00246861332154624,"acceptable"
58,"Healthcare",0.142857142857143,0.0127416460826066,-0.00547786643201742,"acceptable"
59,"Organizational Strategy",0.142857142857143,0.0033905789870321,-0.0180117562955925,"acceptable"
61,"Healthcare",0.142857142857143,0.0356821692403422,-0.000554688713099882,"review"
63,"Public Policy",0.142857142857143,0.0262548452746594,0.00296900817674001,"review"
64,"Public Policy",0.142857142857143,0.0333296294281745,-0.000231622544820564,"review"
65,"Infrastructure",0.142857142857143,0.0167236203236767,0.00173666722281307,"review"
66,"AI Governance",0.142857142857143,0.0348371192039255,-0.00878337228169773,"acceptable"
67,"Healthcare",0.142857142857143,0.00536655128830632,0.00156666778841474,"review"
69,"AI Governance",0.142857142857143,0.044345068729154,-0.0040598201342138,"review"
71,"Infrastructure",0.142857142857143,0.0604707503112386,-0.00585029636201598,"acceptable"
75,"AI Governance",0.142857142857143,0.00620853103590341,-0.00475247798647838,"review"
76,"AI Governance",0.142857142857143,0.0122939562581547,-0.00594230527525835,"review"
81,"Organizational Strategy",0.142857142857143,0.0468852701211696,0.00073680121839903,"review"
85,"Healthcare",0.142857142857143,0.0226305360047874,-0.00453620929789644,"acceptable"
87,"Organizational Strategy",0.142857142857143,0.028435886535619,-0.00120161401982133,"acceptable"
89,"Infrastructure",0.142857142857143,0.0462998519034139,0.00449889846388929,"review"
92,"Healthcare",0.142857142857143,0.00925029532323984,0.00774986125150223,"review"
93,"Healthcare",0.142857142857143,0.0251368777336997,-0.000223385842504031,"review"
95,"AI Governance",0.142857142857143,0.041653158497311,-0.00239671841991063,"review"
97,"Organizational Strategy",0.142857142857143,0.0280116416662294,-0.00272222084858198,"review"
98,"Financial Risk",0.142857142857143,0.00985435437189824,-0.00347029561766249,"acceptable"
101,"AI Governance",0.142857142857143,0.0123796520774318,0.00172240822243452,"review"
105,"Public Policy",0.142857142857143,0.0426760271729476,-0.00725844807708126,"acceptable"
113,"Public Policy",0.142857142857143,0.0172355354637742,-0.0119677457253285,"acceptable"
114,"AI Governance",0.142857142857143,0.0251530251629728,-0.0132385899168497,"review"
119,"Financial Risk",0.142857142857143,0.0171790354077371,0.00301131841770064,"review"
121,"Healthcare",0.142857142857143,0.0164030675630924,-0.00450279143332821,"acceptable"
124,"Public Policy",0.142857142857143,0.0315978007591936,0.00726915836718256,"review"
126,"Public Policy",0.142857142857143,0.0051297597109804,-0.000188133207419394,"review"
127,"Financial Risk",0.142857142857143,0.0208898190839195,-0.000469628329605953,"acceptable"
128,"Public Policy",0.142857142857143,0.00591871278960704,0.00126192674571349,"acceptable"
130,"Organizational Strategy",0.142857142857143,0.0333852425086111,0.000776240771321768,"acceptable"
134,"AI Governance",0.142857142857143,0.0341498222631571,-0.00182581086276545,"review"
135,"Public Policy",0.142857142857143,0.0237801443351008,-0.00243443716251623,"review"
143,"Organizational Strategy",0.142857142857143,0.0276286374291092,0.00875422112829366,"acceptable"
155,"Healthcare",0.142857142857143,0.0518409247772736,-0.00645596722965791,"review"
157,"Public Policy",0.142857142857143,0.00432429844887117,0.00254370415930055,"review"
158,"Infrastructure",0.142857142857143,0.0407652401455084,0.00200336194556727,"acceptable"
162,"Organizational Strategy",0.142857142857143,0.000483584326312347,-0.0112880397743299,"review"
166,"Financial Risk",0.142857142857143,0.0697459395608291,-0.0100921177003849,"review"
169,"Infrastructure",0.142857142857143,0.0296126369662577,-0.00762327824272657,"acceptable"
176,"Financial Risk",0.142857142857143,0.0514121919138877,0.00131055337256902,"review"
178,"Organizational Strategy",0.142857142857143,0.020989688655557,-0.00113813527294071,"review"
179,"Infrastructure",0.142857142857143,0.0595983849298221,-0.0122650855389108,"acceptable"
186,"AI Governance",0.142857142857143,0.0223788914380761,-0.00269074712078476,"acceptable"
193,"Organizational Strategy",0.142857142857143,0.0489627343509795,0.00397969431013512,"acceptable"
194,"Infrastructure",0.142857142857143,0.0255647286668474,-0.00729997666989013,"acceptable"
195,"Infrastructure",0.142857142857143,0.0379958481365129,-0.00365224567272471,"review"
197,"Financial Risk",0.142857142857143,0.00554081058191186,-0.00200596027581806,"acceptable"
199,"Public Policy",0.142857142857143,0.0333997939061055,-0.00477173573668721,"review"
202,"AI Governance",0.142857142857143,0.0236406118957797,-0.000774390472946362,"review"
205,"Public Policy",0.142857142857143,0.0476722007023944,-0.00202297187852285,"review"
207,"Infrastructure",0.142857142857143,0.0411779991369716,-0.00632586162088566,"review"
208,"Public Policy",0.142857142857143,0.0132942425166323,0.00481386599033268,"acceptable"
209,"Public Policy",0.142857142857143,0.0517118856449952,-0.00114088527037107,"acceptable"
210,"Public Policy",0.142857142857143,0.0409262721677983,-0.00702340335109336,"acceptable"
213,"Financial Risk",0.142857142857143,0.0199985421018484,0.00509822057887643,"review"
214,"AI Governance",0.142857142857143,0.0273099664730184,-0.0131133243698178,"review"
222,"Organizational Strategy",0.142857142857143,0.0388298092100653,-0.00287318645953738,"review"
224,"Public Policy",0.142857142857143,0.0217150878581446,-0.00245764015614047,"acceptable"
225,"Public Policy",0.142857142857143,0.037866843704606,-0.00493614252118857,"review"
227,"Financial Risk",0.142857142857143,0.0279548903660964,-0.00188059490654113,"review"
228,"Healthcare",0.142857142857143,0.042351497632107,-0.00172505248638394,"review"
236,"Organizational Strategy",0.142857142857143,0.0116416197348707,-0.0113680459907901,"review"
237,"Public Policy",0.142857142857143,0.0334443618888882,0.00394376694571008,"review"
4,"Public Policy",0,0.0311788460012982,-0.00469895064466208,"review"
6,"Infrastructure",0,0.0245130467658622,0.00220995610782362,"acceptable"
7,"Healthcare",0,0.0130400820093675,0.00199822412896172,"acceptable"
9,"Public Policy",0,0.0134181555245361,-0.000170182755526826,"acceptable"
10,"Infrastructure",0,0.031989374285196,-0.000428290475940063,"acceptable"
12,"AI Governance",0,0.0257269400400647,-0.00200161849251101,"review"
17,"Financial Risk",0,0.00439249517466711,0.00209284146563871,"acceptable"
18,"Public Policy",0,0.0234320441210121,-0.00255380240528802,"acceptable"
22,"AI Governance",0,0.00644350048174436,0.0061674223859437,"review"
23,"AI Governance",0,0.0256238171568418,-0.00294428462843876,"acceptable"
26,"Healthcare",0,0.00510743908102029,-0.0050768571916443,"review"
27,"Infrastructure",0,0.0125843936119113,-0.000724086087689924,"acceptable"
31,"Healthcare",0,0.00371585630237836,-0.0047480456839426,"review"
32,"Organizational Strategy",0,0.064203881114238,-0.00586103278073463,"review"
33,"Financial Risk",0,0.034598575647492,-0.00193484833252389,"review"
34,"Organizational Strategy",0,0.0393257713682244,-0.00694303107662175,"acceptable"
35,"Healthcare",0,0.00912385664370274,-0.0061643093074385,"acceptable"
40,"AI Governance",0,0.00904379447482762,0.000168301502993351,"review"
42,"AI Governance",0,0.0295793418326094,-0.00110831959221502,"review"
43,"Infrastructure",0,0.00215676144657367,-0.00486540617943398,"acceptable"
45,"Healthcare",0,0.0254409394605159,-0.00122197265630447,"acceptable"
46,"Financial Risk",0,0.0140217564151326,0.00102133089602452,"acceptable"
49,"Healthcare",0,0.0191165350375171,-0.00437592248485719,"review"
54,"Infrastructure",0,0.0107288902491618,-0.00134323601883846,"review"
68,"Public Policy",0,0.026036298116706,0.00398370528374514,"review"
72,"Public Policy",0,0.0544933428404264,-0.00164018488428086,"review"
73,"Financial Risk",0,0.00447284069380904,0.000818916045395857,"review"
77,"Infrastructure",0,0.00849434763451218,0.00324916511353823,"acceptable"
79,"AI Governance",0,0.000103252143140498,-0.00679763685080581,"acceptable"
80,"Infrastructure",0,0.0122709526669753,-0.00388605812168785,"review"
83,"Healthcare",0,0.0320710940972347,0.000342802439498691,"review"
86,"AI Governance",0,0.0110818888323675,0.00352819102273955,"review"
88,"AI Governance",0,0.0260043189614146,-0.000458470527892829,"acceptable"
90,"Public Policy",0,0.00461342362717476,0.00113123501377044,"acceptable"
94,"Financial Risk",0,0.0843738998043785,-7.80343158838237e-05,"acceptable"
99,"Organizational Strategy",0,0.0144941704665039,0.000202950696401638,"acceptable"
100,"Infrastructure",0,0.00590036207956529,-0.00409041408357769,"review"
102,"Public Policy",0,0.0399557079854576,-0.00108041463182457,"review"
103,"Infrastructure",0,0.0252101801745232,-0.00520507516544205,"review"
104,"Public Policy",0,0.000290018258258695,-0.000663780498423305,"review"
106,"AI Governance",0,0.0222756453823635,-0.00143941673621806,"review"
107,"Organizational Strategy",0,0.00917803169999803,0.000733693859180373,"review"
108,"Financial Risk",0,0.0158674959819232,-0.000224890433317415,"review"
109,"Public Policy",0,0.022215970140244,-0.0126818551812794,"acceptable"
110,"Healthcare",0,0.00820596418942976,-0.000171209695570385,"review"
112,"Organizational Strategy",0,0.005348973464191,-0.000468072770988565,"acceptable"
116,"AI Governance",0,0.00113306521994916,0.000836443960315791,"acceptable"
117,"Public Policy",0,0.0127844420861183,-0.000345349268190964,"acceptable"
122,"Public Policy",0,0.0261621305039682,-0.00324773957865798,"review"
123,"Financial Risk",0,0.0221525142735014,-0.0032391503674073,"acceptable"
125,"AI Governance",0,0.0132615820353589,0.000145081905627231,"review"
133,"Organizational Strategy",0,0.0481070485225163,-0.00108881720333276,"review"
136,"Organizational Strategy",0,0.0161233221510371,0.0160346026946284,"acceptable"
138,"Healthcare",0,0.0359801286057195,-0.00297044569210964,"review"
140,"Organizational Strategy",0,0.0340118257859611,-0.00937965700321564,"review"
142,"Organizational Strategy",0,0.00375100987791882,-0.000583684645472343,"acceptable"
144,"Organizational Strategy",0,0.0338643427205756,-0.000948136140373534,"review"
147,"Healthcare",0,0.0122827942937654,-0.000395637001564808,"review"
148,"Healthcare",0,0.0345397107496931,-0.00039447328111164,"review"
149,"Infrastructure",0,0.0137056535232848,0.00271392818202104,"acceptable"
150,"Organizational Strategy",0,0.00282165618866137,-0.00332340929049779,"review"
151,"Infrastructure",0,0.0476694769118775,0.0123128880513594,"review"
152,"Healthcare",0,0.0125760381609795,0.000209376655976534,"review"
160,"AI Governance",0,0.00539110067562343,1.61235175437091e-05,"acceptable"
164,"Infrastructure",0,0.0157434289394269,-0.00806225580917047,"review"
165,"Healthcare",0,0.0200850557309715,-0.00539413654808429,"acceptable"
167,"Healthcare",0,0.0421844111128138,0.00515448928632201,"review"
168,"Public Policy",0,0.0252118249637309,-0.0100453900689829,"acceptable"
170,"Organizational Strategy",0,0.0229407542463822,-0.00188342412396314,"review"
171,"AI Governance",0,0.032528999352579,-0.00161267527435233,"review"
172,"Healthcare",0,0.00554081171723897,0.00259719081691878,"acceptable"
173,"Public Policy",0,0.0349766287943932,-0.0137930703956187,"acceptable"
177,"Organizational Strategy",0,0.0211469323725326,-0.00190590192697693,"review"
180,"Healthcare",0,0.0328279208134661,-0.00522677249772063,"acceptable"
183,"Financial Risk",0,0.0596744952403266,-0.00724121086436524,"acceptable"
184,"Organizational Strategy",0,0.0132543951307362,0.00217230923284972,"acceptable"
187,"Financial Risk",0,0.026629750736765,0.00303589252024994,"acceptable"
190,"Public Policy",0,0.0220342449194509,7.58026892214714e-05,"acceptable"
192,"Financial Risk",0,0.0201961284205364,-0.000746900102989834,"acceptable"
196,"Infrastructure",0,0.0100945895067268,-0.000162347145830188,"review"
198,"Public Policy",0,0.013898632361809,0.0030594309545916,"acceptable"
203,"Organizational Strategy",0,0.0398736079970963,-0.00365321580282213,"acceptable"
206,"AI Governance",0,0.0475816515985015,-0.0023358220393988,"review"
211,"Infrastructure",0,0.00832929278840433,-0.00396403913812099,"review"
212,"Healthcare",0,0.0198166681178321,-0.00576973646226631,"acceptable"
216,"Infrastructure",0,0.0119310157343665,-0.00403826384354278,"review"
219,"Financial Risk",0,0.00938362816551852,-0.00179535529021133,"review"
220,"Infrastructure",0,0.0507670065458851,0.000562678989408205,"review"
223,"Healthcare",0,0.00278904643004241,0.00223933976882829,"acceptable"
230,"Infrastructure",0,0.0179147171942553,0.00529238953877853,"acceptable"
231,"Infrastructure",0,0.0222653159822301,-0.00276955502897014,"review"
234,"Infrastructure",0,0.0317519363926678,0.00164171904378219,"review"
235,"Public Policy",0,0.0143137709115849,-0.000640409551096233,"review"
239,"Organizational Strategy",0,0.00655049669194085,-0.000189676521326954,"review"
240,"Financial Risk",0,0.00217341604597771,-0.00269490429566105,"acceptable"
