"group_id","domain","member_id","expertise","status","independent_estimate","influenced_estimate","influence_weight","true_value"
15,"Healthcare",1,0.748584715579636,0.9,0.251934477790145,0.267309704938875,0.184826232939034,0.292240782047156
15,"Healthcare",2,0.45237063493114,0.439108790596947,0.355758145055573,0.35196290538455,0.108559438455612,0.292240782047156
15,"Healthcare",3,0.673113288718741,0.575550647440832,0.412589135941602,0.398300367638721,0.159206763399364,0.292240782047156
15,"Healthcare",4,0.790027867886238,0.512668508838397,0.226699626252973,0.246734329384746,0.18199224631855,0.292240782047156
15,"Healthcare",5,0.36687136098044,0.207882841653191,0.509796683206239,0.477559078105846,0.0836108201534335,0.292240782047156
15,"Healthcare",6,0.737889211415313,0.812776848871727,0.370269963855661,0.363795196981172,0.179962805057379,0.292240782047156
15,"Healthcare",7,0.373571481090039,0.770537738874555,0.219378819516576,0.24076526918486,0.101841693676628,0.292240782047156
16,"Healthcare",1,0.657689799601212,0.9,0.406662985050735,0.388468979468244,0.162923047481327,0.381874352623709
16,"Healthcare",2,0.698332456336357,0.256686657317914,0.413675941417864,0.392518238140742,0.15318806805473,0.381874352623709
16,"Healthcare",3,0.460162978561129,0.670878809387796,0.16479622263819,0.248815881114635,0.115158420928996,0.381874352623709
16,"Healthcare",4,0.314968269784003,0.460846522252541,0.511242694869503,0.448852970866785,0.0788693450343694,0.381874352623709
16,"Healthcare",5,0.484739215159789,0.577415611909237,0.35156626008483,0.356656305937264,0.11764546003089,0.381874352623709
16,"Healthcare",6,0.828380244306754,0.476370123762172,0.305776923429813,0.330217688776124,0.186585672300357,0.381874352623709
16,"Healthcare",7,0.767296950391028,0.893107936962042,0.391554322831899,0.379745286019039,0.185629986169331,0.381874352623709
17,"Financial Risk",1,0.649693099048454,0.9,0.529788332001749,0.54626064515925,0.146007492891263,0.567134444671683
17,"Financial Risk",2,0.769778303953353,0.930006914841942,0.521203766073662,0.541242857507991,0.166204539934285,0.567134444671683
17,"Financial Risk",3,0.78895332752727,0.804885650414508,0.670337900680531,0.628413650449687,0.162959767740505,0.567134444671683
17,"Financial Risk",4,0.351340414828155,0.905189229757525,0.508130651930472,0.533601456502894,0.0997989906939226,0.567134444671683
17,"Financial Risk",5,0.773949037783313,0.333535177458543,0.55640872294572,0.561820601255961,0.137149118296522,0.567134444671683
17,"Financial Risk",6,0.856514452723786,0.588008986483328,0.600689296704642,0.587703158167923,0.162681361258598,0.567134444671683
17,"Financial Risk",7,0.762994828692172,0.127830665919464,0.599480018328204,0.586996319621274,0.125198729184904,0.567134444671683
18,"Public Policy",1,0.783923251228407,0.918913520744536,0.848586524201361,0.846191935566872,0.153030163678101,0.807840678526554
18,"Public Policy",2,0.923495489289053,0.610121929005254,0.823111088120688,0.824849507156704,0.156113078240908,0.807840678526554
18,"Public Policy",3,0.947255121718626,0.266649162431713,0.822389755852588,0.824245200237556,0.1417580653825,0.807840678526554
18,"Public Policy",4,0.937230062391609,0.161437600990757,0.817836517850464,0.820430656855961,0.135020593945771,0.807840678526554
18,"Public Policy",5,0.667878249648493,0.44649805201916,0.930517722581504,0.914831025019554,0.113170771158406,0.807840678526554
18,"Public Policy",6,0.895400360471103,0.111020536371507,0.792250817776705,0.798995853132916,0.126784181165615,0.807840678526554
18,"Public Policy",7,0.931553890765645,0.940917698456906,0.80209324898667,0.807241497400417,0.174123146428698,0.807840678526554
19,"Public Policy",1,0.466597360395826,0.9,0.464840665354344,0.474341169895029,0.152512385128661,0.432960094301961
19,"Public Policy",2,0.483583867456764,0.261123664188199,0.483989679058451,0.485568295754751,0.086375596336976,0.432960094301961
19,"Public Policy",3,0.491206836898345,0.585791474953294,0.637534674909032,0.575592200911557,0.121951929491403,0.432960094301961
19,"Public Policy",4,0.789500288909767,0.672384474042337,0.381462346931324,0.4254562043625,0.16728217879199,0.432960094301961
19,"Public Policy",5,0.573578283854295,0.428632266877685,0.571315875813242,0.536767914542771,0.115142512173923,0.432960094301961
19,"Public Policy",6,0.74564941120334,0.921701539598871,0.470536004018806,0.477680364539082,0.188588481149427,0.432960094301961
19,"Public Policy",7,0.917639034439344,0.535248521307949,0.404959649088833,0.439232745168342,0.168146916927619,0.432960094301961
20,"Financial Risk",1,0.458840748143848,0.9,0.522526833862223,0.568285838333489,0.164049965627187,0.747304667590652
20,"Financial Risk",2,0.422320894466247,0.364024499955121,0.865858624124102,0.840495604860352,0.120189370024816,0.747304667590652
20,"Financial Risk",3,0.47196547241183,0.466104048187844,0.8319023089671,0.813573423800597,0.138250882259988,0.747304667590652
20,"Financial Risk",4,0.430411671486218,0.381902981956955,0.921526896541468,0.88463205789934,0.123215330358574,0.747304667590652
20,"Financial Risk",5,0.414016412466299,0.302497950091492,0.721471603636437,0.72601871034826,0.114219284217132,0.747304667590652
20,"Financial Risk",6,0.882558791863266,0.417170183116104,0.768838094338183,0.763573116147049,0.228378423821188,0.747304667590652
20,"Financial Risk",7,0.3403248225688,0.517092650826089,0.571830590936436,0.607376201016862,0.111696743691114,0.747304667590652
21,"Infrastructure",1,0.581694096943829,0.9,0.75023311577496,0.734081691671456,0.147421464506825,0.669565989333205
21,"Infrastructure",2,0.371490640600678,0.213238889770582,0.798627468283656,0.770519813207104,0.0666740577523626,0.669565989333205
21,"Infrastructure",3,0.707270108535886,0.53741039551096,0.513149385582754,0.555571486925643,0.136926828743236,0.669565989333205
21,"Infrastructure",4,0.71096726328833,0.680302372795995,0.779444294487587,0.756076003506478,0.148288119145099,0.669565989333205
21,"Infrastructure",5,0.863302098005079,0.632754172640853,0.683279602444255,0.683669605766505,0.165370247497528,0.669565989333205
21,"Infrastructure",6,0.735714382177684,0.926277464837767,0.636403621334722,0.64837472923179,0.170342918803231,0.669565989333205
21,"Infrastructure",7,0.850352579087485,0.650720988027751,0.632869842577346,0.645714000176303,0.164976363551719,0.669565989333205
22,"AI Governance",1,0.743431393476203,0.9,0.770408049363175,0.737112266797468,0.177011670894607,0.687978393048979
22,"AI Governance",2,0.802696578612085,0.443231505248696,0.692604208620211,0.690630797866265,0.13629394495259,0.687978393048979
22,"AI Governance",3,0.70857730662683,0.927671137824655,0.79697523907265,0.752984002579124,0.175960825834401,0.687978393048979
22,"AI Governance",4,0.369382924563251,0.939375542104244,0.630706197822507,0.653651769089244,0.139011805482213,0.687978393048979
22,"AI Governance",5,0.858677073824219,0.55438752095215,0.671762495750798,0.678179568981394,0.154123856072037,0.687978393048979
22,"AI Governance",6,0.9029449480935,0.117744203540497,0.683325980909278,0.685087811183806,0.11380657220093,0.687978393048979
22,"AI Governance",7,0.60936890571611,0.339598245127127,0.568134033133631,0.61626998817495,0.103791324563221,0.687978393048979
23,"AI Governance",1,0.633657071983907,0.9,0.907489122597077,0.894856888833466,0.180139892294385,0.800592493917793
23,"AI Governance",2,0.594177270622458,0.57143344724318,0.790453052967331,0.796695513379162,0.141372251603045,0.800592493917793
23,"AI Governance",3,0.578195075748954,0.155854392750189,0.948988901330076,0.929663896402738,0.0971157122877712,0.800592493917793
23,"AI Governance",4,0.667136840685271,0.586579662107397,0.77997622077987,0.787908305630486,0.153169882902118,0.800592493917793
23,"AI Governance",5,0.330208166874945,0.527601086103823,0.793239793413106,0.799032829354116,0.0997967582749116,0.800592493917793
23,"AI Governance",6,0.727573149185628,0.48669786270475,0.810194752553448,0.813253420623565,0.151578017097955,0.800592493917793
23,"AI Governance",7,0.757426127779763,0.694931283814367,0.773782326280608,0.782713315697982,0.176827485539815,0.800592493917793
24,"AI Governance",1,0.875241659930907,0.9,0.14517399355901,0.205480450562506,0.207443467977051,0.201545769430231
24,"AI Governance",2,0.846505266684107,0.348339434224181,0.1802910766748,0.21621077318876,0.175781320964094,0.201545769430231
24,"AI Governance",3,0.357970614684746,0.192661361733917,0.301943168926587,0.253382601888668,0.0764933106202363,0.201545769430231
24,"AI Governance",4,0.509548276872374,0.843941655184608,0.363238029065387,0.272111766336975,0.135999724217108,0.201545769430231
24,"AI Governance",5,0.623536563874222,0.688518590573221,0.183082888439945,0.217063834955109,0.150039591916486,0.201545769430231
24,"AI Governance",6,0.421023985219654,0.825603018864058,0.21147681410747,0.225739839793946,0.118478195292169,0.201545769430231
24,"AI Governance",7,0.491367451380938,0.910833868233021,0.238903632866048,0.234120336913282,0.135764389012855,0.201545769430231
25,"Infrastructure",1,0.586066623183433,0.9,0.442646093839355,0.385993301840194,0.191065515563333,0.30427944471594
25,"Infrastructure",2,0.635860604443587,0.615515836549457,0.269599922008907,0.282048034939171,0.154101705873979,0.30427944471594
25,"Infrastructure",3,0.826152407203335,0.67804004366044,0.264846656446942,0.279192846336825,0.182286001138966,0.30427944471594
25,"Infrastructure",4,0.880909916968085,0.275900153745897,0.274560087005872,0.28502750376549,0.128476763420087,0.30427944471594
25,"Infrastructure",5,0.546723630989436,0.92960775536485,0.282231362513382,0.289635480767609,0.191507194635889,0.30427944471594
25,"Infrastructure",6,0.337235965603031,0.12342764842324,0.301011200335357,0.300916142073863,0.0518085710555879,0.30427944471594
25,"Infrastructure",7,0.524725876853336,0.328715760691557,0.270516730417099,0.282598742843764,0.100754248312159,0.30427944471594
26,"Healthcare",1,0.679547912010457,0.9,0.411349758254239,0.439406734995608,0.180661749813957,0.45952741834335
26,"Healthcare",2,0.305184076563455,0.182862242707051,0.487383085626975,0.478887735636149,0.0754245689297923,0.45952741834335
26,"Healthcare",3,0.673857677262276,0.920233463635668,0.465842850924185,0.467702771759332,0.179865445471145,0.45952741834335
26,"Healthcare",4,0.399944934761152,0.121281678741798,0.554742347630901,0.51386464850077,0.0957904206952585,0.45952741834335
26,"Healthcare",5,0.597608715610113,0.862153753940947,0.414047325286847,0.440807471349289,0.160701201750148,0.45952741834335
26,"Healthcare",6,0.709453314740676,0.596822522114962,0.450249798482963,0.459605936664875,0.179768186129114,0.45952741834335
26,"Healthcare",7,0.477711664175149,0.663150847994257,0.504366836105995,0.487706703406083,0.127788427210584,0.45952741834335
27,"Infrastructure",1,0.818254670093302,0.9,0.605249110255654,0.63208419294151,0.183199104164863,0.638957725267392
27,"Infrastructure",2,0.434453812090214,0.500597740488593,0.630721691945365,0.643018257522448,0.0982843243539325,0.638957725267392
27,"Infrastructure",3,0.551742831338197,0.890086625469849,0.669650507556044,0.659728388797383,0.136163664287186,0.638957725267392
27,"Infrastructure",4,0.61754597176332,0.223662393668201,0.629484396269351,0.64248715035035,0.117940198694211,0.638957725267392
27,"Infrastructure",5,0.501478672912344,0.448657316435128,0.711204704510043,0.67756546077692,0.107685083433321,0.638957725267392
27,"Infrastructure",6,0.935239820333663,0.169807150831912,0.636580409507565,0.645533102580828,0.171079026539628,0.638957725267392
27,"Infrastructure",7,0.83450072723208,0.891240488376934,0.682972614724928,0.665446881799511,0.185648598526859,0.638957725267392
28,"Financial Risk",1,0.655509334558155,0.9,0.480808080500425,0.486947505664567,0.181272947035461,0.512241810606793
28,"Financial Risk",2,0.324431186669972,0.832729768997524,0.805995920472809,0.655468706498405,0.128368372517625,0.512241810606793
28,"Financial Risk",3,0.791180999821518,0.449414625298232,0.533385914976332,0.514194772363946,0.155234080560787,0.512241810606793
28,"Financial Risk",4,0.868237345863599,0.690366531163454,0.479391443778891,0.48621336590867,0.190031245734812,0.512241810606793
28,"Financial Risk",5,0.376635412976611,0.371206039586104,0.267567922140373,0.376440644289044,0.0895927243866671,0.512241810606793
28,"Financial Risk",6,0.460267003870103,0.47905541631626,0.465548779747696,0.479039720161416,0.112023913201348,0.512241810606793
28,"Financial Risk",7,0.465843605180271,0.786424676096067,0.422162335781406,0.456555682511883,0.1434767165633,0.512241810606793
29,"Healthcare",1,0.801863441965543,0.9,0.536998297831977,0.551034549412398,0.203334306660989,0.5469887074898
29,"Healthcare",2,0.318434200750198,0.905219697789289,0.803612978330202,0.630726015437718,0.0956419550546958,0.5469887074898
29,"Healthcare",3,0.71872039292939,0.751540999044664,0.444896097357898,0.523505084919965,0.180751931105158,0.5469887074898
29,"Healthcare",4,0.619597180653363,0.915090870449785,0.609271518189121,0.572637106607932,0.163088090089749,0.5469887074898
29,"Healthcare",5,0.472941775305662,0.857709472835995,0.510577052752419,0.543137205760242,0.128814850674556,0.5469887074898
29,"Healthcare",6,0.521841155190486,0.943041078350507,0.534858589771407,0.550394987960289,0.142042448884651,0.5469887074898
29,"Healthcare",7,0.344767818879336,0.346546647080686,0.458916096220662,0.527695680355142,0.0863264175302013,0.5469887074898
30,"Public Policy",1,0.526256119797472,0.9,0.374745418889805,0.376299470275213,0.114290335816612,0.406017602235079
30,"Public Policy",2,0.949438133602962,0.142781626281794,0.403684831191047,0.40216363806292,0.172450398234115,0.406017602235079
30,"Public Policy",3,0.384393277135678,0.807513116998598,0.252198746730714,0.266775211193704,0.0869018963451806,0.406017602235079
30,"Public Policy",4,0.654438606416807,0.210407771926839,0.424537639183413,0.420800523952142,0.121420227350691,0.406017602235079
30,"Public Policy",5,0.840883347846102,0.426059448486194,0.409455275022263,0.407320886106057,0.159559950216487,0.406017602235079
30,"Public Policy",6,0.929465661558788,0.714484130532946,0.429634511311626,0.42535577733961,0.181918079268113,0.406017602235079
30,"Public Policy",7,0.898134428390767,0.149426746321842,0.431331690570551,0.426872605969774,0.163459112768801,0.406017602235079
31,"Healthcare",1,0.590614686382469,0.9,0.691171802052768,0.69325933177331,0.192036426720381,0.729592433618382
31,"Healthcare",2,0.340127060492523,0.17351286932826,0.670850475382691,0.674354093373895,0.0732172921184368,0.729592433618382
31,"Healthcare",3,0.797152000677306,0.104777874308638,0.7230872546074,0.722950761322493,0.138875203755948,0.729592433618382
31,"Healthcare",4,0.459388275875244,0.47371152912965,0.81516186343033,0.808609166336647,0.124835922093889,0.729592433618382
31,"Healthcare",5,0.376509024773259,0.266174071945716,0.662230490172648,0.666334790400175,0.0890814447332014,0.729592433618382
31,"Healthcare",6,0.823281554633286,0.149324711505324,0.748096773383608,0.746217495940518,0.147883828761805,0.729592433618382
31,"Healthcare",7,0.938865920843091,0.773843859531917,0.737301062394979,0.736174082277386,0.234069881816338,0.729592433618382
32,"Organizational Strategy",1,0.539844549936242,0.9,0.432230021080525,0.44414854603068,0.161552083998088,0.389942688809242
32,"Organizational Strategy",2,0.370021653478034,0.155880591156892,0.525666856043228,0.497494444933753,0.0684486093998856,0.389942688809242
32,"Organizational Strategy",3,0.608965985127725,0.188333624135703,0.529754536808893,0.499828224807185,0.10639379121634,0.389942688809242
32,"Organizational Strategy",4,0.904779203794897,0.897400796983857,0.412832439565055,0.433073883421427,0.214720483283208,0.389942688809242
32,"Organizational Strategy",5,0.491869089030661,0.898296381812543,0.522008060942375,0.495405528783767,0.154374802212204,0.389942688809242
32,"Organizational Strategy",6,0.594764265953563,0.874223910365254,0.421238411267282,0.437873105449743,0.167225195698333,0.389942688809242
32,"Organizational Strategy",7,0.730068757303525,0.222876988677308,0.376322893222145,0.412229485502948,0.127285034191941,0.389942688809242
33,"Financial Risk",1,0.676036162802484,0.9,0.49064756744109,0.493234653007083,0.172978967886305,0.465935859363526
33,"Financial Risk",2,0.629035429586656,0.774315611144993,0.430710990054673,0.446414703994326,0.157600363710733,0.465935859363526
33,"Financial Risk",3,0.667313820763957,0.447499664418865,0.550118493579529,0.539690854728308,0.147328121514864,0.465935859363526
33,"Financial Risk",4,0.335576050460804,0.368482646357734,0.46059582930907,0.469759491287142,0.0817072983822238,0.465935859363526
33,"Financial Risk",5,0.760972481837962,0.520518475747667,0.458794598467401,0.468352445041852,0.168548291155397,0.465935859363526
33,"Financial Risk",6,0.695665163826197,0.651590503484476,0.529181498560496,0.523335749348306,0.163418440024863,0.465935859363526
33,"Financial Risk",7,0.398393180593848,0.652383098204155,0.597236005992535,0.576497085997776,0.108418517325614,0.465935859363526
34,"Organizational Strategy",1,0.782883832685184,0.9,0.285869733418655,0.249247660385922,0.227884108109489,0.259096899977885
34,"Organizational Strategy",2,0.820730379188899,0.131824119621888,0.23569607285784,0.224230384113312,0.116865920538806,0.259096899977885
34,"Organizational Strategy",3,0.404538505664095,0.631895705487113,0.104447580764602,0.1587880833053,0.142838211108986,0.259096899977885
34,"Organizational Strategy",4,0.49040645636851,0.628657923766877,0.293585113861202,0.253094655042522,0.152504794132091,0.259096899977885
