"group_id","domain","true_value","independent_group_estimate","influenced_group_estimate","independent_error","collective_error","social_influence_error_change","dissent_ratio","influence_concentration","consensus_pressure","authority_concentration","shared_information","unique_information","hidden_profile_risk","evidence_diversity","review_flag"
14,"Infrastructure",0.45595499946503,0.405842573118527,0.408306764822328,0.0501124263465027,0.0476482346427019,-0.0024641917038008,0.142857142857143,0.180453331922496,0.679947368009016,0.202836796548218,6,3,0.333333333333333,0.636514168294813,"review"
206,"AI Governance",0.39850956320297,0.348592089565069,0.350927911604468,0.0499174736379003,0.0475816515985015,-0.0023358220393988,0,0.190399481580998,0.650875120190904,0.191280712629668,6,10,0.625,0.661563238157982,"review"
81,"Organizational Strategy",0.309678688202985,0.355827157105755,0.356563958324154,0.0461484689027705,0.0468852701211696,0.00073680121839903,0.142857142857143,0.196215817356468,0.388685620715842,0.460666786669753,5,8,0.615384615384615,0.666278442414676,"review"
89,"Infrastructure",0.827416135114618,0.785615181675093,0.781116283211204,0.0418009534395246,0.0462998519034139,0.00449889846388929,0.142857142857143,0.208675836560467,0.133070550928824,0.154048298974521,6,6,0.5,0.693147180559945,"review"
13,"Organizational Strategy",0.479716593865305,0.439220470471782,0.435237386576649,0.0404961233935232,0.0444792072886557,0.00398308389513258,0.285714285714286,0.192643559482855,0.686333260592073,0.497525618085638,11,10,0.476190476190476,0.692012964831874,"review"
69,"AI Governance",0.330969297036063,0.379374185899431,0.375314365765217,0.0484048888633678,0.044345068729154,-0.0040598201342138,0.142857142857143,0.195657614153529,0.442452444368973,0.153154810681008,4,10,0.714285714285714,0.598269588585257,"review"
228,"Healthcare",0.261794374207966,0.305870924326457,0.304145871840073,0.044076550118491,0.042351497632107,-0.00172505248638394,0.142857142857143,0.182003565865619,0.634576700511388,0.10550452049356,10,4,0.285714285714286,0.598269588585257,"review"
167,"Healthcare",0.519097338954452,0.556127260780944,0.561281750067266,0.0370299218264918,0.0421844111128138,0.00515448928632201,0,0.213640537444573,0.321838198718615,0.49815968205221,5,5,0.5,0.693147180559945,"review"
153,"Public Policy",0.455386206996627,0.407179869255282,0.413518267742354,0.0482063377413447,0.0418679392542736,-0.00633839848707107,0.285714285714286,0.221087840960276,0.397470926376991,0.482760239299387,8,8,0.5,0.693147180559945,"review"
95,"AI Governance",0.609971998562105,0.565922121644883,0.568318840064794,0.0440498769172216,0.041653158497311,-0.00239671841991063,0.142857142857143,0.180780782669575,0.491699946904555,0.387502033752389,9,10,0.526315789473684,0.691761498852418,"review"
207,"Infrastructure",0.537070247915108,0.48956638715725,0.495892248778136,0.0475038607578572,0.0411779991369716,-0.00632586162088566,0.142857142857143,0.173031084192557,0.13201010983903,0.166812392324209,4,5,0.555555555555556,0.686961576597323,"review"
102,"Public Policy",0.450839664216619,0.409803541599337,0.410883956231161,0.0410361226172822,0.0399557079854576,-0.00108041463182457,0,0.204096219964332,0.614104770496488,0.561130627081729,12,2,0.142857142857143,0.410116318288409,"review"
222,"Organizational Strategy",0.373238375969231,0.331535380299628,0.334408566759166,0.0417029956696027,0.0388298092100653,-0.00287318645953738,0.142857142857143,0.184981589667957,0.618315776833333,0.368660040921532,7,7,0.5,0.693147180559945,"review"
201,"Organizational Strategy",0.786823767633177,0.746125569260551,0.748317852321778,0.0406981983726264,0.0385059153113988,-0.00219228306122765,0.285714285714286,0.193093593063082,0.238517979276367,0.562980694836006,9,10,0.526315789473684,0.691761498852418,"review"
195,"Infrastructure",0.537714292795863,0.5793623866051,0.575710140932376,0.0416480938092376,0.0379958481365129,-0.00365224567272471,0.142857142857143,0.197275505431309,0.367918068589643,0.367634527757764,8,10,0.555555555555556,0.686961576597323,"review"
225,"Public Policy",0.714765467646066,0.757568453871861,0.752632311350672,0.0428029862257946,0.037866843704606,-0.00493614252118857,0.142857142857143,0.185188733413309,0.156183549226262,0.290133820171468,4,10,0.714285714285714,0.598269588585257,"review"
138,"Healthcare",0.502680576348212,0.463730002050383,0.466700447742492,0.0389505742978291,0.0359801286057195,-0.00297044569210964,0,0.170698904584632,0.650730762956664,0.512081398186274,8,10,0.555555555555556,0.686961576597323,"review"
61,"Healthcare",0.453514881944284,0.417278023990842,0.417832712703942,0.0362368579534421,0.0356821692403422,-0.000554688713099882,0.142857142857143,0.193926724416079,0.618963665422052,0.320887074945495,11,2,0.153846153846154,0.429323021930616,"review"
33,"Financial Risk",0.465935859363526,0.502469283343542,0.500534435011018,0.0365334239800159,0.034598575647492,-0.00193484833252389,0,0.172978967886305,0.218841798207723,0.222926673968323,6,8,0.571428571428571,0.682908104700472,"review"
148,"Healthcare",0.399498143245,0.434432327275805,0.434037853994693,0.0349341840308047,0.0345397107496931,-0.00039447328111164,0,0.187952299917269,0.11454769000411,0.453509164298885,5,8,0.615384615384615,0.666278442414676,"review"
134,"AI Governance",0.798864355951082,0.834839989077004,0.833014178214239,0.0359756331259226,0.0341498222631571,-0.00182581086276545,0.142857142857143,0.233576932868956,0.737334086117335,0.539301311736926,6,9,0.6,0.673011667009257,"review"
78,"Organizational Strategy",0.732070248399395,0.699536177965796,0.697949914436347,0.0325340704335989,0.0341203339630479,0.00158626352944902,0.428571428571429,0.168599610470851,0.648062477912754,0.448776683444157,4,3,0.428571428571429,0.682908104700472,"review"
140,"Organizational Strategy",0.725017345859669,0.768408828648846,0.75902917164563,0.0433914827891767,0.0340118257859611,-0.00937965700321564,0,0.253085995901642,0.306606365018524,0.162348426901735,9,9,0.5,0.693147180559945,"review"
144,"Organizational Strategy",0.457955802930519,0.492768281791468,0.491820145651095,0.0348124788609491,0.0338643427205756,-0.000948136140373534,0,0.191966868220472,0.715142128267325,0.161473350273445,4,5,0.555555555555556,0.686961576597323,"review"
15,"Healthcare",0.292240782047156,0.335203835945539,0.325849241498394,0.0429630538983823,0.0336084594512377,-0.00935459444714459,0.142857142857143,0.184826232939034,0.184644477744587,0.124096661480144,7,8,0.533333333333333,0.690923309313818,"review"
237,"Public Policy",0.56565108767245,0.536150492729272,0.532206725783561,0.0295005949431781,0.0334443618888882,0.00394376694571008,0.142857142857143,0.194971584837797,0.140617579757236,0.445440425211564,10,10,0.5,0.693147180559945,"review"
199,"Public Policy",0.57397937271744,0.612150902360233,0.607379166623546,0.0381715296427927,0.0333997939061055,-0.00477173573668721,0.142857142857143,0.194757660229846,0.670924511668272,0.125015373714268,10,9,0.473684210526316,0.691761498852418,"review"
64,"Public Policy",0.409322037617676,0.375760785644681,0.375992408189501,0.033561251972995,0.0333296294281745,-0.000231622544820564,0.142857142857143,0.216117083259532,0.58523598969914,0.362321643880568,7,9,0.5625,0.685314207276458,"review"
171,"AI Governance",0.312450766353868,0.278309091726937,0.279921767001289,0.0341416746269313,0.032528999352579,-0.00161267527435233,0,0.175043641058545,0.507847556099296,0.128735576197505,9,9,0.5,0.693147180559945,"review"
83,"Healthcare",0.759786952205468,0.728058660547732,0.727715858108233,0.031728291657736,0.0320710940972347,0.000342802439498691,0,0.194506524381056,0.619353888649493,0.269293480459601,5,3,0.375,0.661563238157982,"review"
215,"AI Governance",0.742011169390753,0.710113083719252,0.71011981648756,0.0318980856715005,0.0318913529031933,-6.73276830720493e-06,0.428571428571429,0.208992071167674,0.623891561315395,0.170389177883044,10,7,0.411764705882353,0.677494404448707,"review"
234,"Infrastructure",0.824873324530199,0.854983541879085,0.856625260922867,0.0301102173488856,0.0317519363926678,0.00164171904378219,0,0.203059840117753,0.0775962729705498,0.427975260559469,4,4,0.5,0.693147180559945,"review"
124,"Public Policy",0.554584330110811,0.5302556877188,0.522986529351617,0.024328642392011,0.0315978007591936,0.00726915836718256,0.142857142857143,0.188880932617191,0.279257781803608,0.490422266675159,9,9,0.5,0.693147180559945,"review"
4,"Public Policy",0.83656729721697,0.872445093862931,0.867746143218269,0.0358777966459602,0.0311788460012982,-0.00469895064466208,0,0.191654915482268,0.319633144931868,0.199599190056324,4,7,0.636363636363636,0.655481773901393,"review"
156,"Healthcare",0.247379686171189,0.217200071747446,0.216443622216915,0.0301796144237434,0.030936063954274,0.000756449530530556,0.285714285714286,0.188721560728781,0.291597369825467,0.458569361153059,4,7,0.636363636363636,0.655481773901393,"review"
70,"Infrastructure",0.270517625415232,0.303733584546006,0.300868720393647,0.0332159591307742,0.0303510949784149,-0.00286486415235931,0.285714285714286,0.222806795819979,0.702668266021647,0.203264459059574,4,2,0.333333333333333,0.636514168294813,"review"
42,"AI Governance",0.79153835583711,0.760850694412286,0.761959014004501,0.0306876614248244,0.0295793418326094,-0.00110831959221502,0,0.188773807098786,0.0891562980599701,0.457424393063411,5,6,0.545454545454545,0.689009238476659,"review"
84,"Public Policy",0.541113891324494,0.511328417233189,0.512514808351261,0.0297854740913052,0.0285990829732329,-0.00118639111807228,0.571428571428571,0.211662067382848,0.659302736003883,0.220296069420874,12,10,0.454545454545455,0.689009238476659,"review"
97,"Organizational Strategy",0.771522864361759,0.740789001846948,0.74351122269553,0.0307338625148114,0.0280116416662294,-0.00272222084858198,0.142857142857143,0.184014680524757,0.696482523623854,0.360169878951274,6,10,0.625,0.661563238157982,"review"
227,"Financial Risk",0.47581754893763,0.505653034210267,0.503772439303726,0.0298354852726375,0.0279548903660964,-0.00188059490654113,0.142857142857143,0.181019218461334,0.166748125501908,0.462512113177218,4,10,0.714285714285714,0.598269588585257,"review"
214,"AI Governance",0.806625704711769,0.847048995554605,0.833935671184787,0.0404232908428362,0.0273099664730184,-0.0131133243698178,0.142857142857143,0.204257405194661,0.0939224322559312,0.453105285321362,6,9,0.6,0.673011667009257,"review"
24,"AI Governance",0.201545769430231,0.23201565766275,0.228119214371392,0.0304698882325183,0.0265734449411604,-0.00389644329135791,0.142857142857143,0.207443467977051,0.694441517512314,0.2019703426864,12,9,0.428571428571429,0.682908104700472,"review"
63,"Public Policy",0.25897837706143,0.28226421415935,0.28523322233609,0.0232858370979194,0.0262548452746594,0.00296900817674001,0.142857142857143,0.165966905804123,0.41481346487999,0.338459594314918,7,8,0.533333333333333,0.690923309313818,"review"
122,"Public Policy",0.534202291839756,0.50479242175713,0.508040161335788,0.0294098700826262,0.0261621305039682,-0.00324773957865798,0,0.182084525874192,0.13239306458272,0.243660293775611,8,9,0.529411764705882,0.691416077617118,"review"
68,"Public Policy",0.828210299357306,0.806157706524345,0.8021740012406,0.0220525928329609,0.026036298116706,0.00398370528374514,0,0.18931001741585,0.0758466475410387,0.560956845781766,6,10,0.625,0.661563238157982,"review"
145,"Infrastructure",0.653021888411604,0.626418287518778,0.627177223311388,0.0266036008928257,0.0258446651002158,-0.000758935792609883,0.428571428571429,0.214429743645295,0.683327716076747,0.538217349466868,6,3,0.333333333333333,0.636514168294813,"review"
129,"Organizational Strategy",0.469160059618298,0.446043555206585,0.44336575557733,0.0231165044117126,0.0257943040409683,0.00267779962925568,0.285714285714286,0.17350495061803,0.74894358406309,0.210563089023344,6,5,0.454545454545455,0.689009238476659,"review"
12,"AI Governance",0.844017265609,0.871745824141576,0.869744205649065,0.0277285585325757,0.0257269400400647,-0.00200161849251101,0,0.184990417814545,0.148286917852238,0.486432324768975,12,10,0.454545454545455,0.689009238476659,"review"
103,"Infrastructure",0.281182287645061,0.250767032305095,0.255972107470537,0.0304152553399653,0.0252101801745232,-0.00520507516544205,0,0.178826231115935,0.245488990424201,0.202296353317797,6,6,0.5,0.693147180559945,"review"
114,"AI Governance",0.513791983271949,0.552183598351771,0.538945008434922,0.0383916150798225,0.0251530251629728,-0.0132385899168497,0.142857142857143,0.217210651078076,0.0758322606794536,0.550537000666372,5,6,0.545454545454545,0.689009238476659,"review"
93,"Healthcare",0.214755007321946,0.189394743745743,0.189618129588247,0.0253602635762038,0.0251368777336997,-0.000223385842504031,0.142857142857143,0.161115589350094,0.688926105760038,0.256990842428058,6,5,0.454545454545455,0.689009238476659,"review"
135,"Public Policy",0.435691174620297,0.40947659312268,0.411911030285196,0.0262145814976171,0.0237801443351008,-0.00243443716251623,0.142857142857143,0.200884674555535,0.7374341547722,0.474364914372563,9,2,0.181818181818182,0.474139313057837,"review"
202,"AI Governance",0.364451605128124,0.340036602759398,0.340810993232345,0.024415002368726,0.0236406118957797,-0.000774390472946362,0.142857142857143,0.179081776275683,0.667720702989027,0.288738603959791,12,7,0.368421052631579,0.658109987543114,"review"
170,"Organizational Strategy",0.7889331222279,0.813757300598245,0.811873876474282,0.0248241783703453,0.0229407542463822,-0.00188342412396314,0,0.193784428686963,0.611688631772995,0.249076141300611,4,10,0.714285714285714,0.598269588585257,"review"
106,"AI Governance",0.66922712760279,0.645512065484208,0.646951482220426,0.0237150621185815,0.0222756453823635,-0.00143941673621806,0,0.178499637236522,0.309644991345704,0.448672415711917,5,8,0.615384615384615,0.666278442414676,"review"
231,"Infrastructure",0.540799625357613,0.515764754346413,0.518534309375383,0.0250348710112003,0.0222653159822301,-0.00276955502897014,0,0.209388412546271,0.608936679223552,0.477076932229102,6,2,0.25,0.562335144618808,"review"
177,"Organizational Strategy",0.782329273223877,0.805382107523386,0.80347620559641,0.0230528342995096,0.0211469323725326,-0.00190590192697693,0,0.195286551076133,0.102529945364222,0.257044916413724,4,6,0.6,0.673011667009257,"review"
178,"Organizational Strategy",0.492589271755423,0.470461447826926,0.471599583099866,0.0221278239284977,0.020989688655557,-0.00113813527294071,0.142857142857143,0.184924054779013,0.680675704567693,0.507592449919321,12,5,0.294117647058824,0.605797499372304,"review"
16,"Healthcare",0.381874352623709,0.363610764331834,0.36153864120642,0.018263588291875,0.0203357114172888,0.00207212312541383,0.285714285714286,0.186585672300357,0.422603184659965,0.119407965592109,6,9,0.6,0.673011667009257,"review"
213,"Financial Risk",0.72559116689954,0.740491488422511,0.745589709001388,0.0149003215229719,0.0199985421018484,0.00509822057887643,0.142857142857143,0.211833409005801,0.643805255740881,0.596142897056416,8,7,0.466666666666667,0.690923309313818,"review"
49,"Healthcare",0.645588619622868,0.669081077145242,0.664705154660385,0.0234924575223743,0.0191165350375171,-0.00437592248485719,0,0.192945376047896,0.234603029233403,0.369386000465602,8,10,0.555555555555556,0.686961576597323,"review"
119,"Financial Risk",0.50321540995501,0.517383126945046,0.520394445362747,0.0141677169900365,0.0171790354077371,0.00301131841770064,0.142857142857143,0.180802770100986,0.2903115240857,0.380353925540112,5,8,0.615384615384615,0.666278442414676,"review"
65,"Infrastructure",0.692875573167112,0.707862526267975,0.709599193490788,0.0149869531008636,0.0167236203236767,0.00173666722281307,0.142857142857143,0.188451344533834,0.252128953160718,0.442614123597741,6,8,0.571428571428571,0.682908104700472,"review"
108,"Financial Risk",0.299345200695097,0.315437587110338,0.315212696677021,0.0160923864152406,0.0158674959819232,-0.000224890433317415,0,0.239728232416214,0.690136613487266,0.340408257697709,12,6,0.333333333333333,0.636514168294813,"review"
164,"Infrastructure",0.200932034000289,0.224737718748886,0.216675462939716,0.0238056847485974,0.0157434289394269,-0.00806225580917047,0,0.188991913289861,0.339103888208047,0.538551688217558,6,9,0.6,0.673011667009257,"review"
238,"AI Governance",0.693517810292542,0.673625015816567,0.677832142278649,0.0198927944759745,0.0156856680138932,-0.00420712646208132,0.285714285714286,0.193842538340859,0.311684139468707,0.163741933670826,11,10,0.476190476190476,0.692012964831874,"review"
235,"Public Policy",0.536873289756477,0.551827470219158,0.551187060668062,0.0149541804626812,0.0143137709115849,-0.000640409551096233,0,0.194395095396591,0.287876457022503,0.290687808790244,8,7,0.466666666666667,0.690923309313818,"review"
233,"Public Policy",0.66600585199194,0.681792072620115,0.680296067260907,0.0157862206281746,0.0142902152689666,-0.00149600535920802,0.285714285714286,0.186154404648825,0.6572981267469,0.41279354612343,6,3,0.333333333333333,0.636514168294813,"review"
125,"AI Governance",0.490847264544573,0.477730764414841,0.477585682509214,0.0131165001297316,0.0132615820353589,0.000145081905627231,0,0.164234212963816,0.7130440258421,0.141358418646269,10,1,0.0909090909090909,0.304636097349238,"review"
52,"Organizational Strategy",0.505825407290831,0.489189672980374,0.492710303901092,0.0166357343104567,0.0131151033897391,-0.00352063092071758,0.142857142857143,0.181792107207236,0.0525139844743535,0.329361556586809,9,10,0.526315789473684,0.691761498852418,"review"
226,"Public Policy",0.620403659215663,0.602313359852317,0.60739228633468,0.0180902993633452,0.0130113728809828,-0.00507892648236241,0.285714285714286,0.177533144299123,0.186354704853147,0.199000288755633,4,4,0.5,0.693147180559945,"review"
118,"Healthcare",0.24703860655427,0.233677951026489,0.234218410809202,0.0133606555277805,0.0128201957450682,-0.000540459782712305,0.285714285714286,0.187613697578285,0.711464948114008,0.483061869186349,11,8,0.421052631578947,0.680629487891663,"review"
96,"AI Governance",0.472201555815991,0.486421822286286,0.484993494805008,0.014220266470295,0.0127919389890166,-0.00142832748127836,0.285714285714286,0.205488704758509,0.606094455323182,0.515685961022973,4,1,0.2,0.500402423538188,"review"
152,"Healthcare",0.74972850154154,0.762095163046543,0.762304539702519,0.012366661505003,0.0125760381609795,0.000209376655976534,0,0.184234118225413,0.604449502774514,0.327989258244634,7,8,0.533333333333333,0.690923309313818,"review"
101,"AI Governance",0.254780390090309,0.265437633945306,0.267160042167741,0.0106572438549973,0.0123796520774318,0.00172240822243452,0.142857142857143,0.202260141591777,0.63037657677196,0.582402079505846,9,8,0.470588235294118,0.691416077617118,"review"
76,"AI Governance",0.382081007736269,0.363844746202856,0.369787051478115,0.0182362615334131,0.0122939562581547,-0.00594230527525835,0.142857142857143,0.168647952800502,0.19577737620566,0.467014860035852,10,10,0.5,0.693147180559945,"review"
147,"Healthcare",0.464777961280197,0.452099529984867,0.452495166986431,0.0126784312953303,0.0122827942937654,-0.000395637001564808,0,0.190886244954969,0.591445265640505,0.123118906770833,5,8,0.615384615384615,0.666278442414676,"review"
80,"Infrastructure",0.826398191950284,0.810241181161621,0.814127239283309,0.0161570107886632,0.0122709526669753,-0.00388605812168785,0,0.185638458423733,0.177432273933664,0.313232461130246,6,7,0.538461538461538,0.690185676018804,"review"
216,"Infrastructure",0.282551803428214,0.298521083006123,0.294482819162581,0.0159692795779093,0.0119310157343665,-0.00403826384354278,0,0.166078819974122,0.427552205882966,0.104491312080063,4,5,0.555555555555556,0.686961576597323,"review"
236,"Organizational Strategy",0.313443214492872,0.336452880218533,0.325084834227743,0.0230096657256608,0.0116416197348707,-0.0113680459907901,0.142857142857143,0.198115928765244,0.26671726682689,0.132802817644551,4,6,0.6,0.673011667009257,"review"
181,"Public Policy",0.254401940864045,0.241167004211421,0.242788542806303,0.013234936652624,0.0116133980577423,-0.00162153859488173,0.285714285714286,0.188421596444409,0.593850473687053,0.319529013731517,9,8,0.470588235294118,0.691416077617118,"review"
86,"AI Governance",0.34918759232387,0.356741290133497,0.360269481156237,0.00755369780962795,0.0110818888323675,0.00352819102273955,0,0.220042259334151,0.627323727542534,0.22102905951906,5,5,0.5,0.693147180559945,"review"
54,"Infrastructure",0.624131578346714,0.612059452078714,0.613402688097552,0.0120721262680002,0.0107288902491618,-0.00134323601883846,0,0.181042895258547,0.614853202831,0.241382112633437,11,8,0.421052631578947,0.680629487891663,"review"
196,"Infrastructure",0.7272285102983,0.737485446950857,0.737323099805027,0.010256936652557,0.0100945895067268,-0.000162347145830188,0,0.210506274671207,0.606015688995831,0.570847221440636,10,3,0.230769230769231,0.540204142388861,"review"
3,"Public Policy",0.270077315391973,0.265142886802238,0.260054188443173,0.0049344285897347,0.0100231269487996,0.00508869835906495,0.142857142857143,0.224510355817458,0.654501051642001,0.552449198812246,4,3,0.428571428571429,0.682908104700472,"review"
200,"Public Policy",0.295272056292743,0.264641379236281,0.285414892939579,0.0306306770564617,0.00985716335316378,-0.0207735137032979,0.285714285714286,0.202790062735462,0.138166949595325,0.489134647324681,4,7,0.636363636363636,0.655481773901393,"review"
1,"Public Policy",0.407965940691065,0.413194083392912,0.417702529897732,0.0052281427018474,0.00973658920666698,0.00450844650481957,0.142857142857143,0.201568377844931,0.323016798426397,0.272924881218933,4,9,0.692307692307692,0.617241769730342,"review"
41,"Infrastructure",0.724172783910762,0.738842199243916,0.733747221530287,0.0146694153331532,0.00957443761952415,-0.0050949777136291,0.285714285714286,0.190901574646027,0.202932946733199,0.325387018290348,7,7,0.5,0.693147180559945,"review"
219,"Financial Risk",0.220829135889653,0.232008119345383,0.230212764055172,0.0111789834557298,0.00938362816551852,-0.00179535529021133,0,0.206580724285945,0.437865194212645,0.558755441242829,9,10,0.526315789473684,0.691761498852418,"review"
92,"Healthcare",0.249139414681122,0.247638980609384,0.258389710004362,0.00150043407173761,0.00925029532323984,0.00774986125150223,0.142857142857143,0.174306416186974,0.452387539180927,0.457315971050411,9,10,0.526315789473684,0.691761498852418,"review"
107,"Organizational Strategy",0.29485364893917,0.303297986779988,0.304031680639168,0.00844433784081766,0.00917803169999803,0.000733693859180373,0,0.213652385764957,0.317623263876885,0.356296892417595,12,10,0.454545454545455,0.689009238476659,"review"
40,"AI Governance",0.442671809170861,0.433796316199027,0.433628014696033,0.00887549297183426,0.00904379447482762,0.000168301502993351,0,0.231746824069506,0.0579754987498745,0.59655992386397,4,5,0.555555555555556,0.686961576597323,"review"
11,"Public Policy",0.785695810639299,0.776453696586119,0.776704613862092,0.00924211405318032,0.00899119677720717,-0.00025091727597315,0.285714285714286,0.175606835127329,0.626857209927402,0.542896938649937,10,10,0.5,0.693147180559945,"review"
53,"Healthcare",0.564124767540488,0.556803358913174,0.555218513971568,0.00732140862731467,0.00890625356891994,0.00158484494160527,0.285714285714286,0.168092306209601,0.6008798224153,0.349078295193613,7,3,0.3,0.610864302054894,"review"
185,"Healthcare",0.749505472055171,0.742226258183275,0.740843072425448,0.00727921387189601,0.00866239962972293,0.00138318575782692,0.285714285714286,0.207477397155076,0.474406828125939,0.585383981838822,10,10,0.5,0.693147180559945,"review"
211,"Infrastructure",0.427990500908345,0.41569716898182,0.419661208119941,0.0122933319265253,0.00832929278840433,-0.00396403913812099,0,0.199892163130563,0.396866303822026,0.581448412057944,8,8,0.5,0.693147180559945,"review"
111,"AI Governance",0.477203094796278,0.484007629634621,0.485496360087787,0.00680453483834365,0.00829326529150937,0.00148873045316572,0.285714285714286,0.21733334594266,0.545254627545364,0.336294437316246,7,9,0.5625,0.685314207276458,"review"
21,"Infrastructure",0.669565989333205,0.684858190069326,0.677815014325837,0.0152922007361208,0.00824902499263258,-0.00704317574348823,0.142857142857143,0.170342918803231,0.247058393247426,0.358718501543626,9,10,0.526315789473684,0.691761498852418,"review"
110,"Healthcare",0.705626069044229,0.697248895159228,0.697420104854799,0.00837717388500014,0.00820596418942976,-0.000171209695570385,0,0.180755331435203,0.0992056316230446,0.150114677171223,4,7,0.636363636363636,0.655481773901393,"review"
30,"Public Policy",0.406017602235079,0.389369730414203,0.398785863168336,0.0166478718208759,0.00723173906674235,-0.00941613275413355,0.142857142857143,0.181918079268113,0.106264926237054,0.11336773566436,10,9,0.473684210526316,0.691761498852418,"review"
29,"Healthcare",0.5469887074898,0.557018661493384,0.554080611975943,0.010029954003584,0.0070919044861435,-0.00293804951744048,0.142857142857143,0.203334306660989,0.701098732161336,0.108645912632346,10,1,0.0909090909090909,0.304636097349238,"review"
239,"Organizational Strategy",0.63353136938531,0.640271542598577,0.64008186607725,0.00674017321326781,0.00655049669194085,-0.000189676521326954,0,0.187830514083336,0.375475940247998,0.24565925928764,7,6,0.461538461538462,0.690185676018804,"review"
22,"AI Governance",0.687978393048979,0.687702314953179,0.694421893530724,0.000276078095800658,0.00644350048174436,0.0061674223859437,0,0.177011670894607,0.402581305918284,0.479722361336462,7,10,0.588235294117647,0.677494404448707,"review"
