"case_id","domain","estimated_duration","actual_duration","duration_planning_error","estimated_cost","actual_cost","cost_planning_error","review_flag"
116,"AI Governance",309.735332105774,563.325632423311,0.818732233721838,318201.078963466,435868.173848986,0.369788484906519,"review"
202,"AI Governance",344.612990153255,626.742874418288,0.818686156141605,106156.595121138,203023.297785304,0.912488786529268,"review"
44,"Healthcare",224.941611262038,409.093853003602,0.81866685629384,2319528.0023152,2200737.98231695,-0.0512130139751202,"review"
741,"Organizational Strategy",289.890558557818,526.353748061208,0.815698140290514,4229569.91388928,4973470.71177036,0.175880955517065,"review"
366,"Organizational Strategy",338.173533057561,611.606494648307,0.808558136169114,1403196.84783462,1650730.53326872,0.176406956597775,"review"
774,"Public Policy",209.029686932918,377.13040425026,0.804195422113842,1665055.35969045,2960204.52468906,0.777841503864105,"review"
22,"AI Governance",351.583041760605,631.896361156887,0.797289078541932,4309495.15262619,3256971.97807453,-0.24423352092884,"review"
615,"Financial Risk",140.672259420389,252.242304729604,0.793120447264553,1756314.11662325,1254929.75319843,-0.285475336489807,"review"
403,"Public Policy",213.418983952142,382.467318356545,0.792096051035041,4780373.08205385,5899383.89238492,0.234084409547863,"review"
753,"Financial Risk",96.5711696539074,173.047482321671,0.791916603493987,3130259.8342998,3811466.87486451,0.217619966592038,"review"
546,"Public Policy",40.592542841332,72.5658608590999,0.787664821658131,576775.432936847,1340450.63866106,1.32404253391255,"review"
511,"Infrastructure",30.783403738169,54.9393317228905,0.784706206960801,528376.652067527,505238.196113096,-0.0437915942422725,"review"
334,"AI Governance",283.505465707276,505.871679146837,0.784345419531199,4242763.55926413,4939704.03736452,0.164265688710985,"review"
642,"AI Governance",54.8678935994394,97.6793877542986,0.78026494815716,4102098.8704171,4132234.92488955,0.00734649637281377,"review"
763,"Healthcare",144.943033161107,257.956688534119,0.779710848519321,4551723.64155296,3497764.50519656,-0.231551653693282,"review"
237,"Public Policy",153.926839622436,273.328607856479,0.775704669354096,2268607.88015183,3145739.50821347,0.386638711667939,"review"
837,"Infrastructure",243.418730383273,431.689982119146,0.773446034491395,3671044.9999664,6439710.71226189,0.754190077299742,"review"
518,"Healthcare",299.661845648661,530.729023927313,0.771093089206847,2758679.46450599,3679325.21602402,0.333726974577273,"review"
105,"Public Policy",275.160935136955,486.028289788457,0.766341902954165,1993834.88700259,2243821.47588609,0.125379784711919,"review"
186,"AI Governance",207.798449288821,366.763294023315,0.764995336964943,2252194.89771407,2707078.65006986,0.201973529385706,"review"
346,"Healthcare",75.7583858387079,133.706558525157,0.764907700248825,3705752.69439723,8084379.13115935,1.1815754579042,"review"
344,"Organizational Strategy",283.472073557787,500.154979469425,0.764388897968344,3059105.34632858,2362230.88517006,-0.227803354989028,"review"
884,"AI Governance",134.495942499489,237.034973720955,0.762394978732213,757535.392977297,517652.766601821,-0.316661938965887,"review"
377,"Healthcare",184.776812777855,325.018001679441,0.758976122562467,1751580.37710935,2229348.93053536,0.272764276004553,"review"
224,"Public Policy",272.911595569458,479.657443609112,0.75755611485931,3997943.51875316,4172940.17778264,0.0437716686613065,"review"
409,"AI Governance",115.210475872736,202.237993783234,0.755378512685165,3862228.26575395,8332214.30039185,1.15735936020998,"review"
432,"Healthcare",245.626296809642,430.802325159337,0.753893336156938,4162616.96547735,4854166.0857265,0.166133258472857,"review"
594,"AI Governance",364.66546809068,639.263324737255,0.753013050795072,4394321.76919654,7065311.97965844,0.607827635469277,"review"
93,"Healthcare",244.223650567001,427.623064913647,0.750948624020883,1774318.18053592,1714648.9126249,-0.0336294068141683,"review"
439,"Organizational Strategy",277.218898783904,484.911630617075,0.749201200727194,2916842.28128288,3237370.03612129,0.109888613757146,"review"
130,"Organizational Strategy",180.264875809662,315.013584775107,0.747503962489751,1037737.14944255,1590197.22112964,0.532369947422491,"review"
616,"Infrastructure",256.134161067894,446.635760939875,0.743757096194148,643607.069202699,812554.862888347,0.262501457441947,"review"
895,"Financial Risk",134.967830602545,235.313468769121,0.743478188236383,1202236.32825073,1392743.84493789,0.158460954980749,"review"
122,"Public Policy",322.699931057869,562.573646967995,0.743333644738557,3639471.00318037,3871694.18054473,0.0638068491716064,"review"
395,"Infrastructure",287.60549282073,501.288917963939,0.742974075520876,2616715.39528761,3211597.26218361,0.227339155021334,"review"
468,"AI Governance",199.235640104162,346.918295912204,0.741246173279204,1159106.72349855,1814211.20432676,0.565180468327276,"review"
222,"Organizational Strategy",210.354275085265,366.138225826786,0.740578962221595,2540132.70873111,3172327.53191046,0.248882596175519,"review"
607,"Financial Risk",119.427695146296,207.685700779012,0.739007861824697,1213136.83260232,1448481.38903347,0.193996711752873,"review"
769,"AI Governance",123.434299291112,214.20866736371,0.73540635458636,1210918.77908912,848149.988470044,-0.29958143922085,"review"
247,"Organizational Strategy",203.184728171909,350.945265089806,0.727222652250127,3311493.2063967,3616796.20276593,0.0921949638246231,"review"
841,"Financial Risk",226.212656802963,389.643313707683,0.722464689705987,1069185.35046279,1438201.8248007,0.345137982089049,"review"
479,"Healthcare",347.961692655226,599.25007092824,0.722172536739553,2809545.89846078,2209439.0576399,-0.213595670798494,"review"
54,"Infrastructure",169.968962868443,292.305695212188,0.719759244741846,1618194.12268233,1861793.308908,0.150537678274278,"review"
249,"AI Governance",361.732604060089,620.039078402079,0.714081261801552,3637978.26927621,5770513.00750378,0.586186771987468,"review"
399,"Public Policy",240.598484928487,412.36518410783,0.713914300958287,4936532.61412401,4889358.17572251,-0.00955618894657557,"review"
715,"Healthcare",348.990420516348,598.067201814766,0.713706642520151,2010902.25658845,1417495.95253835,-0.295094553753615,"review"
874,"Infrastructure",34.7423737961799,59.2664676353647,0.705884231833385,4643151.14459023,5088166.82972164,0.0958434630433912,"review"
15,"Healthcare",143.5600201739,244.653033950583,0.704186399905941,3981912.37300634,4132243.72789378,0.0377535567850611,"review"
404,"Healthcare",176.313296009321,300.089664737218,0.702025153686387,2182357.00584482,1712862.74328677,-0.215131741186547,"review"
398,"Infrastructure",178.954260110622,304.429942619263,0.701160634181476,4925599.75355398,11101030.6306758,1.25374191694443,"review"
248,"Healthcare",333.538257431937,564.448832221546,0.692306113749871,4937764.73677717,10683171.1414485,1.16356422611201,"review"
325,"Financial Risk",95.3286488587037,161.073271983402,0.689662802439851,2608829.64488119,5815816.45002652,1.22928180130036,"review"
85,"Healthcare",344.629968503723,581.462655390963,0.687208625284373,3911689.88924474,2633558.796283,-0.326746528776727,"review"
610,"Healthcare",315.859363435302,532.655543472721,0.68636933120973,2580339.59239256,2532369.00326454,-0.018590804586125,"review"
687,"Infrastructure",249.959392100573,421.109127764571,0.684710161221449,4198476.61931999,6648046.84388487,0.583442626140342,"review"
845,"Healthcare",200.217914382229,336.749901693759,0.681916939015167,548541.348357685,398955.556352485,-0.272697386355751,"review"
782,"Healthcare",353.586094004568,593.824118744627,0.679432898560076,158299.063821323,166490.124843052,0.0517442164470025,"review"
897,"AI Governance",307.959113247925,516.740680709763,0.677952229631717,701832.651859149,1256654.75025851,0.790533322907732,"review"
815,"Infrastructure",209.501871741377,351.510790472502,0.67784081140063,637881.82225544,671151.055981652,0.0521557952671831,"review"
391,"Organizational Strategy",151.974177299999,254.953011724338,0.677607447882797,3566626.92301907,3742238.83220883,0.0492375325426826,"review"
192,"Financial Risk",158.317292965949,265.241901192477,0.675381736406558,746095.849154517,820084.13830014,0.099167270839889,"review"
609,"Public Policy",286.754586809548,479.660421138695,0.672721006751563,3211598.39211032,7028616.82929691,1.18851050821409,"review"
123,"Financial Risk",179.874449173221,300.834383239273,0.672468683695956,2601543.23007446,3975286.22719419,0.528049267542024,"review"
173,"Public Policy",335.398957069265,560.807579790713,0.67206119151676,3567612.67590337,3037419.93867144,-0.148612751830656,"review"
376,"Organizational Strategy",147.857423458481,247.181682149924,0.67175699649151,1531324.91272409,1392209.21062177,-0.0908466263079573,"review"
187,"Financial Risk",298.236304965103,497.71646390116,0.668866115945873,4611615.4913092,4865132.903438,0.0549736665180696,"review"
195,"Infrastructure",341.37257802533,568.425494445098,0.665117619385703,2840780.73166311,4787913.43784739,0.685421681610868,"review"
139,"Healthcare",220.569243064383,366.308181363722,0.660740075427465,4385182.7980252,3599669.6322442,-0.1791289444387,"review"
631,"Financial Risk",256.976684293477,426.55685437337,0.659904888049011,4866546.67267576,6866324.81623384,0.4109234490211,"review"
94,"Financial Risk",42.1747934282757,69.8754164440052,0.656805185373068,3437332.77816791,7233355.24653885,1.10435116799899,"review"
786,"Public Policy",74.7390178474598,123.721242257472,0.6553768810554,1316166.09180346,2284086.76819144,0.735409218043061,"review"
203,"Organizational Strategy",143.850930071203,237.854464726123,0.653478810379542,860564.358974807,1122356.81319548,0.304210198215216,"review"
283,"Financial Risk",72.7119029825553,120.168954755422,0.652672393737956,3918620.98916899,4453301.72845663,0.136446147960082,"review"
319,"Infrastructure",293.012688811868,482.880626881589,0.647985378515902,325187.160843052,229462.048384925,-0.294369286321018,"review"
595,"Financial Risk",355.250098629622,582.921849650994,0.64087737596588,4281880.66321891,4317327.32734006,0.00827829332695779,"review"
684,"Healthcare",39.838264825521,65.3178084560654,0.639574633637701,4466002.21085828,5333009.49479009,0.194134987623571,"review"
571,"Public Policy",201.905431194464,330.255206213989,0.635692533183546,214167.572231963,223429.449976677,0.0432459389075132,"review"
238,"AI Governance",345.417461144971,564.7646278731,0.635020493755729,4955464.91052955,7314457.5952623,0.476038621466227,"review"
873,"Financial Risk",360.783596822293,588.853202223605,0.632150705880482,928997.238446027,2303218.48524586,1.47925224094159,"review"
209,"Public Policy",274.663457284914,446.580485793491,0.625918825197933,416267.203888856,677931.656983555,0.628597330393013,"review"
712,"Financial Risk",138.811331638135,225.525433594351,0.62469036881131,197537.878085859,188153.014612803,-0.0475091843852711,"review"
215,"AI Governance",326.311695034383,530.138714754059,0.624639027106273,548876.235960051,857140.413553848,0.56162784503615,"review"
558,"Financial Risk",195.295618164819,316.817137556333,0.622243962939079,3017642.28248503,2029637.28607599,-0.327409581362115,"review"
446,"AI Governance",202.679989227327,327.572728607244,0.616206562157633,4592289.04708289,2797483.60177949,-0.390830243240784,"review"
273,"Infrastructure",343.469490730204,554.056818543385,0.613118001734244,1869563.97176255,1102327.92041906,-0.410382347398451,"review"
349,"Public Policy",118.133902191184,190.469039775681,0.612314807542979,2648249.50611219,3283899.8820638,0.240026619276062,"review"
92,"Healthcare",357.246002566535,575.296185696256,0.610364235185839,2993764.82393127,2605504.9313751,-0.129689509828072,"review"
211,"Infrastructure",247.670148464385,398.791345962166,0.610171223438791,3994991.2662385,7012780.18617987,0.755393120742109,"review"
434,"Public Policy",314.728316123364,506.680335515959,0.609897519730494,1204602.11075842,1060077.49797013,-0.119977054246814,"review"
846,"Organizational Strategy",133.602967499755,215.024875146785,0.609431879925711,1051446.33920863,1030325.27679914,-0.0200876275106834,"review"
658,"Public Policy",85.8304580312688,137.947789349906,0.607212550347221,2368960.70702933,2777496.83574902,0.172453737838479,"review"
871,"AI Governance",78.7522549647838,126.368038093865,0.604627551939609,1165113.26225009,2029476.84690935,0.741870865833238,"review"
365,"Financial Risk",176.119059346383,282.45186865539,0.60375526478299,3078619.58120484,6584015.76092499,1.13862596116805,"review"
381,"Financial Risk",246.539737306302,395.381354475089,0.603722624170176,2771405.42841516,2118166.7999026,-0.235706628057708,"review"
117,"Public Policy",64.2423689598218,102.685281550037,0.598404343000769,3805936.98965386,5662986.14434208,0.487934813355151,"review"
425,"Organizational Strategy",56.0226039472036,89.5466470543579,0.598402086749623,1389471.82050906,2355360.0406191,0.695147757481089,"review"
407,"Financial Risk",207.651881655911,331.824803093609,0.597986016054786,4897538.06586377,9664587.34954502,0.973356249522175,"review"
166,"Financial Risk",39.674007575959,63.390256665196,0.597778004751107,1517251.25829689,1629353.94841048,0.0738853828596771,"review"
613,"Infrastructure",71.2498249474447,113.791668322646,0.597079970464219,3195860.38952693,2458927.85346429,-0.230589714894188,"review"
440,"Organizational Strategy",317.409505100222,506.151751600259,0.594633252839864,2342753.45357601,3258892.81581354,0.391052400686521,"review"
894,"Healthcare",180.989403415006,288.582222406723,0.594470267107342,2433889.90238309,2828617.82199955,0.162179858353482,"review"
566,"Infrastructure",80.4150939837564,128.189228675192,0.594094122442809,1877311.78069953,3609499.52454011,0.92269582583407,"review"
805,"Public Policy",360.912294506561,575.280245218326,0.593961341784847,2959077.82374416,3921948.91802876,0.325395664337841,"review"
900,"Public Policy",106.107488841517,169.080217222218,0.593480526852892,4106537.62426227,8535035.63006607,1.07840190715393,"review"
844,"Financial Risk",282.068965487415,447.9724940938,0.588166544021259,4487401.33664105,4074928.57342963,-0.0919179570241364,"review"
861,"Financial Risk",143.272425982868,227.426891021152,0.587373770360715,4940482.96601977,5250473.71094367,0.0627450285844494,"review"
757,"Healthcare",192.471325458027,305.281610355709,0.586114760883082,4619044.2958381,5454872.0204402,0.180952524173713,"review"
555,"Financial Risk",347.521884692833,550.669853309448,0.584561656587969,1715539.87937514,1818157.05833889,0.0598162597077779,"review"
637,"Financial Risk",47.1391364827286,74.5812064891612,0.58215046040326,3314141.587005,8263421.73806105,1.49338222919098,"review"
784,"Healthcare",204.815035986248,324.031286589415,0.582067864447077,1328513.94168101,2810770.88290178,1.11572554469788,"review"
892,"Public Policy",196.98522275663,311.305733733019,0.58035069522768,2402209.91990063,1582393.91032904,-0.341275757284985,"review"
585,"AI Governance",347.699010486249,549.038083091464,0.579061390838148,4477079.65504378,4223017.58170501,-0.0567472756604964,"review"
821,"Public Policy",120.401133312844,189.403874948626,0.573107077459891,4616904.11583986,6645449.60923516,0.439373537439447,"review"
502,"Organizational Strategy",348.722494367976,548.126861911036,0.571813894324368,484859.707066789,468756.16818853,-0.0332127801992021,"review"
457,"Organizational Strategy",307.664701306494,480.437724885295,0.561562710460846,2340813.9503561,4169237.29478844,0.7811057961929,"review"
177,"Organizational Strategy",245.976599734277,384.044230515718,0.561303924562714,243911.324650981,456340.966121284,0.870929801124547,"review"
112,"Organizational Strategy",223.716195720481,349.163528631415,0.560743188515832,2571504.37447708,3610892.55451907,0.404194599223012,"review"
804,"AI Governance",241.979407484178,377.31834543795,0.559299402213065,4746328.35753728,10220970.5919296,1.15344784894591,"review"
686,"Healthcare",88.3001175057143,137.631790468827,0.558681849544762,4146400.55268537,3537993.40778343,-0.146731396827523,"review"
165,"Healthcare",255.585963673657,397.545748618364,0.555428721140444,501079.906406812,421873.238236584,-0.158071930559361,"review"
857,"Healthcare",291.515333565185,451.553298208646,0.548986438161667,3080612.38131486,2716842.24451129,-0.11808370926832,"review"
136,"Organizational Strategy",107.921567277517,166.828095602543,0.545827213327517,766260.593361221,1376638.01912905,0.796566378404497,"review"
321,"Organizational Strategy",313.599897664972,483.963210212908,0.543250536165483,2631549.51839242,4111323.87667722,0.562320544584993,"review"
464,"Public Policy",347.205328575801,535.70567107648,0.542907400856684,1354570.54893486,2568129.06929183,0.895899088689935,"review"
543,"Financial Risk",187.920641603414,289.552595125744,0.54082378952714,4039281.95850458,3824982.99851196,-0.0530537264281389,"review"
700,"Infrastructure",206.291338643059,317.727313303161,0.540187365078455,2758487.39673384,4184483.06738806,0.516948408878962,"review"
824,"Organizational Strategy",214.700767748291,330.519842639612,0.539444158053057,3111717.65730251,7742345.35909785,1.48812592007771,"review"
150,"Organizational Strategy",345.837180108065,532.015700503636,0.538341540771862,3646689.1939519,8236515.11048101,1.25862821655913,"review"
125,"AI Governance",271.64904177771,417.883323713168,0.538320624944896,3878985.23081094,9300222.42453579,1.39759160480008,"review"
519,"Public Policy",336.047462495044,514.88028834472,0.532165380812281,2083373.29274509,2241259.54501755,0.0757839475154367,"review"
562,"Infrastructure",286.269749746425,438.203539931309,0.530736448120926,1995351.35785118,2901955.76606709,0.454358278630309,"review"
606,"Healthcare",148.491272620158,227.112456903169,0.529466701279641,4025537.94481792,7573663.60683684,0.881404103167488,"review"
421,"Infrastructure",32.1478996251244,49.1144828865975,0.527766462484947,2437126.44148618,4461389.84949721,0.830594331731356,"review"
465,"Infrastructure",258.634602323873,394.04194460078,0.523546892257456,3043007.47450907,3720332.85658916,0.222584199267984,"review"
632,"Healthcare",211.183465209324,320.202347934186,0.516228307063733,3935051.34934094,6169895.92434369,0.567932760363358,"review"
629,"Healthcare",88.5342847567517,134.136010673457,0.515074200260343,3112544.27705426,2831035.73556329,-0.0904432247169167,"review"
592,"Healthcare",138.019763743505,209.095770837861,0.514969777998198,2822870.72450854,3551331.16819029,0.258056607891094,"review"
18,"Public Policy",223.604371323017,338.259419228713,0.512758526263628,2936053.75660118,4187822.55987543,0.426343966100716,"review"
324,"Infrastructure",330.331011414528,499.38461934317,0.511770321547251,249646.553071216,381458.792084705,0.527995429505839,"review"
790,"Organizational Strategy",129.593048584647,195.447646011017,0.508164582480322,702952.242502943,582053.620420185,-0.17198696408206,"review"
661,"AI Governance",77.310163595248,116.302805716763,0.504366312373343,1684342.45872777,2538285.8367371,0.506989165762846,"review"
