"case_id","domain","forecast_probability","confidence","outcome","brier_score","confidence_error","confidence_flag","duration_planning_error","cost_planning_error","duration_interval_hit","cost_interval_hit","review_flag"
46,"Financial Risk",0.87976702877786,0.646055475219618,1,0.0144559673689039,-0.339488557411478,"underconfident",0.233322336207485,0.434884018080319,TRUE,FALSE,"review"
47,"Public Policy",0.778555903758388,0.858697895384394,1,0.0490374877602643,-0.092264616855342,"approximately calibrated",1.12382485008957,0.346742108741069,FALSE,FALSE,"review"
48,"AI Governance",0.52759783945512,0.91346428740304,0,0.278359480197711,0.191823767600751,"overconfident",0.127183497501844,0.0507466007039983,TRUE,TRUE,"review"
49,"Healthcare",0.3162905724952,0.82673911150312,0,0.100039726249341,-0.0732211622475383,"approximately calibrated",-0.340523740604402,-0.351740618067819,FALSE,FALSE,"review"
50,"Healthcare",0.667158620397095,0.747303661785554,1,0.110783383975965,-0.14191295423848,"approximately calibrated",0.218752608655733,0.0850536031864295,FALSE,TRUE,"review"
51,"Organizational Strategy",0.8999344685697,0.848725378352683,1,0.0100131105804284,-0.141261511066889,"approximately calibrated",-0.329448943739134,0.000159521958379272,FALSE,TRUE,"review"
52,"Organizational Strategy",0.933646874898113,0.978065361769404,1,0.00440273721078663,-0.0175319010198091,"approximately calibrated",0.824720978802544,-0.417289619855078,FALSE,FALSE,"review"
53,"Healthcare",0.144452682801057,0.838119174006861,0,0.0208665775684227,-0.141014248424717,"approximately calibrated",-0.220210805765581,0.557535211297125,FALSE,FALSE,"review"
54,"Infrastructure",0.425043843139429,0.987773655098863,0,0.180662268590735,0.168435923689598,"overconfident",0.719759244741846,0.150537678274278,FALSE,TRUE,"review"
55,"Financial Risk",0.785250948765315,0.966348755119834,1,0.0461171550061973,0.0124659101260314,"approximately calibrated",-0.0336686857988861,0.904539820645013,TRUE,FALSE,"review"
57,"AI Governance",0.358794843347278,0.571395326915663,0,0.128733739612597,-0.29987093347174,"underconfident",0.874577520090626,1.00175056715993,FALSE,FALSE,"review"
58,"Healthcare",0.441959102556575,0.585862877601758,1,0.311409643219463,-0.102727479178779,"approximately calibrated",0.384842431382889,-0.213746310462465,FALSE,TRUE,"review"
59,"Organizational Strategy",0.123456418421119,0.957789493615273,0,0.0152414872493705,-0.0269690191353561,"approximately calibrated",-0.204469201227777,-0.195797706507801,FALSE,FALSE,"review"
60,"Healthcare",0.821644634113181,0.73509821657557,1,0.031810636540621,-0.233091146883809,"underconfident",0.137901605755867,0.0532607401656362,FALSE,TRUE,"review"
61,"Healthcare",0.126378647261299,0.680864416400436,0,0.0159715624835959,-0.303164021115968,"underconfident",0.0860571278596776,0.73926130790731,TRUE,FALSE,"review"
62,"AI Governance",0.654448056826368,0.659449582204688,1,0.119406145431073,-0.221144272364239,"underconfident",-0.0812526713498097,-0.302359847615981,TRUE,FALSE,"review"
63,"Public Policy",0.60731493907515,0.732306386490818,0,0.368831435223853,0.101137821714671,"approximately calibrated",0.454317152143569,1.18892508634918,FALSE,FALSE,"review"
64,"Public Policy",0.365719382383395,0.956193686884362,0,0.133750666650892,0.0899443535352541,"approximately calibrated",1.64726492041328,0.440865439358449,FALSE,FALSE,"review"
65,"Infrastructure",0.938873585278634,0.760832607643679,1,0.00373643857668843,-0.235430953779633,"underconfident",-0.137472296752146,0.437508869978252,TRUE,FALSE,"review"
66,"AI Governance",0.804587898193859,0.949095167459454,0,0.647361685920011,0.596456853379465,"overconfident",0.127384638856547,-0.11312921588871,FALSE,FALSE,"review"
67,"Healthcare",0.616560240590479,0.660229554970283,0,0.38014653027699,0.0403760852472725,"approximately calibrated",1.67823833830432,0.25309117096353,FALSE,FALSE,"review"
68,"Public Policy",0.217395740444772,0.649035998838954,0,0.0472609079635307,-0.303703093197516,"underconfident",0.277806199600329,-0.0837679354914084,FALSE,TRUE,"review"
69,"AI Governance",0.840288087900262,0.502610529959202,1,0.0255078948665543,-0.471881575174244,"underconfident",0.0821004711561084,0.103132379394277,FALSE,FALSE,"review"
71,"Infrastructure",0.779296685091685,0.684811322868336,1,0.0487099532115186,-0.266478723920145,"underconfident",-0.272591170571565,0.590088392785127,TRUE,FALSE,"review"
72,"Public Policy",0.123966775170993,0.567437498669606,0,0.0153677613462955,-0.417194739984099,"underconfident",0.149054154536141,0.0278709770807159,FALSE,TRUE,"review"
73,"Financial Risk",0.317904079321306,0.753087338625919,0,0.101063003649127,-0.145849657724954,"approximately calibrated",-0.133346820312835,-0.0505708695293887,FALSE,TRUE,"review"
75,"AI Governance",0.805456059181597,0.520153391293716,0,0.648759463272348,0.168912854566064,"overconfident",0.282292902796368,0.457903049514191,FALSE,FALSE,"review"
76,"AI Governance",0.545155411458109,0.849546826540027,0,0.29719442264206,0.146741249182086,"approximately calibrated",-0.0398099014021343,0.587695364708901,TRUE,FALSE,"review"
77,"Infrastructure",0.642246951709967,0.84732161269756,0,0.412481146980745,0.259802759678305,"overconfident",0.396929302914442,0.48077888404523,FALSE,FALSE,"review"
78,"Organizational Strategy",0.51471976484172,0.938792415293865,0,0.264936436318716,0.203728851612581,"overconfident",0.372094035773348,0.862541258874381,FALSE,FALSE,"review"
79,"AI Governance",0.594562808307819,0.634829543246888,0,0.35350493302288,-0.011665523730232,"approximately calibrated",0.341220066638581,0.57010213232129,FALSE,FALSE,"review"
80,"Infrastructure",0.185314519295935,0.566054523889907,0,0.0343414710618833,-0.39960400504821,"underconfident",0.24839187528965,-0.3444976797331,FALSE,FALSE,"review"
81,"Organizational Strategy",0.815371873311233,0.953816129227634,1,0.0340875451646035,-0.0120963256077621,"approximately calibrated",0.402760627154477,0.941679069713322,FALSE,FALSE,"review"
82,"Healthcare",0.442119793558959,0.815101879753638,0,0.195469911856616,0.0105717916102545,"approximately calibrated",-0.140232085477458,0.664492322521248,TRUE,FALSE,"review"
83,"Healthcare",0.756713921728078,0.796177790083457,0,0.572615959337088,0.368793749420545,"overconfident",-0.182856967991148,-0.014375387689331,TRUE,TRUE,"review"
84,"Public Policy",0.908739172841888,0.648422355814837,1,0.00832853857358281,-0.34324910561158,"underconfident",-0.0530837412554029,0.882584819769274,TRUE,FALSE,"review"
85,"Healthcare",0.325648634543177,0.605408542423975,0,0.106047033179835,-0.28854442439619,"underconfident",0.687208625284373,-0.326746528776727,FALSE,FALSE,"review"
86,"AI Governance",0.804902873584069,0.901660965608899,0,0.647868635903892,0.549529601512791,"overconfident",0.185332130205082,0.193015772250318,TRUE,TRUE,"review"
87,"Organizational Strategy",0.65561192962341,0.777635481772013,1,0.118603143017711,-0.103761375210276,"approximately calibrated",0.142650898771805,1.12068170262395,FALSE,FALSE,"review"
88,"AI Governance",0.778737819194794,0.943218468402047,0,0.606432591044263,0.54965105944631,"overconfident",0.122525128980476,0.479767981840487,FALSE,FALSE,"review"
89,"Infrastructure",0.258228736487217,0.794801478784066,0,0.0666820803477847,-0.13851644086815,"approximately calibrated",0.237647006449301,0.413995939384864,FALSE,FALSE,"review"
90,"Public Policy",0.741501438617706,0.598365010544658,0,0.549824383472128,0.148189394016786,"approximately calibrated",0.404194531817372,-0.39360457172161,FALSE,FALSE,"review"
91,"Infrastructure",0.725532313191798,0.9013727723388,1,0.0753325111018455,-0.0232947165593544,"approximately calibrated",0.211662336105015,-0.243119810310834,FALSE,FALSE,"review"
92,"Healthcare",0.739017886342481,0.821619715436827,0,0.546147436334108,0.367767151770935,"overconfident",0.610364235185839,-0.129689509828072,FALSE,FALSE,"review"
93,"Healthcare",0.382722311804537,0.714459631345235,0,0.146476367953009,-0.139064000701756,"approximately calibrated",0.750948624020883,-0.0336294068141683,FALSE,TRUE,"review"
94,"Financial Risk",0.148916330595966,0.567485074552242,0,0.0221760735181672,-0.410338851929591,"underconfident",0.656805185373068,1.10435116799899,FALSE,FALSE,"review"
95,"AI Governance",0.673253130388912,0.510293570442591,0,0.453269777578469,-0.0364366519789401,"approximately calibrated",0.265224229397739,0.123215214348897,FALSE,TRUE,"review"
96,"AI Governance",0.135334647144191,0.847062686625868,0,0.0183154667176427,-0.134621846656489,"approximately calibrated",0.834006277255794,-0.0687984465119012,FALSE,TRUE,"review"
98,"Financial Risk",0.354663830890786,0.541259546526708,0,0.125786432942128,-0.332954020531164,"underconfident",0.280936985719329,0.832083475423535,FALSE,FALSE,"review"
99,"Organizational Strategy",0.434416418429464,0.595870058147702,0,0.188717624601083,-0.215412317251214,"underconfident",0.245958427404794,0.350997511369917,FALSE,FALSE,"review"
100,"Infrastructure",0.884978622896597,0.98281359387096,1,0.0132299171907633,-0.0039564889382766,"approximately calibrated",0.491860194883433,0.0380628842349597,FALSE,TRUE,"review"
101,"AI Governance",0.677335124684032,0.825870935441926,0,0.458782871130733,0.284653806572659,"overconfident",-0.00686180705464028,-0.453613723007901,TRUE,FALSE,"review"
102,"Public Policy",0.70991436195327,0.98422497597523,1,0.0841496774009786,0.0683746533762088,"approximately calibrated",-0.0559067945970365,0.511414386289935,TRUE,FALSE,"review"
103,"Infrastructure",0.709566127858125,0.690063549419865,1,0.0843518340873232,-0.225584616492812,"underconfident",0.958599418659425,0.0429356521729846,FALSE,TRUE,"review"
105,"Public Policy",0.447457849048078,0.632048095993232,1,0.305302828578576,-0.0626490754281915,"approximately calibrated",0.766341902954165,0.125379784711919,FALSE,TRUE,"review"
106,"AI Governance",0.585446868475992,0.733971141253132,0,0.342748035808346,0.0767191770614781,"approximately calibrated",-0.260540605614053,0.0915375422741463,FALSE,FALSE,"review"
107,"Organizational Strategy",0.847532626567408,0.597552089791279,1,0.0232462999614333,-0.379201610247287,"underconfident",1.06586847641365,0.381181729131099,FALSE,FALSE,"review"
108,"Financial Risk",0.605476322828326,0.86560064308811,1,0.155648931849059,0.0212495749371687,"approximately calibrated",0.17943395798687,0.285209126455775,FALSE,FALSE,"review"
109,"Public Policy",0.880423373891972,0.774926687639672,1,0.0142985695113791,-0.210774742848949,"underconfident",1.47648585109625,0.186480055950928,FALSE,FALSE,"review"
110,"Healthcare",0.398676167393569,0.605757657361683,0,0.158942686447625,-0.235299656190692,"underconfident",0.328955893553733,1.20238450160283,FALSE,FALSE,"review"
111,"AI Governance",0.315890146419406,0.596659673205577,1,0.468006291766062,0.0646659649716388,"approximately calibrated",-0.000173441721634799,-0.162105426514255,TRUE,TRUE,"review"
112,"Organizational Strategy",0.706994814740028,0.52827054644702,1,0.0858520385892304,-0.38587741496375,"underconfident",0.560743188515832,0.404194599223012,FALSE,FALSE,"review"
113,"Public Policy",0.285699915175792,0.669218649230897,0,0.0816244415314547,-0.249156909237648,"underconfident",0.29897729583113,0.341145568520959,FALSE,FALSE,"review"
114,"AI Governance",0.476860805484466,0.804805389253888,0,0.227396227807294,0.0322016170611822,"approximately calibrated",0.483707520749829,-0.0659597734472509,FALSE,TRUE,"review"
115,"Organizational Strategy",0.691780779650435,0.585071167107671,1,0.0949990877928938,-0.319929745099435,"underconfident",0.294193044352144,-0.336191213011965,FALSE,FALSE,"review"
116,"AI Governance",0.672478520777076,0.502889179736376,0,0.452227360906525,-0.0448834593570994,"approximately calibrated",0.818732233721838,0.369788484906519,FALSE,FALSE,"review"
117,"Public Policy",0.253458298300393,0.540439649808686,0,0.064241108977331,-0.395319241213983,"underconfident",0.598404343000769,0.487934813355151,FALSE,FALSE,"review"
118,"Healthcare",0.721983400010504,0.593103166001383,1,0.0772932298697195,-0.329603604128897,"underconfident",0.0651440670930319,0.520502373845248,TRUE,FALSE,"review"
119,"Financial Risk",0.377578535140492,0.906826331554912,0,0.14256555019884,0.0493918817537518,"approximately calibrated",0.288552820474445,0.282424776892837,FALSE,FALSE,"review"
120,"Healthcare",0.39956090261694,0.694798800244462,0,0.159648914900064,-0.145552284855474,"approximately calibrated",0.963434731484224,0.342595176770384,FALSE,FALSE,"review"
121,"Healthcare",0.770644205796998,0.545979784526862,0,0.593892491928486,0.139872276455348,"approximately calibrated",0.272350108406556,0.165512017011542,FALSE,FALSE,"review"
122,"Public Policy",0.409856508939993,0.936024954081513,0,0.167982357920478,0.104007312001991,"approximately calibrated",0.743333644738557,0.0638068491716064,FALSE,TRUE,"review"
123,"Financial Risk",0.340686794486828,0.759263181709684,0,0.11606749193771,-0.124669326352605,"approximately calibrated",0.672468683695956,0.528049267542024,FALSE,FALSE,"review"
124,"Public Policy",0.321526655310299,0.904680158109404,0,0.103379390075028,0.00805954818443211,"approximately calibrated",0.289862676842007,0.370803145696309,FALSE,FALSE,"review"
125,"AI Governance",0.122881809889805,0.639627649171744,0,0.0150999392017941,-0.345272411626462,"underconfident",0.538320624944896,1.39759160480008,FALSE,FALSE,"review"
126,"Public Policy",0.657848791813012,0.88130727333948,1,0.117067449263815,-0.00162527739670448,"approximately calibrated",0.0183023362226641,0.0799815310699796,TRUE,FALSE,"review"
127,"Financial Risk",0.734762917610351,0.571013259198517,0,0.539876545095275,0.110889804293792,"approximately calibrated",0.182637065068195,-0.238687649988958,TRUE,FALSE,"review"
128,"Public Policy",0.636473681626376,0.611267672309186,0,0.405098747403033,0.0163664197122194,"approximately calibrated",1.14468364304108,-0.000958666048339255,FALSE,TRUE,"review"
129,"Organizational Strategy",0.146340384497307,0.795128632313572,0,0.0214155081348197,-0.183455859551608,"underconfident",0.294857722113727,0.305912945139337,FALSE,FALSE,"review"
130,"Organizational Strategy",0.54819213488372,0.937230894677341,1,0.20413034698093,0.141361241658271,"approximately calibrated",0.747503962489751,0.532369947422491,FALSE,FALSE,"review"
131,"Organizational Strategy",0.17460660362849,0.816283155877609,0,0.0304874660306767,-0.153229378091715,"underconfident",0.0573912461434026,0.223956801108712,TRUE,FALSE,"review"
132,"Financial Risk",0.329744399734773,0.711998334503733,0,0.108731369156446,-0.179270296339822,"underconfident",-0.412028160039527,0.360703414963837,FALSE,FALSE,"review"
133,"Organizational Strategy",0.101081648969557,0.939532251562923,0,0.0102174997584048,-0.050250248678672,"approximately calibrated",-0.0846283638004361,0.311318323039024,TRUE,FALSE,"review"
134,"AI Governance",0.70053719583666,0.963328300588764,1,0.0896779710773712,0.0530062716661355,"approximately calibrated",0.117387142049439,0.601159491177645,FALSE,FALSE,"review"
135,"Public Policy",0.777518303727265,0.80747235783143,1,0.0494981051763933,-0.143029536992177,"approximately calibrated",-0.167298661297241,1.29546335351781,TRUE,FALSE,"review"
136,"Organizational Strategy",0.214148944499902,0.540678833578713,0,0.0458597704304223,-0.413461395990864,"underconfident",0.545827213327517,0.796566378404497,FALSE,FALSE,"review"
137,"Public Policy",0.609260907280259,0.718018417209387,1,0.152677038579446,-0.129304544211167,"approximately calibrated",0.196989494362913,0.405012301683454,FALSE,FALSE,"review"
138,"Healthcare",0.405331635545008,0.677184389694594,1,0.353630463683575,0.0308148533781692,"approximately calibrated",-0.101925256825949,0.323537884092282,TRUE,FALSE,"review"
139,"Healthcare",0.676354875648394,0.987732398610096,1,0.104746166516566,0.0924785651266627,"approximately calibrated",0.660740075427465,-0.1791289444387,FALSE,FALSE,"review"
140,"Organizational Strategy",0.411040560237598,0.744680971405469,0,0.168954342160438,-0.086364686434093,"approximately calibrated",0.0883636762155264,0.470112638763006,TRUE,FALSE,"review"
141,"Organizational Strategy",0.780753581144381,0.626299583965447,1,0.0480689921810134,-0.32563142385354,"underconfident",-0.152527409047171,-0.27431042783278,FALSE,FALSE,"review"
142,"Organizational Strategy",0.938975734089036,0.854975240635686,1,0.0037239610299721,-0.141300798334342,"approximately calibrated",0.161026593984122,-0.00834542074258994,FALSE,TRUE,"review"
143,"Organizational Strategy",0.510771597980056,0.577364254486747,1,0.239344429342988,-0.183291316170265,"underconfident",0.25761837054354,1.43058727936403,TRUE,FALSE,"review"
144,"Organizational Strategy",0.166896261612419,0.654574163844809,0,0.027854362140201,-0.31757147401499,"underconfident",1.4528799040407,-0.00981996138769964,FALSE,TRUE,"review"
145,"Infrastructure",0.21428679813398,0.645179914876353,0,0.0459188318545133,-0.308901253269134,"underconfident",0.299433471847458,0.416002127571785,FALSE,FALSE,"review"
146,"Infrastructure",0.860185258090496,0.832941701260861,1,0.0195481620552212,-0.147510136683918,"approximately calibrated",0.075184516992577,0.427432103026284,TRUE,FALSE,"review"
147,"Healthcare",0.706514595716726,0.723459748122841,0,0.499162873960769,0.22262262208361,"overconfident",-0.108404875657498,0.00560817387167326,FALSE,TRUE,"review"
148,"Healthcare",0.843042155378498,0.509499535767827,1,0.0246357649882275,-0.465864699243945,"underconfident",0.260645716235113,-0.0539551439726858,FALSE,TRUE,"review"
149,"Infrastructure",0.868208640173543,0.855686200568452,1,0.0173689625249066,-0.126944836906641,"approximately calibrated",0.0856695981565511,0.61043096253845,TRUE,FALSE,"review"
150,"Organizational Strategy",0.505704964895267,0.66026319090277,0,0.255737511519723,-0.0839992975775071,"approximately calibrated",0.538341540771862,1.25862821655913,FALSE,FALSE,"review"
151,"Infrastructure",0.156761797715444,0.824006772092544,1,0.71105066579209,0.535057437884633,"overconfident",0.300958223885341,0.255756584617995,FALSE,FALSE,"review"
152,"Healthcare",0.711897189368028,0.673980512220878,1,0.0830032294940418,-0.24301625828508,"underconfident",0.856866755297557,-0.125854248685515,FALSE,TRUE,"review"
153,"Public Policy",0.331139672792051,0.724366149152629,0,0.109653482896827,-0.165980367950544,"underconfident",0.282822076192208,0.178980180609433,FALSE,TRUE,"review"
154,"Public Policy",0.377593296160921,0.786642754087225,0,0.142576697305669,-0.070780548607106,"approximately calibrated",-0.20981871502421,-0.451065731080748,FALSE,FALSE,"review"
156,"Healthcare",0.381103157729376,0.626887952494435,0,0.145239616831302,-0.227872430674263,"underconfident",0.192158246471429,0.766536180712588,FALSE,FALSE,"review"
157,"Public Policy",0.183793267363217,0.926396994667593,0,0.0337799651280469,-0.0398230402043598,"approximately calibrated",0.437585300040725,-0.291554250423777,FALSE,FALSE,"review"
158,"Infrastructure",0.594001959788147,0.558441492561251,0,0.35283832823216,-0.0887201792065891,"approximately calibrated",1.50052123279016,0.213138732357819,FALSE,FALSE,"review"
159,"Financial Risk",0.742763270949945,0.901917793049943,0,0.551697276672261,0.453615069722204,"overconfident",0.465416076579026,1.45740603328665,FALSE,FALSE,"review"
160,"AI Governance",0.539453527866863,0.78037023777375,0,0.291010108728004,0.071380346501754,"approximately calibrated",0.430794808995852,-0.196227101667088,FALSE,TRUE,"review"
161,"Organizational Strategy",0.333346926455852,0.614864017101936,0,0.111120173377563,-0.274015809520501,"underconfident",-0.179708906143675,-0.0505664918564728,FALSE,TRUE,"review"
162,"Organizational Strategy",0.477925108780619,0.781270017649513,1,0.272562192041729,0.0538322096912415,"approximately calibrated",0.336276745877778,0.125747496292067,FALSE,FALSE,"review"
163,"Healthcare",0.861265336675569,0.869405623483472,1,0.0192473068077431,-0.111347069708785,"approximately calibrated",-0.190849683019496,0.750296128399585,TRUE,FALSE,"review"
165,"Healthcare",0.543135958560742,0.830101097836159,1,0.208724752360212,0.0388258501963707,"approximately calibrated",0.555428721140444,-0.158071930559361,FALSE,FALSE,"review"
166,"Financial Risk",0.750983539863955,0.555461578052491,1,0.0620091974186864,-0.382529224528823,"underconfident",0.597778004751107,0.0738853828596771,FALSE,FALSE,"review"
168,"Public Policy",0.812495243805461,0.695486243991181,1,0.0351580335955737,-0.269355722413245,"underconfident",0.0148451955926973,0.327679561238746,TRUE,FALSE,"review"
170,"Organizational Strategy",0.459367632702924,0.737891258036252,1,0.29228335656924,0.0301746146054922,"approximately calibrated",1.11754497033841,0.0870832360854139,FALSE,FALSE,"review"
171,"AI Governance",0.614025505655445,0.56219128518831,0,0.377027321595425,-0.0607813932162651,"approximately calibrated",-0.465687489989797,-0.221213669457178,FALSE,FALSE,"review"
172,"Healthcare",0.287168149463832,0.910894889349584,0,0.082465546066482,-0.00663956458393444,"approximately calibrated",0.153311687315391,1.16275337738744,TRUE,FALSE,"review"
173,"Public Policy",0.830318903853185,0.886545284762979,1,0.0287916743895845,-0.0846630408474369,"approximately calibrated",0.67206119151676,-0.148612751830656,FALSE,FALSE,"review"
174,"Public Policy",0.888538856501691,0.825125579186715,1,0.0124235865099506,-0.162450834303334,"underconfident",0.142740587072383,-0.376301980194122,TRUE,FALSE,"review"
175,"AI Governance",0.595922727428842,0.614212892728392,0,0.35512389706623,-0.0306632102053777,"approximately calibrated",-0.157994949973079,-0.0248967044939392,FALSE,TRUE,"review"
176,"Financial Risk",0.66001819614321,0.967339737638831,0,0.435624019240137,0.402963756878968,"overconfident",0.458738354736587,-0.176436471862588,FALSE,FALSE,"review"
177,"Organizational Strategy",0.155512200528756,0.843478177220095,0,0.024184044513296,-0.132337778266609,"approximately calibrated",0.561303924562714,0.870929801124547,FALSE,FALSE,"review"
