"case_id","domain","prior","posterior","forecast_probability","confidence","outcome","brier_score","confidence_gap","anchor_distortion","confidence_flag","review_flag"
68,"Public Policy",0.186346729579382,0.229645708281969,0.271482238228056,0.306911297198152,1,0.530738129217203,0.0354290589700961,0.0384650872976057,"approximately calibrated","review"
69,"AI Governance",0.750613914921414,0.86672716631568,0.697759100067927,0.672940644904422,1,0.0913495615917492,-0.0248184551635049,0.154300284574026,"approximately calibrated","review"
72,"Public Policy",0.101711078684311,0.131857895736789,0.30974161153818,0.395116827470338,0,0.0959398659182689,0.0853752159321574,0.180690559398429,"approximately calibrated","review"
73,"Financial Risk",0.277395460091066,0.340695808790645,0.336166034679555,0.363157708396731,1,0.440675533513066,0.0269916737171763,0.0969164234045329,"approximately calibrated","review"
74,"Financial Risk",0.662710523363203,0.806356263722301,0.596545684877861,0.520254031785499,1,0.162775384390674,-0.0762916530923617,0.229243015158371,"approximately calibrated","review"
77,"Infrastructure",0.571211944490206,0.676273604988709,0.675387141850028,0.683646023258274,0,0.45614779137635,0.00825888140824516,0.0659963388608357,"approximately calibrated","review"
79,"AI Governance",0.528015720467083,0.87529142480225,0.880436424851064,0.797156920428254,0,0.775168298204523,-0.08327950442281,0.106845325612953,"approximately calibrated","review"
80,"Infrastructure",0.157284917479847,0.609355866789213,0.717864972330856,0.73546367530105,0,0.515330118499581,0.0175987029701939,0.00253254425609717,"approximately calibrated","review"
81,"Organizational Strategy",0.728042755823117,0.917451868142512,0.927456217841387,0.813552625323887,1,0.00526260032987633,-0.1139035925175,0.15479561861633,"underconfident","review"
83,"Healthcare",0.674905552624259,0.723234878798778,0.645984477536495,0.530659423143369,0,0.417295945218098,-0.115325054393126,0.024570235844979,"underconfident","review"
84,"Public Policy",0.81262254480971,0.896758271532535,0.586692883851607,0.450551698023294,1,0.170822772258901,-0.136141185828313,0.222359886633439,"underconfident","review"
85,"Healthcare",0.284411115997937,0.3388589329906,0.531462880511918,0.576039917135979,1,0.219527032338189,0.0445770366240612,0.236341913458567,"approximately calibrated","review"
86,"AI Governance",0.718559073717333,0.79400313953431,0.577560222957424,0.517519333587194,1,0.178455365227781,-0.06004088937023,0.254604850650144,"approximately calibrated","review"
87,"Organizational Strategy",0.583319042129442,0.770890819426782,0.738315055036506,0.580640419378735,0,0.545109120493559,-0.157674635657771,0.00276127309708984,"underconfident","review"
89,"Infrastructure",0.22333662011195,0.297475916424691,0.438759503875015,0.524802135354967,1,0.314990894490619,0.0860426314799513,0.163687000437358,"approximately calibrated","review"
93,"Healthcare",0.336113153046463,0.427684003787491,0.477809403001932,0.493698196334593,1,0.272683019593199,0.015888793332661,0.0527188019613891,"approximately calibrated","review"
97,"Organizational Strategy",0.575543534576427,0.924630119738466,0.547496332389788,0.472837461575869,1,0.204759569200693,-0.074658870813919,0.395721921039965,"approximately calibrated","review"
100,"Infrastructure",0.791098281918094,0.982292302436847,0.775788649885563,0.958641160687948,1,0.0502707295201386,0.182852510802385,0.280588057660155,"overconfident","review"
101,"AI Governance",0.602997701184358,0.845324324136428,0.464712126900115,0.503635716466658,1,0.286533107087798,0.0389235895665422,0.345481272733813,"approximately calibrated","review"
102,"Public Policy",0.632510657298844,0.739779958441479,0.788982004129961,0.943554181786169,1,0.0445285945810077,0.154572177656207,0.127141224016099,"overconfident","review"
103,"Infrastructure",0.63219519817736,0.843269987732434,0.796508097905759,0.777937776087194,0,0.63442515002945,-0.018570321818565,0.00244560297982988,"approximately calibrated","review"
106,"AI Governance",0.519757751442958,0.791871914363353,0.603327127531861,0.503137294713877,1,0.157349367752124,-0.100189832817985,0.207255544808356,"underconfident","review"
107,"Organizational Strategy",0.757176614655182,0.756802998683103,0.651139685268456,0.545206488881687,0,0.423982889731504,-0.105933196386769,0.116270747846185,"underconfident","review"
108,"Financial Risk",0.537902080679778,0.865164219663092,0.698012762528465,0.460554108662815,1,0.0911962915956891,-0.237458653865651,0.0671138901736279,"underconfident","review"
109,"Public Policy",0.786971762231551,0.874047447684924,0.846516836846287,0.66845938267503,1,0.0235570813716692,-0.178057454171257,0.0385998954072289,"underconfident","review"
112,"Organizational Strategy",0.62986589099979,0.6631712454841,0.573094180623898,0.545094402009559,0,0.328436939864977,-0.027999778614339,0.0353744301945523,"approximately calibrated","review"
113,"Public Policy",0.248222276100423,0.311489868900386,0.438017521386735,0.285737577185067,1,0.315824306268309,-0.152279944201668,0.0377315320283947,"underconfident","review"
114,"AI Governance",0.421391553203575,0.882310635754175,0.740100221122447,0.647776673765246,0,0.547748337305495,-0.0923235473572008,0.0391997984085513,"approximately calibrated","review"
115,"Organizational Strategy",0.6160837650951,0.712701418426074,0.534824034725226,0.471689356775284,1,0.216388678669318,-0.0631346779499416,0.1869379415918,"approximately calibrated","review"
120,"Healthcare",0.351366935311817,0.447098389885695,0.547864814779109,0.534550245172073,0,0.300155855272948,-0.0133145696070365,0.0954384959999308,"approximately calibrated","review"
121,"Healthcare",0.687524751133751,0.909967143387293,0.661644433917536,0.519533080166097,1,0.114484489098985,-0.142111353751438,0.259879453486278,"underconfident","review"
125,"AI Governance",0.100728227782529,0.541230223680839,0.719094384227976,0.790763365239135,0,0.517096733428212,0.071668981011159,0.0622820597565313,"approximately calibrated","review"
126,"Public Policy",0.585345376112964,0.951024944721111,0.749473004232338,0.76578540927537,1,0.06276377560837,0.0163124050430321,0.15272472948308,"approximately calibrated","review"
127,"Financial Risk",0.655020525364671,0.877017137307619,0.886502343977063,0.869222470998695,0,0.785886405876827,-0.0172798729783681,0.0865571801305155,"approximately calibrated","review"
128,"Public Policy",0.565982041002717,0.893520253315052,0.673021023494339,0.633980517739508,1,0.10691525107669,-0.039040505754831,0.218495407122611,"approximately calibrated","review"
130,"Organizational Strategy",0.486009345718194,0.589211537708688,0.57126118061357,0.459733163531682,0,0.32633933647601,-0.111528017081888,0.0295353295647446,"underconfident","review"
133,"Organizational Strategy",0.0809798467135988,0.251672725364337,0.382031523915695,0.316959057674493,1,0.381885037433959,-0.0650724662412014,0.124200538849858,"approximately calibrated","review"
135,"Public Policy",0.69375187514117,0.771917480625625,0.568207257639623,0.568280309961148,1,0.186444972355095,7.30523215245471e-05,0.198563297974494,"approximately calibrated","review"
139,"Healthcare",0.602109710881487,0.964707985418419,0.734913594465143,0.692784489641294,1,0.0702708023993907,-0.0421291048238486,0.204731144924472,"approximately calibrated","review"
144,"Organizational Strategy",0.140600142872427,0.390112263583851,0.529031774401147,0.631927148349027,0,0.279874618326026,0.10289537394788,0.140683951894596,"overconfident","review"
146,"Infrastructure",0.768638410270214,0.885391561184586,0.603163063448045,0.599885250277653,1,0.15747955421194,-0.00327781317039288,0.213508440731471,"approximately calibrated","review"
147,"Healthcare",0.629430869061034,0.82677162036971,0.606620276590608,0.50348725205339,1,0.15474760678965,-0.103133024537217,0.241657758340133,"underconfident","review"
148,"Healthcare",0.753108776048757,0.753860919343755,0.507618712595861,0.501274923000171,1,0.242439332185757,-0.00634378959568949,0.314813560980225,"approximately calibrated","review"
149,"Infrastructure",0.775906650510151,0.973981950248843,0.651946702265691,0.711138286451223,1,0.121141098063727,0.0591915841855317,0.345456578989311,"approximately calibrated","review"
151,"Infrastructure",0.131419510871638,0.451124043818185,0.616945304616636,0.670155929985113,0,0.380621508888514,0.0532106253684761,0.0777215360552246,"approximately calibrated","review"
152,"Healthcare",0.634306865662802,0.843936761361422,0.768074677873956,0.646259449506361,1,0.0537893550432693,-0.121815228367595,0.199540513301449,"underconfident","review"
153,"Public Policy",0.289385350646917,0.390395929582302,0.407475568146445,0.417573417081275,1,0.351085202343378,0.0100978489348292,0.0264260523541733,"approximately calibrated","review"
154,"Public Policy",0.331466868286952,0.416257482245102,0.431502812114245,0.340992242674176,1,0.323189052634011,-0.0905105694400689,0.00243611286747092,"approximately calibrated","review"
155,"Healthcare",0.376488212735858,0.501300902814906,0.543593837343255,0.505399818509954,0,0.295494259997565,-0.0381940188333013,0.0385273314322548,"approximately calibrated","review"
156,"Healthcare",0.334646389943082,0.336590839875513,0.453127590526647,0.365249766969064,1,0.299069432243191,-0.0878778235575827,0.125151614094886,"approximately calibrated","review"
157,"Public Policy",0.15590684219962,0.637699506300505,0.585918096986297,0.722513486300028,0,0.343300016376044,0.13659538931373,0.0557644739780038,"overconfident","review"
158,"Infrastructure",0.527507657690439,0.627724669998977,0.552893140260195,0.538164903492202,0,0.305690824546779,-0.0147282367679923,0.0579166702451577,"approximately calibrated","review"
160,"AI Governance",0.478093195832334,0.865080424949848,0.565883726045256,0.426519960744101,0,0.320224391402862,-0.139363765301155,0.131992359314313,"underconfident","review"
161,"Organizational Strategy",0.291384862789419,0.326418876157069,0.184656353860444,0.121979760156839,1,0.664785261300146,-0.0626765937036049,0.0589565963078847,"approximately calibrated","review"
162,"Organizational Strategy",0.422355686777737,0.644316080141652,0.620682080360115,0.684303723744982,0,0.385246244880161,0.0636216433848668,0.00779829734151549,"approximately calibrated","review"
164,"Infrastructure",0.789387583287898,0.80627880454448,0.539794251752241,0.698658599171353,0,0.291377834224762,0.158864347419112,0.189865757781257,"overconfident","review"
166,"Financial Risk",0.669714500817936,0.904076733812721,0.667457719363185,0.494900753885455,1,0.110584368411134,-0.17255696547773,0.207500256915945,"underconfident","review"
170,"Organizational Strategy",0.405544796683826,0.468410853962322,0.327838540430342,0.261777340491314,1,0.451801027730813,-0.0660611999390282,0.00186138654006712,"approximately calibrated","review"
172,"Healthcare",0.249552323631942,0.330133580032546,0.544033705298886,0.480616547812253,0,0.295972672501235,-0.0634171574866328,0.26245759515381,"approximately calibrated","review"
175,"AI Governance",0.529247647200245,0.531354330771373,0.486844150132979,0.576104987376717,1,0.263328926252744,0.0892608372437377,0.109608259636447,"approximately calibrated","review"
179,"Infrastructure",0.471881072148681,0.622803540330673,0.753753096753025,0.821131398288507,0,0.568143730864775,0.0673783015354816,0.0587316703224623,"approximately calibrated","review"
182,"AI Governance",0.28624566599261,0.381857978775313,0.438052868245136,0.499208432779503,1,0.315784578887518,0.0611555645343669,0.00295501397543579,"approximately calibrated","review"
183,"Financial Risk",0.60956050095614,0.918557971017646,0.690589866918148,0.617219053590794,1,0.0957346304537294,-0.073370813327354,0.231368159749546,"approximately calibrated","review"
184,"Organizational Strategy",0.509448668409605,0.753748393786137,0.494486753886678,0.513478315098116,1,0.255543641996028,0.0189915612114376,0.219860612090472,"approximately calibrated","review"
187,"Financial Risk",0.165985206556506,0.167198679476683,0.486246961698161,0.532383363524081,1,0.263942184364371,0.0461364018259205,0.297172621163562,"approximately calibrated","review"
188,"Infrastructure",0.32355488270754,0.332211301134319,0.445649871198447,0.261510494394939,1,0.307304065302298,-0.184139376803508,0.0567975476436216,"underconfident","review"
190,"Public Policy",0.500891231466085,0.696547583239941,0.570489175705697,0.666194874823254,0,0.325457899597366,0.0957056991175566,0.0467088666671068,"approximately calibrated","review"
191,"Financial Risk",0.21837968863314,0.222079351876726,0.266658214672665,0.250524064283498,1,0.537790174107083,-0.0161341503891672,0.12141109609261,"approximately calibrated","review"
193,"Organizational Strategy",0.161094168038107,0.293649716436549,0.528599985443995,0.556355876955219,0,0.279417944611392,0.0277558915112239,0.197100710767447,"approximately calibrated","review"
194,"Infrastructure",0.302208825706039,0.690138618503277,0.818508870908572,0.779678636206232,0,0.669956771756025,-0.03883023470234,0.00972661559256094,"approximately calibrated","review"
196,"Infrastructure",0.114951191814616,0.224651588126193,0.323304182409135,0.341687975346402,1,0.45791722954497,0.0183837929372671,0.0931869569666788,"approximately calibrated","review"
198,"Public Policy",0.40157356611453,0.544885775951261,0.456153262042498,0.592969225281311,1,0.295769274387016,0.136815963238813,0.0526566960109916,"overconfident","review"
203,"Organizational Strategy",0.150881904950365,0.551202212256718,0.46552085024122,0.387570097990922,1,0.285667961526868,-0.0779507522502978,0.0380312919903858,"approximately calibrated","review"
204,"Infrastructure",0.442214952993672,0.833604318416758,0.515466270039979,0.59107285730768,1,0.23477293546897,0.0756065872677011,0.316569636974688,"approximately calibrated","review"
205,"Public Policy",0.758323424456175,0.834176200184278,0.582789432489671,0.602608720913673,0,0.339643522621633,0.0198192884240017,0.295964421992857,"approximately calibrated","review"
206,"AI Governance",0.415511095696129,0.512464341843182,0.381122394849012,0.372748425214416,1,0.383009490157422,-0.00837396963459652,0.156323775097606,"approximately calibrated","review"
209,"Public Policy",0.761393112619407,0.920743396961896,0.585722660657793,0.773797360819856,1,0.171625713892458,0.188074700162064,0.0415760503234069,"overconfident","review"
213,"Financial Risk",0.297622283899691,0.736246403938943,0.758556413561976,0.771292225684437,0,0.575407832556007,0.0127358121224614,0.221875645282987,"approximately calibrated","review"
218,"Organizational Strategy",0.133249128167517,0.359266958573958,0.471583939837421,0.573305252785062,0,0.222391412312585,0.10172131294764,0.161781759893357,"overconfident","review"
219,"Financial Risk",0.357735327875707,0.490723120829741,0.663920953170523,0.546049574970622,1,0.11294912571781,-0.117871378199901,0.168398334775292,"underconfident","review"
223,"Healthcare",0.166690128189512,0.269156404206568,0.274654373126732,0.270001653467327,1,0.526126278424174,-0.00465271965940528,0.0440654966921515,"approximately calibrated","review"
224,"Public Policy",0.229448414989747,0.34424993432119,0.617770394445589,0.550326233689253,1,0.146099471362281,-0.0674441607563364,0.157238920189344,"approximately calibrated","review"
226,"Public Policy",0.288090883840341,0.487623218653598,0.511635187740496,0.632951110068096,0,0.261770565334253,0.121315922327599,0.0797356284499748,"overconfident","review"
227,"Financial Risk",0.241748360104393,0.489675251437063,0.412691640396702,0.578608551967066,1,0.344931109259917,0.165916911570365,0.0555339446400659,"overconfident","review"
230,"Infrastructure",0.443367504223716,0.905247384792948,0.706686965511858,0.663676831406638,1,0.086032536200642,-0.0430101341052201,0.186570173826893,"approximately calibrated","review"
231,"Infrastructure",0.315450601654593,0.448726920117996,0.483399544564654,0.490624853833323,1,0.266876030556007,0.00722530926866877,0.0345444781782753,"approximately calibrated","review"
232,"AI Governance",0.765840991339646,0.910301197192543,0.875821559310355,0.903704622078562,1,0.0154202851321117,0.027883062768207,0.19447458160867,"approximately calibrated","review"
237,"Public Policy",0.376873267479241,0.488244830091996,0.42048629829005,0.38865820992026,1,0.335836130469569,-0.0318280883697899,0.0301848417966529,"approximately calibrated","review"
238,"AI Governance",0.0811810634983704,0.287610189762958,0.573307161563032,0.597083866878504,1,0.182066778373397,0.0237767053154724,0.309037704541934,"approximately calibrated","review"
239,"Organizational Strategy",0.516115276266355,0.89869079924721,0.770488662722678,0.800362987463993,0,0.59365277938418,0.0298743247413152,0.143805426902933,"approximately calibrated","review"
242,"Organizational Strategy",0.11866419253638,0.60100916710881,0.512238087303831,0.499072377479784,0,0.262387858084687,-0.0131657098240469,0.0926562831842676,"approximately calibrated","review"
243,"Healthcare",0.582613422381692,0.676758302712727,0.742539298451772,0.757737922978633,0,0.551364609745249,0.0151986245268617,0.0307331204648007,"approximately calibrated","review"
245,"Organizational Strategy",0.202007416826673,0.296881166589512,0.269674450413696,0.342990467029238,1,0.533375408378536,0.0733160166155412,0.00925409227785107,"approximately calibrated","review"
246,"Infrastructure",0.243143198206089,0.651284607159799,0.470564014616403,0.527407983797372,1,0.280302462619101,0.0568439691809696,0.062631662014872,"approximately calibrated","review"
249,"AI Governance",0.200615509767085,0.352636719502594,0.587180137853077,0.600811030317437,1,0.170420238583005,0.0136308924643606,0.236767018679585,"approximately calibrated","review"
250,"AI Governance",0.390900248794351,0.551649167644389,0.520185388567015,0.566490717009718,0,0.270592838478616,0.0463053284427031,0.034819167029543,"approximately calibrated","review"
253,"Healthcare",0.167140913645271,0.338893313333862,0.474294078916572,0.533016489559022,0,0.224954873295319,0.0587224106424499,0.156626133177836,"approximately calibrated","review"
254,"Public Policy",0.30589480182156,0.593346732289748,0.501511134884542,0.35347098588205,0,0.251513418413181,-0.148040149002492,0.0498838180349567,"underconfident","review"
255,"Organizational Strategy",0.181726106184069,0.446430854769852,0.376867570194618,0.299383983012973,1,0.388294025075159,-0.0774835871816453,0.0709396379772931,"approximately calibrated","review"
259,"Financial Risk",0.38231008489849,0.326406620513816,0.365188331981792,0.459796083478823,1,0.402985853852059,0.0946077514970311,0.173769263383525,"approximately calibrated","review"
267,"AI Governance",0.307621068733279,0.469625294305745,0.618680260069049,0.617107967290291,0,0.382765264199106,-0.00157229277875737,0.0666967894509748,"approximately calibrated","review"
269,"Financial Risk",0.674867145377211,0.785425572338084,0.649461795968675,0.571668008492268,1,0.122877032485507,-0.077793787476407,0.164165897472579,"approximately calibrated","review"
272,"Organizational Strategy",0.783984062033705,0.855853264594359,0.658475245899873,0.422224260813173,1,0.116639157663152,-0.236250985086701,0.168942953381672,"underconfident","review"
276,"Public Policy",0.60019128277665,0.680290816115312,0.764319432909664,0.732194973615371,0,0.584184195523351,-0.0321244592942928,0.0360683289024317,"approximately calibrated","review"
277,"Financial Risk",0.287050607891288,0.716785447937449,0.545363454165062,0.612562412580048,0,0.297421297138847,0.0671989584149862,0.176430224361693,"approximately calibrated","review"
278,"Infrastructure",0.81745234930655,0.922803315602022,0.757748546062305,0.77498368668058,0,0.574182859059538,0.0172351406182747,0.0986473016914802,"approximately calibrated","review"
280,"Healthcare",0.328690404272638,0.571482449438452,0.515401671299343,0.559629509863398,0,0.265638882778156,0.0442278385640551,0.140802435891148,"approximately calibrated","review"
281,"Public Policy",0.564165398171172,0.749030103979264,0.447416558488999,0.477044624488259,1,0.305348459832142,0.0296280659992601,0.348212147636719,"approximately calibrated","review"
282,"Healthcare",0.266285711694509,0.382818311277712,0.329703097033658,0.298581195631085,1,0.44929793812627,-0.0311219014025724,0.0103176045065953,"approximately calibrated","review"
283,"Financial Risk",0.795133947187569,0.90204508511522,0.578959787726518,0.542152359836019,1,0.177274860351299,-0.0368074278904996,0.32322838884014,"approximately calibrated","review"
284,"Public Policy",0.536457140026614,0.732338636354703,0.709384317981464,0.688113422510483,0,0.503226110598027,-0.0212708954709816,0.0528511675224805,"approximately calibrated","review"
285,"Financial Risk",0.357905864722561,0.844048846870926,0.671342285340962,0.711457594406687,1,0.108015893404902,0.0401153090657255,0.20115587160878,"approximately calibrated","review"
287,"Infrastructure",0.54441321852617,0.788273581366897,0.848030198981804,0.739856491504262,0,0.719155218385118,-0.108173707477542,0.0253055571058503,"underconfident","review"
290,"Healthcare",0.746721896890085,0.777066490950672,0.751048874467647,0.811914094989909,0,0.564074411839119,0.0608652205222626,0.0673462455723406,"approximately calibrated","review"
292,"Public Policy",0.517959669248667,0.682621816369378,0.627162574087583,0.474478035525681,1,0.139007746160997,-0.152684538561902,0.0107201583934472,"underconfident","review"
293,"Organizational Strategy",0.654893823813181,0.813245490729628,0.49089620208361,0.45107625120162,1,0.259186677052892,-0.0398199508819896,0.319501251243539,"approximately calibrated","review"
294,"Financial Risk",0.381811626667622,0.410780939427401,0.741349617982137,0.69038605713171,0,0.549599256082261,-0.0509635608504277,0.0671308986088767,"approximately calibrated","review"
297,"Financial Risk",0.267057743775658,0.389554861918333,0.616525070203333,0.531040871302865,0,0.380103162189225,-0.0854841989004684,0.150199884534978,"approximately calibrated","review"
298,"AI Governance",0.0971291732275859,0.286396434526838,0.537307279275511,0.527226846000762,0,0.288699112362452,-0.0100804332747485,0.16063817845988,"approximately calibrated","review"
303,"Healthcare",0.463787478310987,0.618568152687817,0.753985740639248,0.680423126945282,0,0.568494497087315,-0.0735626136939654,0.0371303671774482,"approximately calibrated","review"
304,"Healthcare",0.16899144802941,0.15612711118593,0.423853644899411,0.284344177401659,1,0.331944622495694,-0.139509467497752,0.128861666972802,"underconfident","review"
305,"Organizational Strategy",0.575525861193892,0.764324181017999,0.470373233472152,0.501016227413093,1,0.280504511822744,0.0306429939409414,0.181997626391791,"approximately calibrated","review"
308,"Financial Risk",0.261531162317842,0.459193731668702,0.348743703798702,0.437460386300903,1,0.424134763341833,0.0887166825022012,0.109016734463859,"approximately calibrated","review"
309,"Healthcare",0.352063790438697,0.375067246925787,0.502818986324654,0.556238473911596,0,0.252826933008553,0.0534194875869413,0.107853056430118,"approximately calibrated","review"
310,"Public Policy",0.316547611886635,0.456105959575552,0.492554413341993,0.437060090433035,1,0.257501023418689,-0.0554943229089586,0.0103330157140164,"approximately calibrated","review"
312,"AI Governance",0.255868526112754,0.299563213182787,0.381082057167443,0.350764188592361,1,0.383059419960084,-0.0303178685750816,0.0896552380210712,"approximately calibrated","review"
313,"Healthcare",0.434452762508299,0.769229212515286,0.515172342755325,0.480672452147028,1,0.23505785722936,-0.0344998906082969,0.276539665514434,"approximately calibrated","review"
315,"Healthcare",0.277476148637943,0.565380064928239,0.521107956179544,0.532349524552887,0,0.271553501993622,0.0112415683733434,0.0333110554406351,"approximately calibrated","review"
319,"Infrastructure",0.46914574401686,0.415316861262445,0.465047913928914,0.544581532352284,1,0.286173734391807,0.0795336184233707,0.0526655627749034,"approximately calibrated","review"
321,"Organizational Strategy",0.218363814142067,0.289082863281963,0.449016309999251,0.565157292029672,0,0.201615646645343,0.116140982030421,0.174109520675818,"overconfident","review"
326,"Healthcare",0.513553205728531,0.651476317218241,0.852088710910909,0.682036565318906,1,0.0218777494399968,-0.170052145592002,0.0949007217847443,"underconfident","review"
327,"Public Policy",0.108839012919925,0.151304609053454,0.208352122601684,0.176508166851183,0,0.0434106069926271,-0.0318439557505008,0.19749462846953,"approximately calibrated","review"
