"case_id","domain","prior","posterior","belief_shift","likelihood_if_true","likelihood_if_false"
604,"Public Policy",0.228698037553113,0.567781785563334,0.339083748010221,0.866184186469763,0.195510398526676
330,"Infrastructure",0.524007948054932,0.86143084166619,0.337422893611258,0.848849657271057,0.150319427612703
686,"Healthcare",0.541008053598925,0.877546740919107,0.336538687320182,0.804594216798432,0.132335286564194
577,"Infrastructure",0.288645316387992,0.623603617616851,0.334958301228859,0.895711454609409,0.219373044522945
313,"Healthcare",0.434452762508299,0.769229212515286,0.334776450006987,0.605308529385366,0.13950042623328
233,"Public Policy",0.242920064132195,0.577538588123176,0.334618523990981,0.606991886673495,0.14246578514576
678,"Financial Risk",0.598029588933569,0.93207117353625,0.334041584602681,0.768610108690336,0.0833373551839031
262,"Healthcare",0.431404986793641,0.763456884623172,0.332051897829531,0.852158356970176,0.200321802124381
764,"Infrastructure",0.383775648979936,0.714586575386561,0.330810926406625,0.71182400691323,0.177064188395161
616,"Infrastructure",0.205726716895588,0.534400989502079,0.328674272606491,0.748116651596501,0.168824261019472
128,"Public Policy",0.565982041002717,0.893520253315052,0.327538212312335,0.563538441131823,0.0875751934130676
108,"Financial Risk",0.537902080679778,0.865164219663092,0.327262138983314,0.823061880702153,0.149316672142595
873,"Financial Risk",0.164557541464455,0.491162456088707,0.326604914624252,0.905430678208359,0.184761056874413
398,"Infrastructure",0.392930525853299,0.717850689689443,0.324920163836144,0.801866252138279,0.20399718801491
474,"Public Policy",0.0861829335591756,0.410563588053921,0.324380654494745,0.723317454848438,0.0979371550143696
504,"Organizational Strategy",0.607068774173968,0.931140498650073,0.324071724476105,0.671149368095212,0.0766812518821098
645,"AI Governance",0.494590995446779,0.816751709170604,0.322160713723825,0.832036595139652,0.18268190799281
391,"Organizational Strategy",0.3691172341723,0.688933005143052,0.319815770970752,0.555123244575225,0.146649982151575
151,"Infrastructure",0.131419510871638,0.451124043818185,0.319704532946547,0.780619155196473,0.143703456048388
137,"Public Policy",0.541330468947999,0.860822904205257,0.319492435257258,0.67246777266264,0.128318127302919
871,"AI Governance",0.13964773328742,0.455009116726391,0.315361383438971,0.640106258378364,0.124445385055151
346,"Healthcare",0.617762261165772,0.933041690466379,0.315279429300607,0.936045567551628,0.108564599091187
424,"AI Governance",0.19365364598576,0.508862789446994,0.315209143461234,0.611190982209519,0.141671709460206
656,"Infrastructure",0.50331784891896,0.818077928859224,0.314760079940264,0.91521477214992,0.20624219190795
854,"Organizational Strategy",0.598394971685484,0.912596502928586,0.314201531243102,0.747273686970584,0.106639596470632
41,"Infrastructure",0.389447899770457,0.703130996573823,0.313683096803366,0.74480922059156,0.200585849466734
748,"Financial Risk",0.508181241806597,0.821834522244477,0.31365328043788,0.521424211841077,0.116800287272781
683,"Financial Risk",0.288166382780764,0.601355373755311,0.313188990974547,0.70310417660512,0.188685799553059
325,"Financial Risk",0.173464920704719,0.486227283852393,0.312762363147674,0.842565908958204,0.186846930277534
70,"Infrastructure",0.524357562090736,0.836549039406857,0.312191477316121,0.691263190167956,0.148897169798147
571,"Public Policy",0.437125942113344,0.748854505542735,0.311728563429391,0.62064704245422,0.16164712421596
211,"Infrastructure",0.324383742297068,0.635030683119458,0.31064694082239,0.556670793145895,0.153609851293731
525,"Public Policy",0.182291097044945,0.492185749243822,0.309894652198877,0.686805578344502,0.157970646512695
183,"Financial Risk",0.60956050095614,0.918557971017646,0.308997470061506,0.920422750222497,0.127406747697387
625,"Healthcare",0.397763878293335,0.706405751984673,0.308641873691338,0.480866969609633,0.132000873005018
201,"Organizational Strategy",0.465851571804378,0.772550115379405,0.306698543575027,0.671394190448336,0.172394040471408
19,"Public Policy",0.46428242750233,0.770276327093967,0.305993899591637,0.549589113495313,0.1420507974457
466,"Public Policy",0.662984525691718,0.965709709328663,0.302725183636945,0.753128194645978,0.0526074225897901
489,"Public Policy",0.368647421952337,0.67121947818096,0.302572056228623,0.462518634553999,0.132284818973858
498,"Financial Risk",0.381429030923173,0.68353689577409,0.302107864850917,0.717534476122819,0.20484629139537
56,"Organizational Strategy",0.501873528214637,0.803464669420146,0.301591141205509,0.830752088618465,0.204738707887009
893,"Public Policy",0.233295617962722,0.534815415157451,0.301519797194729,0.580037846625783,0.15351696141297
248,"Healthcare",0.598739766147919,0.899143723913956,0.300403957766037,0.929611914837733,0.155592075607274
677,"Healthcare",0.547599831765983,0.847799028257793,0.30019919649181,0.72242070029024,0.156983945786487
337,"Infrastructure",0.55274086904712,0.852599152807527,0.299858283760407,0.766128664067946,0.163688871916383
687,"Infrastructure",0.585380501826294,0.877826565132854,0.29244606330656,0.754357818327844,0.148229277366772
692,"Organizational Strategy",0.441021390659735,0.733201242355489,0.292179851695754,0.607930968445726,0.174533719266765
700,"Infrastructure",0.564589980479795,0.854559043005752,0.289969062525957,0.470608985214494,0.103857917955611
735,"Infrastructure",0.389882378850598,0.67959472674697,0.289712347896372,0.840877234051004,0.253339137858711
315,"Healthcare",0.277476148637943,0.565380064928239,0.287903916290296,0.615825283504091,0.181802619434893
228,"Healthcare",0.528551374911331,0.81637390184737,0.287822526936039,0.923640723386779,0.232917006372008
104,"Public Policy",0.255692485382315,0.543482790947424,0.287790305565109,0.856966289156117,0.247286641167011
254,"Public Policy",0.30589480182156,0.593346732289748,0.287451930468188,0.93171383573208,0.281413583387621
521,"Organizational Strategy",0.66938669973053,0.954637086442635,0.285250386712105,0.915435581398196,0.0880738913663663
647,"Financial Risk",0.335770359702874,0.620232602827322,0.284462243124448,0.605840567196719,0.187519113637973
507,"Financial Risk",0.68147733071819,0.965725991072225,0.284248660354035,0.766495785140432,0.0582011845428497
215,"AI Governance",0.455409378153272,0.739626480609767,0.284217102456495,0.774101286008954,0.227884067234118
563,"Infrastructure",0.57620219490258,0.860253124019916,0.284050929117336,0.8390761527,0.18532475430984
676,"Public Policy",0.60639764925465,0.890120942039524,0.283723292784874,0.890637333202176,0.169381755508948
556,"Infrastructure",0.153821579192299,0.436992343301248,0.283170764108949,0.788666337775066,0.184709442663006
627,"Organizational Strategy",0.613819297968876,0.895910280838978,0.282090982870102,0.57260636605788,0.105742472026031
351,"Infrastructure",0.553005218603648,0.833122212220946,0.280116993617298,0.862345078890212,0.213696636469103
661,"AI Governance",0.530903199785389,0.807212457635253,0.276309257849864,0.482870935974643,0.13051939427387
708,"Public Policy",0.630227327449247,0.906088856475857,0.27586152902661,0.851155419298448,0.150354914087802
549,"Organizational Strategy",0.590659797021653,0.863988489592783,0.27332869257113,0.672973774303682,0.152868800621945
772,"AI Governance",0.199587360289879,0.472684234018559,0.27309687372868,0.663610936887562,0.184600243845489
106,"AI Governance",0.519757751442958,0.791871914363353,0.272114162920395,0.688746062503196,0.195918519305997
90,"Public Policy",0.661124832630158,0.933227985781383,0.272103153151225,0.550372459739447,0.0768258089898154
823,"AI Governance",0.290306640521158,0.561624901982129,0.271318261460971,0.840851699514314,0.268475806061178
570,"Financial Risk",0.143165589603595,0.413499074259872,0.270333484656277,0.583032134850509,0.138174658361822
50,"Healthcare",0.593778985536192,0.863722081638749,0.269943096102557,0.702350675291382,0.161982429947238
197,"Financial Risk",0.163793865963817,0.433631465015987,0.26983759905217,0.542168621951714,0.13870655761566
646,"Healthcare",0.565454994309694,0.835234263530875,0.269779269221181,0.837852226966061,0.215074693027418
440,"Organizational Strategy",0.508379893100355,0.777384186524065,0.26900429342371,0.830697312182747,0.245992486819159
235,"Public Policy",0.0909042886015959,0.359780377708327,0.268876089106731,0.541121949371882,0.0962856178055517
696,"Organizational Strategy",0.669944389250595,0.938243223743168,0.268298834492573,0.70115129200276,0.0936769093968906
176,"Financial Risk",0.587310601212084,0.8548423057283,0.267531704516216,0.92687728330493,0.223985971906222
403,"Public Policy",0.657711793025956,0.92489940512576,0.267187612099804,0.701530050649308,0.109455817425624
780,"AI Governance",0.524150256433059,0.789894003771966,0.265743747338907,0.721764599718153,0.211471171106677
255,"Organizational Strategy",0.181726106184069,0.446430854769852,0.264704748585783,0.750071722944267,0.206556607084349
643,"Infrastructure",0.389408846220467,0.65151577932819,0.262106933107723,0.671025893464684,0.228903674217872
10,"Infrastructure",0.407280536012258,0.668530570232129,0.261250034219871,0.873073949874379,0.297452557086945
119,"Financial Risk",0.331453496539034,0.592700765479513,0.261247268940479,0.86512890974991,0.294747353100684
347,"Infrastructure",0.51840130714234,0.779425484868965,0.261024177726625,0.773953522369266,0.235763408150524
247,"Organizational Strategy",0.366682864490431,0.626604998066486,0.259922133576055,0.824773774994537,0.284563285007607
150,"Organizational Strategy",0.447520968199242,0.706405425662381,0.258884457463139,0.613533868268132,0.20655234484002
599,"Healthcare",0.22508531023981,0.483832011554803,0.258746701314993,0.866064113727771,0.268373586726375
701,"Financial Risk",0.569693838220555,0.828292998958288,0.258599160737733,0.887482361565344,0.243572189484257
734,"Organizational Strategy",0.275292175719514,0.532695959062941,0.257403783343427,0.671160545479506,0.223654412350152
212,"Healthcare",0.604074307784904,0.861283854972916,0.257209547188012,0.647296527447179,0.15905988428276
493,"AI Governance",0.227054170053452,0.483389622713349,0.256335452659897,0.705053235567175,0.221344195120037
729,"Infrastructure",0.163080008139368,0.418539406842469,0.255459398703101,0.779394984291866,0.210988274984993
792,"Organizational Strategy",0.637350001800805,0.89213839384128,0.254788392040475,0.795853817998432,0.169105708727147
481,"AI Governance",0.0841020532208495,0.338555163950263,0.254453110729414,0.73758282866329,0.132322744035628
809,"Public Policy",0.11932300507091,0.373565388150582,0.254242383079672,0.857751912483945,0.194884967058897
775,"Financial Risk",0.100822172441985,0.354604802010092,0.253782629568107,0.749653800786473,0.152986224275082
274,"Healthcare",0.701773772200104,0.955049352186442,0.253275579986338,0.625674227066338,0.0692962453817017
592,"Healthcare",0.640391429942101,0.891999797463547,0.251608367521446,0.49792983981315,0.107360233087093
769,"AI Governance",0.586825722334906,0.837997240531992,0.251171518197086,0.647553579579107,0.177799852995668
812,"Financial Risk",0.255582980867475,0.505914217706324,0.250331236838849,0.806431202613749,0.270401086949278
410,"Organizational Strategy",0.394300940695684,0.644055125574452,0.249754184878768,0.845522823091596,0.304197717912029
301,"Organizational Strategy",0.508344301260076,0.75799115675562,0.249646855495544,0.824526469968259,0.272187753592152
144,"Organizational Strategy",0.140600142872427,0.390112263583851,0.249512120711424,0.607728738617152,0.155439201463014
828,"Infrastructure",0.645841622694861,0.895070080345448,0.249228457650587,0.693265124387108,0.148207494255621
55,"Financial Risk",0.700756741822697,0.949542185230799,0.248785443408102,0.925866076652892,0.115214000409469
227,"Financial Risk",0.241748360104393,0.489675251437063,0.24792689133267,0.864638617890887,0.287291834526695
548,"AI Governance",0.14209403725341,0.38951594210214,0.24742190484873,0.609532964462414,0.1582276782603
522,"Organizational Strategy",0.712657550140284,0.95917435217616,0.246516802035876,0.859171855659224,0.0906977827078663
373,"Financial Risk",0.317701615819242,0.564166113503379,0.246464497684137,0.94375031888485,0.339481560199056
833,"Financial Risk",0.20468407087028,0.450073298100939,0.245389227230659,0.701368967816234,0.220552746905014
636,"Public Policy",0.0957603233167902,0.34107726161136,0.24531693829457,0.479014536179602,0.0980014416039921
357,"Infrastructure",0.515369902343955,0.760065167987746,0.244695265643791,0.787902979226783,0.264498907490633
543,"Financial Risk",0.627742946648505,0.872420884347537,0.244677937699032,0.577572003984824,0.142429048963822
184,"Organizational Strategy",0.509448668409605,0.753748393786137,0.244299725376532,0.533642946090549,0.181058708357159
596,"Financial Risk",0.239364282472525,0.483619329069684,0.244255046597159,0.949567795079201,0.319061891501769
78,"Organizational Strategy",0.455687316386029,0.699728789888922,0.244041473502893,0.89774736254476,0.322519943653606
539,"Organizational Strategy",0.669318119189702,0.913192060302348,0.243873941112646,0.827831538324244,0.159280082781333
287,"Infrastructure",0.54441321852617,0.788273581366897,0.243860362840727,0.643313098163344,0.206480013718829
280,"Healthcare",0.328690404272638,0.571482449438452,0.242792045165814,0.660444833734073,0.242474701907486
545,"AI Governance",0.387335515166633,0.629784866163758,0.242449350997125,0.881017511175014,0.327424446761142
101,"AI Governance",0.602997701184358,0.845324324136428,0.24232662295207,0.782521362695843,0.217479083396029
216,"Infrastructure",0.265890028539579,0.507362471940013,0.241472443400434,0.737492785486393,0.259362901153509
541,"Infrastructure",0.196202722876333,0.437586340559399,0.241383617683066,0.508950317674316,0.159670980554074
869,"Healthcare",0.646151011588518,0.886511131089506,0.240360119500988,0.603409369871952,0.141057828720659
345,"Organizational Strategy",0.362331853583455,0.601350302841614,0.239018449258159,0.763384807435796,0.287553865229711
526,"Infrastructure",0.402907218600158,0.640963582576096,0.238056363975938,0.766853649681434,0.289855044591241
118,"Healthcare",0.643443785891868,0.881475843942372,0.238032058050504,0.545003230613656,0.132244656886905
472,"Organizational Strategy",0.248446030123159,0.486324057315031,0.237878027191872,0.480795266153291,0.167878679477144
94,"Financial Risk",0.124312440657523,0.361253652055892,0.236941211398369,0.518862320971675,0.130236804299057
613,"Infrastructure",0.534923646906391,0.770134322937653,0.235210676031262,0.614016211405396,0.210792437253986
581,"Financial Risk",0.509325024471618,0.74439112002025,0.235066095548632,0.65468027703464,0.233348555280827
286,"Financial Risk",0.548435882260092,0.783427689256946,0.234991806996854,0.786696749436669,0.264130045229103
856,"Financial Risk",0.696709341269452,0.931327522766939,0.234618181497487,0.92030278830789,0.155884743784554
166,"Financial Risk",0.669714500817936,0.904076733812721,0.234362232994785,0.506593446992338,0.108987936098129
898,"Organizational Strategy",0.59456946082646,0.82778223222339,0.23321277139693,0.735134252975695,0.224292449478526
852,"Infrastructure",0.176091782350559,0.407931308966518,0.231839526615959,0.863897819933481,0.267983274685685
736,"Organizational Strategy",0.335336177689023,0.564902430712989,0.229566253023966,0.618378902948461,0.240295837074518
630,"Infrastructure",0.343666623716708,0.572340250224659,0.228673626507951,0.941435323725454,0.368338779243641
218,"Organizational Strategy",0.133249128167517,0.359266958573958,0.226017830406441,0.74643169650808,0.20465389045421
722,"Financial Risk",0.700192257964518,0.92613566650836,0.225943408543842,0.692159324348904,0.12892605928937
358,"Healthcare",0.273602388261352,0.498487854108522,0.22488546584717,0.868163948459551,0.328983485943172
615,"Financial Risk",0.522035158432554,0.7468702025079,0.224835044075346,0.632620540144853,0.234177534270566
369,"Healthcare",0.674142934693955,0.898784447015173,0.224641512321218,0.687976081320085,0.160283895360772
754,"Healthcare",0.368206794478465,0.592741841854642,0.224535047376177,0.8918075181311,0.357101918873377
491,"Financial Risk",0.673728540127631,0.898155907846063,0.224427367718432,0.742248542420566,0.17379581828136
66,"AI Governance",0.718273743069731,0.942036711252717,0.223762968182986,0.908260374958627,0.142481416533701
609,"Public Policy",0.154232637365349,0.377872475344176,0.223639837978827,0.534729021997191,0.160543703124858
444,"Public Policy",0.189988366444595,0.413361989103392,0.223373622658797,0.655898946733214,0.218329463119153
374,"Organizational Strategy",0.61805196515983,0.841090049787462,0.223038084627632,0.717286777030677,0.219291669002268
367,"AI Governance",0.50054903046228,0.723031499693543,0.222482469231263,0.8797515952494,0.337743491132278
121,"Healthcare",0.687524751133751,0.909967143387293,0.222442392253542,0.49691814747639,0.108176491293125
821,"Public Policy",0.678685948490165,0.901055035442434,0.222369086952269,0.856921562505886,0.198757071711589
127,"Financial Risk",0.655020525364671,0.877017137307619,0.221996611942948,0.522462509386241,0.139108383120038
162,"Organizational Strategy",0.422355686777737,0.644316080141652,0.221960393363915,0.73701022209134,0.297479208151344
339,"Infrastructure",0.32673459009733,0.54830587336193,0.2215712832646,0.78516490936745,0.313899944431614
225,"Public Policy",0.642220567665063,0.86228568326414,0.220065115599077,0.787528012692928,0.22576819792157
753,"Financial Risk",0.694585788801778,0.913611780929453,0.219025992127675,0.502349920151755,0.108027871581726
340,"AI Governance",0.191031424095854,0.409341141484487,0.218309717388633,0.873348137759604,0.297585581650492
456,"Healthcare",0.680438269029837,0.898657417675835,0.218219148645998,0.62286605911795,0.14956378089264
589,"AI Governance",0.495954611110501,0.714152494716211,0.21819788360571,0.638376210862771,0.251415720453951
641,"Healthcare",0.716700897719711,0.934029935493044,0.217329037773333,0.621436117379926,0.11103895191336
379,"AI Governance",0.563629611777142,0.780915887175724,0.217286275398582,0.77490607094951,0.280798135744408
39,"Healthcare",0.73279896030901,0.950016616980328,0.217217656671318,0.777477760496549,0.112183535087388
818,"Financial Risk",0.570565732801333,0.787576650537168,0.217010917735835,0.81228794103954,0.291090756608173
530,"Healthcare",0.654258590668906,0.869790945465334,0.215532354796428,0.904676014604047,0.256281593162566
385,"Healthcare",0.407454593372531,0.622967802636386,0.215513209263855,0.645558990701102,0.268662068468984
808,"Infrastructure",0.626946626126301,0.840588481654397,0.213641855528096,0.68676964698825,0.218880440283101
846,"Organizational Strategy",0.645504524526186,0.858942256003251,0.213437731477065,0.918751966604032,0.274738701316528
165,"Healthcare",0.481429044813849,0.694449258564595,0.213020213750746,0.786837854934856,0.321404659375548
650,"AI Governance",0.595444067369681,0.807815468820868,0.212371401451187,0.812327662296593,0.284446048061363
717,"Organizational Strategy",0.22675158894388,0.438109416058339,0.211357827114459,0.509921111213043,0.191780065360945
338,"AI Governance",0.641181943777483,0.852507611681007,0.211325667903524,0.883309306157753,0.273080785467755
103,"Infrastructure",0.63219519817736,0.843269987732434,0.211074789555074,0.643942397367209,0.205715180840343
533,"Financial Risk",0.251272530355491,0.461383078616769,0.210110548261278,0.66686975879129,0.261264618812129
431,"Infrastructure",0.189080903688446,0.39917772581479,0.210096822126344,0.887612738343887,0.311511004378553
152,"Healthcare",0.634306865662802,0.843936761361422,0.20962989569862,0.627531134919263,0.201283693884034
